Format Version,1.22,Take Name,CS2T_tran_003,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.50.52.549 AM,Total Frames in Take,1300,Total Exported Frames,326,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,-0.832473,57.095757,-9.191199,-10.455463,168.441238,-20.926445,-0.354287,0.104925,0.181261,-2.642917,156.762665,175.582092,178.081879,-44.371071,-0.079809,18.020273,14.045575,-19.163162,-8.913613,170.719330,-25.563774,18.135170,15.496634,-22.521214,-12.641449,170.820435,-19.533142,-82.040314,100.994278,179.954147,17.879358,15.679172,-15.901621,-14.602980,169.631149,-15.180135,78.712540,211.676270,176.014999,18.062511,10.979660,-19.065207,-5.664140,162.596756,-23.435083,79.949776,102.162300,179.660217,-80.181801,210.733627,176.999710,22.634245,169.942398,-27.898621,9.962591,174.890060,-20.957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.283333,-0.857191,57.108730,-9.180080,-10.457169,168.439056,-20.926956,-0.353472,0.104676,0.181259,-2.642635,156.762589,175.583847,178.084641,-44.375828,-0.081882,18.019897,14.045952,-19.162672,-8.916560,170.716263,-25.565460,18.134504,15.497305,-22.520618,-12.643300,170.818344,-19.533678,-82.039871,100.993393,179.956268,17.878908,15.679015,-15.901068,-14.603450,169.630096,-15.179962,78.712807,211.676163,176.017899,18.062410,10.980227,-19.064865,-5.665699,162.594131,-23.434998,79.950920,102.160263,179.664230,-80.181709,210.734039,177.001266,22.630957,169.941116,-27.905407,9.960956,174.888962,-20.963934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.300000,-0.884199,57.126293,-9.164408,-10.457939,168.436661,-20.929129,-0.354665,0.105149,0.181387,-2.642370,156.761627,175.583099,178.091629,-44.377285,-0.077916,18.019796,14.046420,-19.162407,-8.918977,170.712372,-25.568169,18.134468,15.498068,-22.520226,-12.643993,170.816116,-19.535563,-82.039299,100.991997,179.956940,17.879423,15.679651,-15.900620,-14.602581,169.628540,-15.181494,78.712967,211.675385,176.015335,18.061848,10.980376,-19.064898,-5.666521,162.592300,-23.437660,79.951050,102.159798,179.664093,-80.182312,210.733368,177.002365,22.628206,169.939240,-27.912437,9.958204,174.888962,-20.971367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.316667,-0.893495,57.134418,-9.164286,-10.459111,168.434326,-20.931921,-0.352513,0.104594,0.181253,-2.641694,156.762863,175.584656,178.094803,-44.378025,-0.076282,18.019434,14.046107,-19.161644,-8.920807,170.709686,-25.572380,18.134317,15.498074,-22.519403,-12.644689,170.814102,-19.538359,-82.038315,100.993324,179.955795,17.878672,15.678784,-15.899897,-14.603276,169.626862,-15.183377,78.713768,211.676407,176.019745,18.061729,10.980366,-19.064116,-5.668045,162.589325,-23.439861,79.951851,102.160194,179.665237,-80.182007,210.734909,177.005096,22.625704,169.941040,-27.921650,9.955983,174.889832,-20.980087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.333333,-0.915168,57.150703,-9.153426,-10.460631,168.431274,-20.935076,-0.352326,0.105241,0.181272,-2.642156,156.761993,175.583878,178.094055,-44.377579,-0.082610,18.019939,14.046786,-19.161095,-8.923637,170.705826,-25.576982,18.134203,15.498493,-22.518854,-12.646061,170.811310,-19.541368,-82.040154,100.992676,179.957108,17.879646,15.679831,-15.899022,-14.603353,169.624374,-15.185219,78.713287,211.675568,176.018219,18.062176,10.980760,-19.063967,-5.669797,162.586212,-23.442968,79.953186,102.158989,179.664566,-80.181839,210.733551,177.003098,22.622602,169.945496,-27.933252,9.953003,174.890396,-20.989710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.350000,-0.947066,57.165543,-9.132715,-10.461582,168.428528,-20.939943,-0.352581,0.104184,0.181336,-2.642402,156.762741,175.583908,178.091431,-44.378914,-0.086135,18.020374,14.047110,-19.161371,-8.926432,170.701859,-25.582134,18.135067,15.499365,-22.519026,-12.647188,170.808548,-19.546131,-82.040092,100.993492,179.953674,17.879690,15.679808,-15.899483,-14.602983,169.622574,-15.189809,78.712975,211.676407,176.019501,18.062527,10.980842,-19.064148,-5.670059,162.583847,-23.447996,79.951691,102.159966,179.666428,-80.182144,210.733841,177.004303,22.619106,169.948822,-27.946854,9.950998,174.890594,-20.999712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.366667,-0.953935,57.176952,-9.133324,-10.461741,168.426102,-20.946083,-0.353107,0.103498,0.181216,-2.642529,156.762070,175.583267,178.097382,-44.381752,-0.080366,18.019714,14.046764,-19.161619,-8.928106,170.698898,-25.589012,18.133854,15.498623,-22.519251,-12.646852,170.806580,-19.550938,-82.040047,100.993347,179.953888,17.879749,15.679762,-15.899551,-14.603180,169.621414,-15.195381,78.712944,211.675598,176.019333,18.061678,10.980556,-19.064621,-5.669176,162.580276,-23.455107,79.951576,102.159714,179.664856,-80.181747,210.733673,176.998245,22.616379,169.947906,-27.957821,9.949868,174.890579,-21.009502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.383333,-0.979433,57.183838,-9.122405,-10.461502,168.423172,-20.951921,-0.352357,0.102962,0.180983,-2.642331,156.762833,175.582886,178.096771,-44.377327,-0.085972,18.019133,14.046824,-19.161304,-8.928497,170.694611,-25.595306,18.133598,15.499076,-22.518852,-12.647218,170.803528,-19.556946,-82.040092,100.993469,179.951599,17.878923,15.679720,-15.899137,-14.601832,169.619980,-15.201700,78.713348,211.676025,176.020432,18.061077,10.980368,-19.064486,-5.668825,162.577255,-23.459896,79.951355,102.160629,179.664795,-80.182144,210.735275,177.001144,22.617233,169.945816,-27.966642,9.951124,174.888748,-21.019337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.400000,-0.983090,57.179234,-9.133560,-10.459862,168.420822,-20.959288,-0.351108,0.103613,0.180966,-2.642392,156.763870,175.582687,178.094635,-44.390892,-0.088242,18.018486,14.046407,-19.160782,-8.927058,170.690674,-25.602644,18.132088,15.498590,-22.518345,-12.644444,170.802353,-19.565054,-82.041016,100.992249,179.954605,17.878735,15.679070,-15.898702,-14.600796,169.619156,-15.210229,78.713326,211.677032,176.020508,18.060966,10.980392,-19.063848,-5.667520,162.573822,-23.465454,79.951775,102.160736,179.663940,-80.183014,210.737534,177.004211,22.619179,169.943375,-27.972519,9.953778,174.888290,-21.028063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.416667,-0.980389,57.177414,-9.153626,-10.456561,168.418701,-20.966900,-0.351809,0.101951,0.180690,-2.642326,156.764252,175.581665,178.094955,-44.391678,-0.087677,18.018194,14.046349,-19.160576,-8.923444,170.687622,-25.610653,18.131638,15.498402,-22.518053,-12.641157,170.800568,-19.573126,-82.040596,100.993286,179.952148,17.878485,15.679005,-15.898573,-14.597294,169.619720,-15.218782,78.713631,211.677032,176.021164,18.060755,10.980437,-19.063644,-5.664762,162.569595,-23.471287,79.951874,102.161095,179.665237,-80.182419,210.738419,176.998215,22.623236,169.940094,-27.978416,9.956933,174.886566,-21.035572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.433333,-0.996881,57.180527,-9.150443,-10.453376,168.416672,-20.972837,-0.351465,0.104253,0.180944,-2.642976,156.763351,175.583557,178.085022,-44.395180,-0.098924,18.017981,14.046610,-19.161543,-8.920903,170.684509,-25.616718,18.130743,15.498343,-22.519341,-12.637650,170.798676,-19.580151,-82.040581,100.993156,179.954666,17.877840,15.679002,-15.899431,-14.593938,169.619141,-15.224552,78.712769,211.676453,176.020126,18.061638,10.981319,-19.064398,-5.661424,162.567047,-23.476160,79.949883,102.161362,179.661850,-80.182968,210.736206,177.004745,22.627588,169.936554,-27.982920,9.961310,174.885162,-21.044090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.450000,-1.003230,57.181107,-9.155234,-10.450659,168.414383,-20.977942,-0.352266,0.102289,0.180601,-2.642329,156.763275,175.582748,178.088333,-44.400917,-0.091177,18.017504,14.045927,-19.162230,-8.917803,170.681625,-25.622728,18.130743,15.498085,-22.519814,-12.635301,170.796448,-19.585340,-82.039055,100.994026,179.950287,17.877998,15.678581,-15.900369,-14.590791,169.618134,-15.229904,78.713722,211.675934,176.021332,18.060163,10.979983,-19.065020,-5.659103,162.563950,-23.479998,79.949738,102.160713,179.665192,-80.182335,210.736984,177.001007,22.630220,169.932327,-27.991280,9.963995,174.883179,-21.051085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.466667,-1.011907,57.196346,-9.150599,-10.447927,168.412613,-20.981253,-0.352319,0.103174,0.180936,-2.642400,156.763855,175.582489,178.089462,-44.399616,-0.094473,18.017286,14.045839,-19.162159,-8.916628,170.679611,-25.626574,18.130234,15.497957,-22.519762,-12.632340,170.794662,-19.587955,-82.040009,100.992844,179.954605,17.877472,15.678152,-15.900167,-14.586009,169.616699,-15.233117,78.713348,211.676971,176.019775,18.060268,10.980073,-19.065111,-5.657167,162.562210,-23.483685,79.951309,102.161499,179.663895,-80.182541,210.737534,177.000046,22.630709,169.931610,-28.001335,9.966182,174.882584,-21.057976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.483333,-1.005931,57.204453,-9.153026,-10.445353,168.412186,-20.984524,-0.355303,0.103004,0.181070,-2.642930,156.763977,175.578445,178.089188,-44.397976,-0.096921,18.017490,14.045928,-19.161829,-8.914233,170.679672,-25.629967,18.130386,15.498023,-22.519398,-12.630036,170.793945,-19.591204,-82.039574,100.993225,179.953842,17.878244,15.678805,-15.899636,-14.582114,169.616013,-15.235448,78.712669,211.677307,176.013107,18.060217,10.979811,-19.064999,-5.655362,162.561783,-23.487837,79.950676,102.160713,179.663132,-80.182434,210.737640,176.989655,22.632166,169.934875,-28.011539,9.968207,174.882813,-21.063883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.500000,-1.019330,57.219212,-9.139966,-10.442262,168.412598,-20.987806,-0.353818,0.102739,0.181187,-2.642751,156.763489,175.582184,178.094559,-44.403503,-0.090718,18.017326,14.045896,-19.161554,-8.912513,170.680435,-25.633884,18.130323,15.498326,-22.519175,-12.627135,170.793564,-19.593822,-82.039970,100.994476,179.953217,17.877892,15.678144,-15.899396,-14.577574,169.616562,-15.237808,78.712746,211.676971,176.018646,18.060072,10.980028,-19.064621,-5.652200,162.562576,-23.492107,79.949509,102.162971,179.661270,-80.181618,210.735153,176.994827,22.634136,169.937988,-28.021029,9.972087,174.882874,-21.070810,,,,5.418705,58.660542,-14.451554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.516667,-1.016473,57.228752,-9.140010,-10.438199,168.411346,-20.991711,-0.354999,0.103763,0.181484,-2.642992,156.763092,175.580521,178.093765,-44.404224,-0.090482,18.017601,14.045839,-19.161758,-8.908790,170.679138,-25.638309,18.130196,15.497864,-22.519365,-12.622705,170.792786,-19.597717,-82.038788,100.993835,179.953079,17.878428,15.678337,-15.899622,-14.572220,169.614288,-15.240520,78.712234,211.677002,176.014404,18.060541,10.980185,-19.064838,-5.649385,162.561935,-23.496700,79.949577,102.161385,179.661560,-80.182228,210.734726,176.993393,22.637253,169.937744,-28.029009,9.974474,174.883057,-21.076023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.533333,-1.020112,57.232101,-9.140845,-10.434025,168.410797,-20.995640,-0.355521,0.103101,0.181220,-2.642642,156.763428,175.580597,178.096893,-44.404354,-0.085170,18.017832,14.045617,-19.161806,-8.905173,170.678467,-25.642406,18.130430,15.497507,-22.519474,-12.617965,170.792130,-19.602102,-82.038467,100.994087,179.953629,17.878992,15.678371,-15.899612,-14.567718,169.614197,-15.244282,78.712822,211.676971,176.014908,18.060286,10.979694,-19.064909,-5.645547,162.561096,-23.500208,79.948898,102.163422,179.659988,-80.181679,210.735870,176.991531,22.641630,169.936401,-28.036341,9.979301,174.882416,-21.082083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.550000,-1.037550,57.239471,-9.121839,-10.427682,168.411133,-21.001795,-0.355419,0.102756,0.181372,-2.643389,156.764343,175.578674,178.095886,-44.404694,-0.081985,18.017984,14.045206,-19.162243,-8.898912,170.677841,-25.648117,18.130741,15.497027,-22.520033,-12.612815,170.792221,-19.607506,-82.039185,100.993835,179.953506,17.879147,15.678061,-15.900120,-14.562199,169.614548,-15.248656,78.711929,211.678101,176.013580,18.060211,10.979210,-19.065142,-5.637181,162.562653,-23.509115,79.949463,102.161964,179.660507,-80.183022,210.737473,176.988205,22.647497,169.934814,-28.040562,9.984666,174.881393,-21.087725,,,,5.264404,58.643196,-14.403913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.566667,-1.032812,57.233543,-9.130146,-10.421035,168.411652,-21.007906,-0.353295,0.103253,0.181346,-2.642932,156.763809,175.580612,178.090424,-44.404247,-0.092012,18.018511,14.045483,-19.162413,-8.891691,170.678406,-25.654957,18.131002,15.497312,-22.520115,-12.605469,170.792969,-19.613876,-82.039108,100.992920,179.953903,17.879686,15.678442,-15.900233,-14.556753,169.615356,-15.254557,78.712425,211.677505,176.016846,18.061262,10.979584,-19.065434,-5.630640,162.562531,-23.514324,79.947952,102.164719,179.655411,-80.181526,210.736389,176.992249,22.654724,169.932388,-28.044039,9.990830,174.880463,-21.092617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.583333,-1.027805,57.225086,-9.142256,-10.414467,168.412247,-21.014114,-0.352545,0.102557,0.180658,-2.642356,156.764481,175.580566,178.093552,-44.411327,-0.078296,18.018560,14.045043,-19.162413,-8.883466,170.678650,-25.662140,18.131098,15.496656,-22.520369,-12.598750,170.793793,-19.621069,-82.038727,100.994667,179.950027,17.880327,15.678326,-15.900365,-14.550569,169.616333,-15.260708,78.713646,211.677216,176.018494,18.060472,10.978876,-19.065046,-5.625398,162.562866,-23.518715,79.947838,102.164169,179.657120,-80.181625,210.738342,176.996109,22.661964,169.928085,-28.046803,9.997077,174.879517,-21.097734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.600000,-1.032892,57.220749,-9.143722,-10.408505,168.412720,-21.020077,-0.353483,0.104387,0.182080,-2.643586,156.763657,175.581223,178.095016,-44.406391,-0.080023,18.019941,14.045213,-19.162434,-8.876669,170.678589,-25.668652,18.132725,15.496984,-22.520164,-12.592941,170.794846,-19.628155,-82.038483,100.993645,179.952194,17.881315,15.678263,-15.900487,-14.545306,169.616974,-15.265882,78.711082,211.678406,176.015656,18.062031,10.979157,-19.065212,-5.619425,162.563080,-23.523689,79.947952,102.164818,179.656601,-80.183098,210.734222,176.997055,22.668516,169.924728,-28.050085,10.002849,174.878113,-21.102882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.616667,-1.030743,57.216835,-9.153788,-10.402863,168.413147,-21.026781,-0.352241,0.105538,0.181757,-2.643615,156.763245,175.583786,178.094681,-44.403049,-0.073679,18.020033,14.044862,-19.163347,-8.871017,170.678406,-25.675344,18.133127,15.496355,-22.521393,-12.586374,170.795685,-19.635576,-82.038559,100.994514,179.953049,17.881090,15.677965,-15.901397,-14.540245,169.618408,-15.273028,78.711365,211.677505,176.017776,18.061920,10.978850,-19.065800,-5.614145,162.562744,-23.529249,79.947891,102.162865,179.658600,-80.182884,210.733582,177.004105,22.674215,169.924026,-28.053766,10.008158,174.878571,-21.107563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.633333,-1.038834,57.213905,-9.151978,-10.397080,168.413834,-21.032936,-0.353108,0.106630,0.181882,-2.643470,156.762451,175.583160,178.090561,-44.367001,-0.115761,18.019146,14.042051,-19.165787,-8.865140,170.678192,-25.681040,18.134352,15.495939,-22.522837,-12.580794,170.796768,-19.642448,-82.038132,100.993027,179.956146,17.881701,15.677783,-15.902537,-14.534429,169.619614,-15.279860,78.711403,211.676880,176.014771,18.057182,10.970523,-19.070724,-5.608313,162.563385,-23.534510,79.948425,102.162292,179.656891,-80.182381,210.732956,177.002197,22.680538,169.922363,-28.057947,10.012722,174.877945,-21.111849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.650000,-1.040384,57.208069,-9.155478,-10.391929,168.413849,-21.038982,-0.355158,0.105874,0.181731,-2.644651,156.762985,175.582001,178.095703,-44.398468,-0.064917,18.020769,14.043844,-19.165531,-8.859568,170.678421,-25.687843,18.134563,15.495253,-22.523666,-12.575451,170.796555,-19.648706,-82.039207,100.993256,179.956955,17.881325,15.676865,-15.903866,-14.529547,169.620163,-15.286708,78.710358,211.677246,176.012726,18.062756,10.978272,-19.067591,-5.603481,162.562866,-23.538832,79.945923,102.163422,179.656219,-80.183670,210.734268,176.997879,22.686588,169.920578,-28.060019,10.018476,174.878616,-21.117598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.666667,-1.045929,57.200802,-9.156046,-10.386816,168.413300,-21.044962,-0.356366,0.105367,0.182126,-2.644969,156.762619,175.580795,178.092606,-44.368698,-0.108548,18.019819,14.041135,-19.166771,-8.854149,170.677277,-25.693439,18.135006,15.494737,-22.523674,-12.570447,170.796036,-19.655155,-82.038643,100.992645,179.957077,17.882135,15.676612,-15.903893,-14.524454,169.620316,-15.294242,78.709663,211.677460,176.011078,18.058086,10.970159,-19.071482,-5.598585,162.562271,-23.543327,79.946838,102.163574,179.655975,-80.184952,210.734207,176.992188,22.691481,169.919769,-28.062424,10.023796,174.879990,-21.123257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.683333,-1.060039,57.193291,-9.148149,-10.381766,168.412750,-21.051048,-0.355799,0.105628,0.181581,-2.645292,156.762909,175.580643,178.091888,-44.367710,-0.108151,18.020552,14.040529,-19.166508,-8.848904,170.676361,-25.699413,18.135654,15.493926,-22.523539,-12.565492,170.795502,-19.662329,-82.038727,100.993584,179.956482,17.883146,15.676355,-15.903499,-14.519882,169.620102,-15.301209,78.709854,211.676926,176.011108,18.058846,10.969570,-19.071190,-5.593188,162.561798,-23.547586,79.944519,102.164581,179.652222,-80.184273,210.735107,176.992584,22.698048,169.923401,-28.066048,10.028824,174.881668,-21.128611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.700000,-1.077552,57.187046,-9.134077,-10.377028,168.411346,-21.056635,-0.353751,0.106390,0.181808,-2.644825,156.763885,175.582626,178.100159,-44.361439,-0.095586,18.021898,14.040826,-19.166340,-8.844380,170.674789,-25.704838,18.137220,15.493825,-22.523535,-12.561401,170.793884,-19.667843,-82.038712,100.994537,179.956131,17.884542,15.676835,-15.903202,-14.515567,169.618988,-15.308398,78.710114,211.678223,176.013962,18.059727,10.969923,-19.071030,-5.587165,162.560425,-23.551889,79.945824,102.164604,179.653839,-80.184044,210.735107,177.000504,22.704565,169.927353,-28.067612,10.032918,174.883026,-21.133482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.716667,-1.095551,57.183537,-9.115633,-10.372272,168.409851,-21.062969,-0.353036,0.105818,0.181074,-2.643993,156.763260,175.583344,178.098969,-44.364162,-0.090651,18.022518,14.040282,-19.166794,-8.840069,170.672852,-25.710218,18.138069,15.493245,-22.524008,-12.557602,170.792511,-19.674026,-82.039436,100.993393,179.957397,17.885117,15.676299,-15.903913,-14.512014,169.617477,-15.315157,78.711647,211.676544,176.016190,18.060301,10.969530,-19.071171,-5.579797,162.559280,-23.558750,79.945015,102.165459,179.651459,-80.182533,210.735992,177.001343,22.708715,169.928085,-28.069180,10.036647,174.884354,-21.137697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.733333,-1.103292,57.165756,-9.110662,-10.368192,168.409180,-21.069571,-0.354542,0.106055,0.181203,-2.644450,156.763367,175.580597,178.099411,-44.362617,-0.085514,18.023163,14.040052,-19.167549,-8.835116,170.672302,-25.716713,18.138882,15.492813,-22.524929,-12.553763,170.791595,-19.681046,-82.039429,100.993431,179.956436,17.885948,15.676400,-15.904663,-14.509353,169.616989,-15.324092,78.711082,211.676865,176.011658,18.060551,10.969131,-19.071779,-5.574960,162.558487,-23.562840,79.944786,102.163658,179.652695,-80.182709,210.735703,176.996872,22.713104,169.930283,-28.069553,10.040363,174.886444,-21.140263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.750000,-1.110003,57.150539,-9.105392,-10.363877,168.409912,-21.076334,-0.351401,0.106388,0.181206,-2.644060,156.763031,175.584503,178.099182,-44.365562,-0.083824,18.024258,14.040424,-19.168079,-8.829767,170.672668,-25.722816,18.139643,15.492879,-22.525389,-12.550012,170.792297,-19.687992,-82.039757,100.993607,179.955719,17.887083,15.676753,-15.905319,-14.506301,169.617874,-15.332853,78.711456,211.676498,176.018112,18.061966,10.969874,-19.072248,-5.569827,162.559677,-23.568190,79.945175,102.164162,179.652878,-80.182281,210.734634,177.006592,22.721283,169.933563,-28.066830,10.045612,174.889069,-21.142590,,,,,,,0.093460,58.349632,-11.253881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.766667,-1.105366,57.123142,-9.104241,-10.358359,168.410706,-21.084816,-0.352746,0.105414,0.181019,-2.644231,156.763977,175.582443,178.088379,-44.371513,-0.090434,18.024033,14.040153,-19.168503,-8.822587,170.673569,-25.730270,18.139032,15.492363,-22.526140,-12.544630,170.793015,-19.696119,-82.038704,100.994019,179.956482,17.887472,15.677163,-15.905746,-14.503558,169.618057,-15.344561,78.711472,211.677216,176.016144,18.061466,10.969085,-19.072348,-5.563088,162.560944,-23.574913,79.944740,102.163933,179.652405,-80.182175,210.737091,176.996902,22.730877,169.938919,-28.061924,10.050854,174.892212,-21.143827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.783333,-1.107392,57.100464,-9.105378,-10.353916,168.410156,-21.092587,-0.354783,0.106003,0.181374,-2.645195,156.763245,175.582260,178.088959,-44.375435,-0.089779,18.024553,14.040041,-19.168692,-8.815820,170.672501,-25.737806,18.139685,15.492600,-22.526461,-12.541422,170.792267,-19.703421,-82.039139,100.993172,179.958389,17.887665,15.676525,-15.905923,-14.501147,169.618149,-15.354938,78.710167,211.676971,176.013168,18.062313,10.969292,-19.072399,-5.557663,162.560486,-23.580769,79.944733,102.163872,179.654221,-80.184296,210.736160,176.997437,22.740400,169.946335,-28.058117,10.055355,174.894791,-21.145550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.800000,-1.112406,57.079090,-9.103573,-10.349636,168.409988,-21.100101,-0.352914,0.104356,0.180736,-2.643552,156.764954,175.581985,178.092606,-44.375134,-0.083696,18.025272,14.040528,-19.169403,-8.809323,170.672256,-25.745497,18.140781,15.493238,-22.527012,-12.537683,170.791656,-19.711823,-82.038445,100.995041,179.955383,17.889217,15.677741,-15.906649,-14.498655,169.618057,-15.364009,78.712402,211.677795,176.017029,18.061680,10.968715,-19.073284,-5.553252,162.560837,-23.585808,79.944916,102.165367,179.651596,-80.182182,210.738953,176.996201,22.746204,169.949173,-28.057224,10.060175,174.895874,-21.148787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
