Format Version,1.22,Take Name,Alpha_tran_Tk1,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-12-05 08.13.56.564 PM,Total Frames in Take,641,Total Exported Frames,161,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,0.590698,24.318504,6.303589,-12.554362,162.793396,-19.143784,-0.055492,0.906985,0.461414,1.663351,156.724854,175.904968,175.062775,30.575592,-176.749649,14.950280,20.713802,-19.298346,-9.412579,165.581589,-22.556192,13.976924,19.010635,-22.370848,-15.520223,164.664520,-19.095819,-77.394798,100.504494,181.126587,15.833010,19.373169,-16.022831,-19.145111,162.846375,-16.123293,82.808739,212.105820,175.563736,15.064374,23.779280,-19.500095,-6.160594,158.068680,-18.788332,84.592613,102.344620,178.780609,-76.140404,210.317749,178.773026,8.140683,168.666656,-6.320768,2.788054,174.468994,-11.842376,,,,,,,,,,,,
17,0.283333,0.587007,24.309149,6.303623,-12.548356,162.793625,-19.139036,-0.054491,0.907258,0.460954,1.663860,156.725555,175.904236,175.058273,30.577761,-176.747742,14.950068,20.714098,-19.298985,-9.406167,165.581482,-22.550831,13.976423,19.010504,-22.371529,-15.514222,164.664749,-19.091679,-77.395401,100.504539,181.127090,15.832618,19.373640,-16.023344,-19.139593,162.846786,-16.119627,82.811211,212.106369,175.565430,15.064703,23.779865,-19.500853,-6.154622,158.068985,-18.782360,84.590843,102.346405,178.775436,-76.139999,210.319183,178.774750,8.148568,168.667099,-6.315178,2.794860,174.468964,-11.836761,,,,,,,,,,,,
18,0.300000,0.573480,24.150446,6.181184,-12.555298,162.806641,-19.146486,-0.050643,0.907855,0.460623,1.664133,156.727051,175.908142,175.055618,30.578251,-176.746719,14.949920,20.714228,-19.299047,-9.399373,165.580643,-22.545189,13.976349,19.010614,-22.371521,-15.517576,164.683670,-19.109365,-77.395973,100.504745,181.128448,15.832890,19.374296,-16.023338,-19.122988,162.900467,-16.196978,82.809929,212.107224,175.566376,15.063897,23.779427,-19.501055,-6.146347,158.068787,-18.774445,84.591660,102.346542,178.778030,-76.138557,210.321564,178.785110,8.154765,168.664627,-6.308353,2.802414,174.468094,-11.830675,-19.122988,162.900467,-16.196978,,,,,,,,,
19,0.316667,0.576510,24.145832,6.173178,-12.548025,162.808304,-19.141985,-0.048897,0.908667,0.460458,1.663727,156.726852,175.908157,175.056213,30.584881,-176.743149,14.950737,20.714891,-19.299252,-9.391947,165.581589,-22.539993,13.977516,19.011427,-22.371838,-15.510064,164.685715,-19.105106,-77.396194,100.504112,181.128983,15.832705,19.374407,-16.023651,-19.116138,162.903076,-16.192972,82.809837,212.105911,175.568298,15.065291,23.780397,-19.501043,-6.139336,158.069717,-18.769640,84.590408,102.347374,178.772263,-76.139198,210.322021,178.786926,8.162345,168.664200,-6.303585,2.809397,174.467163,-11.824221,-19.116138,162.903076,-16.192972,,,,,,,,,
20,0.333333,0.586494,24.301048,6.295539,-12.525563,162.796875,-19.123844,-0.058759,0.906622,0.461327,1.662555,156.725662,175.901566,175.058044,30.580103,-176.749420,14.951783,20.715906,-19.299726,-9.383936,165.583954,-22.534782,13.978418,19.012281,-22.372171,-15.491192,164.668396,-19.077024,-77.396194,100.504684,181.129761,15.834230,19.375599,-16.024162,-19.117218,162.851105,-16.105360,82.810158,212.106537,175.564651,15.066084,23.781460,-19.501614,-6.132267,158.071106,-18.765598,84.590263,102.347397,178.775269,-76.140625,210.318924,178.761475,8.170318,168.664520,-6.298161,2.816653,174.466919,-11.817205,,,,,,,,,,,,
21,0.350000,0.602183,24.295254,6.292259,-12.517368,162.797379,-19.120098,-0.054699,0.908088,0.460717,1.662968,156.726837,175.903839,175.055695,30.571295,-176.748077,14.951928,20.715977,-19.299812,-9.375059,165.585342,-22.530163,13.978818,19.012907,-22.371933,-15.482903,164.669037,-19.073111,-77.396049,100.504890,181.130127,15.834406,19.375345,-16.024229,-19.109324,162.851196,-16.102264,82.809517,212.106583,175.563110,15.065866,23.781261,-19.502003,-6.124270,158.071167,-18.762451,84.589630,102.348015,178.771683,-76.140175,210.322189,178.773254,8.179285,168.665894,-6.292593,2.823902,174.467606,-11.811262,,,,,,,,,,,,
22,0.366667,0.604643,24.301188,6.296876,-12.509960,162.795776,-19.114431,-0.050253,0.909349,0.460496,1.663310,156.726181,175.908234,175.059082,30.572287,-176.749023,14.953070,20.716164,-19.299398,-9.368422,165.583420,-22.523785,13.979702,19.012964,-22.371704,-15.475629,164.667206,-19.066996,-77.396225,100.504730,181.130249,15.835658,19.375505,-16.023878,-19.101610,162.848877,-16.095915,82.810448,212.106033,175.568451,15.067260,23.781668,-19.501356,-6.116704,158.070572,-18.758350,84.588318,102.347565,178.769638,-76.138367,210.319809,178.785034,8.185178,168.667191,-6.285667,2.830130,174.467896,-11.805421,,,,,,,,,,,,
23,0.383333,0.594996,24.300030,6.302624,-12.504517,162.793640,-19.108137,-0.050661,0.908499,0.460626,1.663169,156.726761,175.906219,175.059250,30.573362,-176.739029,14.953005,20.715385,-19.299082,-9.363422,165.580704,-22.517094,13.978582,19.011923,-22.371706,-15.470357,164.664810,-19.061003,-77.395699,100.505211,181.127213,15.835688,19.374710,-16.023779,-19.096235,162.846527,-16.089767,82.811462,212.107086,175.569656,15.068157,23.781141,-19.500532,-6.110970,158.069427,-18.751717,84.589645,102.346977,178.772186,-76.140846,210.321457,178.782898,8.190482,168.666672,-6.280488,2.835528,174.466843,-11.800694,,,,,,,,,,,,
24,0.400000,0.593824,24.310146,6.301858,-12.500954,162.792557,-19.102360,-0.051875,0.909207,0.460873,1.663179,156.726669,175.907379,175.058548,30.569075,-176.738571,14.952909,20.714817,-19.298761,-9.360186,165.579575,-22.512054,13.978955,19.011902,-22.371161,-15.466766,164.663757,-19.054750,-77.396843,100.503304,181.133102,15.835547,19.373871,-16.023443,-19.092138,162.845581,-16.082829,82.810844,212.108200,175.566864,15.067636,23.780323,-19.500420,-6.107474,158.068268,-18.746931,84.589745,102.346886,178.773468,-76.139816,210.321014,178.783630,8.194387,168.665390,-6.276769,2.840653,174.465469,-11.795431,,,,,,,,,,,,
25,0.416667,0.588578,24.156061,6.170597,-12.511929,162.807510,-19.110924,-0.052601,0.909374,0.461175,1.662942,156.725845,175.905563,175.063782,30.568163,-176.737396,14.953232,20.715086,-19.299223,-9.356660,165.581024,-22.508350,13.978997,19.012329,-22.371811,-15.473887,164.685028,-19.073154,-77.396164,100.504852,181.129318,15.835807,19.373762,-16.024096,-19.079779,162.902374,-16.161083,82.811455,212.107986,175.567566,15.068394,23.780859,-19.500490,-6.102748,158.068542,-18.740822,84.590263,102.345482,178.773209,-76.140907,210.318069,178.780167,8.198263,168.664520,-6.274277,2.846489,174.464783,-11.792004,,,,-19.079779,162.902374,-16.161083,,,,,,
