Format Version,1.22,Take Name,KB2T_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 06.04.26.622 PM,Total Frames in Take,1439,Total Exported Frames,361,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
186,3.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.116667,5.752444,41.819771,-10.573084,-15.150781,161.129944,-8.366208,-0.351820,0.107423,0.182119,-2.643152,156.756668,175.581009,172.409714,16.858057,164.337738,19.119579,13.898709,-10.419377,-12.385153,163.769226,-12.236375,17.994427,11.405341,-12.815139,-17.574667,163.469147,-7.390215,-82.044533,100.976624,179.972198,21.075457,13.512333,-7.364758,-20.865131,161.981415,-4.133457,78.711502,211.671402,176.012726,18.320482,16.808483,-11.077811,-9.990269,155.357544,-10.070980,79.959068,102.147415,179.671432,-80.184258,210.731628,177.002747,18.798141,163.797836,-4.876143,4.409389,167.442078,-1.951551,,,,,,,,,,,,,-20.865131,161.981415,-4.133457,,,,,,
188,3.133333,5.746672,41.864803,-10.568282,-15.157340,161.131531,-8.342538,-0.353138,0.108140,0.182496,-2.644548,156.757050,175.580444,172.418411,16.856466,164.341095,19.120335,13.899165,-10.417796,-12.395090,163.770370,-12.213432,17.995247,11.406536,-12.813947,-17.580797,163.470428,-7.364769,-82.044586,100.977943,179.972504,21.076241,13.512288,-7.363380,-20.870991,161.984787,-4.109401,78.709770,211.672348,176.009888,18.321281,16.808826,-11.075635,-9.996337,155.359894,-10.052097,79.958740,102.146736,179.672760,-80.187050,210.731537,177.001358,18.792690,163.797577,-4.869986,4.405310,167.443222,-1.938438,,,,,,,,,,,,,-20.870991,161.984787,-4.109401,,,,,,
189,3.150000,5.771871,41.895500,-10.579288,-15.165496,161.134583,-8.316961,-0.352129,0.108831,0.182421,-2.644588,156.756775,175.580688,172.424179,16.849388,164.345657,19.121004,13.899734,-10.416744,-12.405570,163.775009,-12.189036,17.995941,11.407907,-12.812981,-17.588211,163.473404,-7.337138,-82.045708,100.978195,179.971176,21.076727,13.511926,-7.362690,-20.876167,161.987915,-4.083818,78.709793,211.671951,176.010117,18.322237,16.809607,-11.074109,-10.006442,155.362091,-10.029822,79.958961,102.146683,179.672241,-80.186256,210.730286,177.006195,18.785076,163.796783,-4.861754,4.399648,167.445282,-1.922250,,,,,,,,,,,,,-20.876167,161.987915,-4.083818,,,,,,
190,3.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3.183333,5.811135,41.981701,-10.576135,-15.185514,161.138306,-8.259783,-0.352469,0.108328,0.182364,-2.643899,156.756302,175.580353,172.444412,16.852978,164.359711,19.124456,13.901727,-10.413636,-12.432116,163.782288,-12.135744,17.997541,11.409376,-12.810972,-17.607212,163.475952,-7.274655,-82.044830,100.978302,179.968353,21.077862,13.511518,-7.360532,-20.891888,161.990601,-4.020667,78.710541,211.671402,176.010162,18.330282,16.814644,-11.068906,-10.029641,155.368271,-9.982687,79.959282,102.146469,179.673630,-80.186150,210.729691,177.007370,18.769676,163.807831,-4.849249,4.381319,167.449814,-1.882339,,,,,,,,,,,,,-20.891888,161.990601,-4.020667,,,,,,
192,3.200000,5.797175,42.035606,-10.560455,-15.197459,161.136765,-8.227889,-0.353395,0.107985,0.182749,-2.644152,156.757217,175.579636,172.451401,16.850515,164.370956,19.131414,13.905004,-10.411028,-12.447034,163.781982,-12.108630,17.999153,11.410121,-12.810133,-17.618948,163.473755,-7.240686,-82.044548,100.976692,179.971558,21.093632,13.519108,-7.355406,-20.903372,161.987854,-3.984404,78.709908,211.672882,176.009033,18.332098,16.815098,-11.067479,-10.042722,155.369278,-9.955561,79.958443,102.148567,179.671722,-80.186287,210.731216,177.003098,18.758730,163.815216,-4.846728,4.368611,167.452591,-1.861799,,,,,,,,,,,,,-20.903372,161.987854,-3.984404,,,,,,
193,3.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3.250000,5.800293,42.253075,-10.506213,-15.233360,161.130280,-8.129632,-0.354079,0.107327,0.183155,-2.644092,156.756790,175.577774,172.454788,16.854015,164.382324,19.133087,13.905155,-10.408987,-12.499570,163.781113,-12.019425,18.000940,11.411011,-12.808381,-17.653700,163.463943,-7.131848,-82.043747,100.974846,179.970688,21.094236,13.517867,-7.353270,-20.931793,161.977875,-3.879845,78.709564,211.673019,176.007462,18.334488,16.815706,-11.065208,-10.080265,155.370071,-9.879583,79.959366,102.148911,179.671478,-80.187271,210.731384,176.999527,18.725315,163.836304,-4.827535,4.340984,167.460999,-1.812786,,,,,,,,,,,,,-20.931793,161.977875,-3.879845,,,,,,
196,3.266667,5.813742,42.277687,-10.497110,-15.247236,161.130127,-8.099279,-0.352916,0.107572,0.182595,-2.643992,156.757126,175.579376,172.459457,16.853392,164.382858,19.133219,13.905070,-10.408923,-12.514716,163.783340,-11.991119,18.001297,11.411384,-12.808496,-17.667536,163.463074,-7.099694,-82.043961,100.976158,179.971237,21.094263,13.517529,-7.353368,-20.944443,161.975296,-3.845960,78.710213,211.672562,176.009827,18.334480,16.815411,-11.064806,-10.095428,155.372253,-9.852904,79.958870,102.146828,179.673630,-80.186775,210.732300,177.002670,18.710928,163.842865,-4.823846,4.330264,167.465073,-1.795858,,,,,,,,,,,,,-20.944443,161.975296,-3.845960,,,,,,
197,3.283333,5.810699,42.338173,-10.480366,-15.260561,161.129303,-8.066926,-0.351417,0.107810,0.182759,-2.643768,156.757004,175.580963,172.462418,16.848589,164.384369,19.133081,13.904900,-10.408550,-12.533489,163.784439,-11.960793,18.000698,11.411236,-12.808186,-17.680580,163.461334,-7.064517,-82.044777,100.975975,179.971558,21.094536,13.517126,-7.353078,-20.957247,161.973465,-3.810275,78.710266,211.672638,176.012512,18.334562,16.815573,-11.064278,-10.108845,155.373352,-9.826547,79.958771,102.148796,179.671097,-80.186096,210.731049,177.006409,18.696882,163.853806,-4.817760,4.319189,167.469208,-1.777363,,,,,,,,,,,,,-20.957247,161.973465,-3.810275,,,,,,
198,3.300000,5.806143,42.395649,-10.452954,-15.273161,161.129120,-8.035696,-0.352767,0.107909,0.182597,-2.644016,156.756668,175.581650,172.466187,16.850800,164.386627,19.133482,13.905576,-10.408274,-12.550324,163.786240,-11.931574,18.001163,11.412159,-12.808147,-17.693272,163.459808,-7.030391,-82.045212,100.977371,179.971893,21.094835,13.517517,-7.352735,-20.969095,161.971802,-3.777707,78.710190,211.672119,176.011765,18.335016,16.816315,-11.063827,-10.119344,155.375565,-9.802294,79.958603,102.148613,179.672241,-80.185387,210.729935,177.004883,18.685246,163.863419,-4.804855,4.307645,167.472061,-1.757866,,,,,,,,,,,,,-20.969095,161.971802,-3.777707,,,,,,
199,3.316667,5.812737,42.439857,-10.428376,-15.282184,161.130249,-8.006322,-0.351643,0.108299,0.182712,-2.644113,156.757156,175.581985,172.465439,16.843140,164.387436,19.133955,13.906577,-10.408170,-12.562941,163.790085,-11.903704,18.000906,11.412894,-12.807937,-17.702469,163.459579,-6.998295,-82.043991,100.977119,179.972488,21.095947,13.518763,-7.352899,-20.976580,161.971069,-3.747362,78.709999,211.672729,176.012634,18.335608,16.817347,-11.063591,-10.127438,155.379211,-9.778744,79.957466,102.149033,179.669662,-80.185593,210.730911,177.005051,18.675064,163.872284,-4.792428,4.294478,167.476089,-1.732981,,,,,,,,,,,,,-20.976580,161.971069,-3.747362,,,,,,
200,3.333333,5.826664,42.477146,-10.420331,-15.289942,161.131058,-7.978362,-0.352683,0.108111,0.182879,-2.644146,156.756119,175.581085,172.467773,16.841009,164.390701,19.133347,13.906893,-10.408212,-12.574395,163.793045,-11.876785,18.000456,11.413688,-12.807983,-17.709978,163.459641,-6.968007,-82.043816,100.976204,179.970901,21.094809,13.518209,-7.353039,-20.981365,161.970551,-3.717875,78.709801,211.671951,176.011002,18.335239,16.817928,-11.063496,-10.137700,155.382019,-9.754491,79.957375,102.149246,179.669861,-80.186172,210.729599,177.005081,18.666424,163.878693,-4.779273,4.286189,167.479584,-1.711875,,,,,,,,,,,,,-20.981365,161.970551,-3.717875,,,,,,
201,3.350000,5.831193,42.502159,-10.405577,-15.295007,161.130539,-7.951200,-0.352004,0.107875,0.182181,-2.642980,156.756378,175.581223,172.469315,16.837120,164.386658,19.133593,13.907663,-10.408538,-12.580484,163.794678,-11.853022,18.000549,11.414358,-12.808301,-17.715166,163.458298,-6.939251,-82.043991,100.975166,179.972153,21.095789,13.519512,-7.353488,-20.985498,161.966965,-3.686607,78.711617,211.671204,176.012115,18.335104,16.818447,-11.063725,-10.144107,155.384216,-9.730023,79.957253,102.148605,179.670425,-80.184677,210.731644,177.007782,18.661509,163.887054,-4.764736,4.280922,167.484467,-1.690304,,,,,,,,,,,,,-20.985498,161.966965,-3.686607,,,,,,
202,3.366667,5.841491,42.512077,-10.390438,-15.297873,161.129456,-7.927893,-0.352306,0.107244,0.182439,-2.643719,156.756973,175.580505,172.471542,16.830387,164.382065,19.133459,13.908340,-10.408749,-12.584732,163.795914,-11.828810,18.000008,11.414808,-12.808442,-17.718372,163.456345,-6.914742,-82.043587,100.976692,179.970215,21.096251,13.520392,-7.353903,-20.987629,161.964493,-3.662485,78.710617,211.672180,176.012009,18.334589,16.818996,-11.063819,-10.146457,155.385132,-9.709591,79.957001,102.148643,179.670624,-80.185509,210.731628,177.003296,18.658817,163.896881,-4.743958,4.278421,167.488953,-1.666272,,,,,,,,,,,,,-20.987629,161.964493,-3.662485,,,,,,
203,3.383333,5.845665,42.480209,-10.369817,-15.299563,161.128845,-7.909345,-0.353550,0.106758,0.182662,-2.643489,156.756943,175.580490,172.474838,16.823977,164.383102,19.132072,13.908063,-10.408959,-12.584804,163.796402,-11.807024,17.998699,11.415108,-12.808630,-17.721132,163.454895,-6.896863,-82.044243,100.975357,179.973312,21.095144,13.519705,-7.354278,-20.990782,161.961624,-3.643513,78.710648,211.672501,176.011490,18.332932,16.818642,-11.063869,-10.145809,155.386490,-9.690648,79.957268,102.150642,179.669373,-80.185181,210.731628,177.000351,18.660173,163.905777,-4.718363,4.277649,167.492676,-1.645571,,,,,,,,,,,,,-20.990782,161.961624,-3.643513,,,,,,
204,3.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,3.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3.466667,5.833637,42.419025,-10.314706,-15.286480,161.136627,-7.848605,-0.354477,0.106637,0.181723,-2.644062,156.757202,175.577301,172.565308,16.804455,164.302414,19.130283,13.911542,-10.401972,-12.568833,163.807755,-11.741257,17.997772,11.418338,-12.803866,-17.710587,163.460800,-6.837851,-82.044975,100.977219,179.970169,21.092829,13.519071,-7.348479,-20.982658,161.966385,-3.585666,78.710968,211.671417,176.007599,18.330265,16.825800,-11.053401,-10.123534,155.395950,-9.627354,79.957817,102.146698,179.672867,-80.186058,210.733932,176.997131,18.674879,163.934280,-4.628676,4.288135,167.503494,-1.563942,,,,,,,,,,,,,-20.982658,161.966385,-3.585666,,,,,,
209,3.483333,5.839888,42.408131,-10.331066,-15.278474,161.137390,-7.841211,-0.352144,0.108408,0.182060,-2.643993,156.757126,175.579147,172.576004,16.806929,164.303970,19.130400,13.911974,-10.399333,-12.559499,163.807571,-11.733848,17.998610,11.419675,-12.801583,-17.702215,163.462204,-6.831058,-82.045403,100.975967,179.972366,21.091623,13.517995,-7.346070,-20.974182,161.968109,-3.578484,78.710732,211.671783,176.009171,18.331242,16.826994,-11.050122,-10.116545,155.395309,-9.618383,79.956665,102.149109,179.667145,-80.185577,210.732788,177.005188,18.683022,163.928528,-4.619223,4.296725,167.500824,-1.555204,,,,,,,,,,,,,-20.974182,161.968109,-3.578484,,,,,,
210,3.500000,5.840075,42.399025,-10.358488,-15.270032,161.138565,-7.835135,-0.354629,0.107289,0.181752,-2.644029,156.757492,175.578384,172.590012,16.807493,164.320923,19.129356,13.911099,-10.396944,-12.550649,163.806610,-11.728120,17.997858,11.420517,-12.799830,-17.693043,163.464584,-6.826021,-82.044510,100.978149,179.971176,21.089155,13.513581,-7.343214,-20.964949,161.971313,-3.572351,78.710976,211.671753,176.007599,18.330881,16.827543,-11.047495,-10.109821,155.393250,-9.609008,79.956177,102.149307,179.668610,-80.185829,210.733673,176.998718,18.690744,163.917648,-4.611909,4.308245,167.495834,-1.547921,,,,,,,,,,,,,-20.964949,161.971313,-3.572351,,,,,,
211,3.516667,5.844688,42.388107,-10.388456,-15.258804,161.139297,-7.828900,-0.355086,0.106589,0.181845,-2.643952,156.757111,175.577423,172.593384,16.810638,164.315704,19.129353,13.912489,-10.393742,-12.537691,163.805038,-11.722583,17.997398,11.421243,-12.796918,-17.681026,163.466568,-6.820783,-82.044106,100.976540,179.971649,21.089634,13.516508,-7.340556,-20.953169,161.973907,-3.566015,78.710960,211.671494,176.007202,18.331306,16.828430,-11.043509,-10.100770,155.391357,-9.600335,79.957024,102.147385,179.672195,-80.185730,210.733963,176.995422,18.702909,163.901459,-4.601627,4.321016,167.489029,-1.541948,,,,,,,,,,,,,-20.953169,161.973907,-3.566015,,,,,,
212,3.533333,5.850628,42.369362,-10.424487,-15.245760,161.139267,-7.823587,-0.355136,0.108174,0.182492,-2.644830,156.757401,175.577499,172.604828,16.811810,164.318680,19.129076,13.912786,-10.390528,-12.522522,163.802170,-11.717283,17.997763,11.422606,-12.794125,-17.667109,163.468079,-6.816889,-82.044792,100.976906,179.972809,21.088614,13.515411,-7.337405,-20.939919,161.976013,-3.560412,78.709480,211.672714,176.004974,18.331285,16.829161,-11.039750,-10.090234,155.388458,-9.591860,79.956520,102.148666,179.668427,-80.187073,210.732574,176.997849,18.718138,163.880051,-4.593778,4.336352,167.482803,-1.537788,,,,,,,,,,,,,-20.939919,161.976013,-3.560412,,,,,,
213,3.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3.566667,5.870527,42.343273,-10.501537,-15.218842,161.139175,-7.814692,-0.355726,0.108473,0.182602,-2.644922,156.757111,175.578613,172.619339,16.826727,164.331970,19.129854,13.913994,-10.385542,-12.491229,163.796387,-11.708153,17.999100,11.424918,-12.790124,-17.638134,163.471039,-6.810146,-82.045761,100.976219,179.975967,21.087187,13.514313,-7.332231,-20.911098,161.981339,-3.551155,78.709282,211.672562,176.005096,18.333611,16.831438,-11.033923,-10.068735,155.382919,-9.578753,79.957268,102.148926,179.670288,-80.186348,210.731796,176.997498,18.747824,163.852188,-4.580760,4.368467,167.467255,-1.529157,,,,,,,,,,,,,-20.911098,161.981339,-3.551155,,,,,,
215,3.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3.600000,5.870795,42.303986,-10.589090,-15.193154,161.143082,-7.812797,-0.353242,0.108348,0.182128,-2.644764,156.757111,175.580322,172.625473,16.838482,164.352982,19.130569,13.914880,-10.381278,-12.460625,163.792831,-11.705607,17.999891,11.426870,-12.786598,-17.610226,163.478882,-6.812012,-82.045677,100.976051,179.975266,21.086683,13.513504,-7.327565,-20.884483,161.992798,-3.551883,78.709900,211.671875,176.009369,18.335421,16.832924,-11.029318,-10.047847,155.378479,-9.568935,79.957024,102.147797,179.670624,-80.186714,210.733109,177.003159,18.773848,163.815216,-4.564363,4.397407,167.452652,-1.520950,,,,,,,,,,,,,-20.884483,161.992798,-3.551883,,,,,,
217,3.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3.650000,5.856843,42.243382,-10.678983,-15.161082,161.147278,-7.810007,-0.353258,0.108926,0.182275,-2.643926,156.756546,175.580917,172.660980,16.843866,164.348404,19.130280,13.916201,-10.376136,-12.421745,163.788086,-11.702597,17.999680,11.428709,-12.782791,-17.576134,163.487396,-6.814514,-82.044777,100.974762,179.976608,21.083282,13.511496,-7.323416,-20.851862,162.006180,-3.552955,78.710602,211.671524,176.009125,18.338465,16.837078,-11.021740,-10.019263,155.372650,-9.554380,79.956696,102.148247,179.669617,-80.184456,210.731934,177.004272,18.812904,163.780060,-4.531485,4.435278,167.435211,-1.506245,,,,,,,,,,,,,-20.851862,162.006180,-3.552955,,,,,,
220,3.666667,5.864379,42.225670,-10.708491,-15.153618,161.148636,-7.807923,-0.352333,0.108421,0.182425,-2.643936,156.757339,175.581604,172.668625,16.848215,164.353485,19.130426,13.916223,-10.374953,-12.412769,163.787079,-11.699492,17.999634,11.428997,-12.782134,-17.567976,163.489960,-6.813581,-82.043892,100.976349,179.974243,21.083368,13.511022,-7.322091,-20.844191,162.010193,-3.551847,78.710442,211.672546,176.011414,18.338955,16.837402,-11.020185,-10.013283,155.371338,-9.549981,79.957047,102.148590,179.670471,-80.185791,210.732513,177.005997,18.822987,163.764771,-4.522556,4.444332,167.429581,-1.500016,,,,,,,,,,,,,-20.844191,162.010193,-3.551847,,,,,,
221,3.683333,5.865178,42.217045,-10.732978,-15.148170,161.149948,-7.804680,-0.352814,0.108886,0.182014,-2.644222,156.756577,175.581146,172.669266,16.853039,164.356934,19.130636,13.916180,-10.373246,-12.406154,163.786652,-11.696333,18.000053,11.429177,-12.780611,-17.561871,163.492340,-6.811261,-82.046028,100.974335,179.978470,21.083380,13.510839,-7.320182,-20.838110,162.013428,-3.549504,78.710556,211.671188,176.009827,18.339273,16.837376,-11.018497,-10.008874,155.369797,-9.544313,79.957077,102.146980,179.670959,-80.185127,210.732773,177.004959,18.829060,163.749939,-4.514098,4.453822,167.423447,-1.494300,,,,,,,,,,,,,-20.838110,162.013428,-3.549504,,,,,,
222,3.700000,5.861340,42.224781,-10.748023,-15.144544,161.151611,-7.797764,-0.351557,0.108170,0.181939,-2.643920,156.758286,175.581833,172.678192,16.851267,164.353897,19.130909,13.916281,-10.372081,-12.402750,163.786591,-11.689907,18.000767,11.429868,-12.779668,-17.557671,163.494690,-6.804543,-82.047127,100.976898,179.976196,21.083113,13.510270,-7.319387,-20.834009,162.017227,-3.542751,78.710930,211.672791,176.012756,18.339737,16.837614,-11.016709,-10.006183,155.370193,-9.537178,79.958115,102.148331,179.672531,-80.184311,210.733337,177.005997,18.832460,163.739716,-4.511118,4.459751,167.419952,-1.488841,,,,,,,,,,,,,-20.834009,162.017227,-3.542751,,,,,,
223,3.716667,5.867541,42.222317,-10.766305,-15.143679,161.153122,-7.789748,-0.351223,0.109131,0.182410,-2.643667,156.757034,175.583298,172.681137,16.847374,164.350510,19.130306,13.916376,-10.371768,-12.400917,163.787201,-11.682606,18.000319,11.430132,-12.779281,-17.556263,163.496887,-6.796821,-82.046066,100.974823,179.978592,21.082361,13.510068,-7.319332,-20.832048,162.019623,-3.534716,78.710732,211.672180,176.013153,18.339054,16.837765,-11.016197,-10.007175,155.370331,-9.528190,79.958786,102.147659,179.671951,-80.184433,210.731628,177.009216,18.833755,163.735565,-4.510075,4.463862,167.416885,-1.483488,,,,,,,,,,,,,-20.832048,162.019623,-3.534716,,,,,,
224,3.733333,5.886550,42.224377,-10.787974,-15.144636,161.155121,-7.780690,-0.351835,0.107595,0.182307,-2.643406,156.756454,175.584244,172.687668,16.843695,164.355179,19.130152,13.916686,-10.371652,-12.401592,163.788528,-11.673236,17.999844,11.430918,-12.779464,-17.556511,163.499481,-6.787425,-82.044090,100.976372,179.974060,21.082602,13.509875,-7.319253,-20.832678,162.022156,-3.524685,78.711067,211.671448,176.015717,18.338919,16.838196,-11.015756,-10.009830,155.371399,-9.520054,79.958984,102.146889,179.676056,-80.185738,210.731323,177.009811,18.832836,163.731857,-4.507005,4.465223,167.415237,-1.478034,,,,,,,,,,,,,-20.832678,162.022156,-3.524685,,,,,,
225,3.750000,5.895360,42.233353,-10.797852,-15.146750,161.156006,-7.770503,-0.355412,0.107777,0.182509,-2.644287,156.756622,175.577759,172.687576,16.842836,164.355225,19.129158,13.916342,-10.370955,-12.403794,163.789291,-11.664068,17.998672,11.430379,-12.778714,-17.558197,163.500580,-6.776742,-82.044998,100.974503,179.975510,21.081186,13.509327,-7.318769,-20.833462,162.023422,-3.513831,78.709999,211.671951,176.005524,18.338535,16.838217,-11.014881,-10.013235,155.371765,-9.510737,79.957603,102.147888,179.670197,-80.185745,210.732224,176.995697,18.831358,163.726883,-4.502201,4.464366,167.414063,-1.470983,,,,,,,,,,,,,-20.833462,162.023422,-3.513831,,,,,,
226,3.766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,3.783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,3.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,3.816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,3.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,3.850000,5.940158,42.402634,-10.697116,-15.192780,161.160721,-7.681497,-0.355692,0.106953,0.182640,-2.644665,156.756912,175.578003,172.701736,16.836905,164.370300,19.129766,13.916270,-10.367500,-12.463503,163.806763,-11.579311,17.998575,11.431601,-12.776038,-17.605165,163.499481,-6.676368,-82.046082,100.974968,179.974228,21.082512,13.508203,-7.315473,-20.877987,162.017517,-3.414422,78.709496,211.672455,176.006668,18.339067,16.837910,-11.010504,-10.055881,155.389435,-9.447802,79.958618,102.147736,179.674240,-80.187325,210.732193,176.997055,18.785069,163.774323,-4.473591,4.420496,167.434891,-1.415169,,,,,,,,,,,,,-20.877987,162.017517,-3.414422,,,,,,
232,3.866667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,3.883333,5.921543,42.496944,-10.629951,-15.217445,161.161560,-7.644636,-0.353989,0.108372,0.182623,-2.644586,156.756607,175.578796,172.706879,16.836233,164.368698,19.129341,13.915700,-10.366907,-12.496957,163.813385,-11.547482,17.998907,11.431740,-12.775467,-17.630680,163.497345,-6.634684,-82.047348,100.974831,179.976028,21.081203,13.506660,-7.315073,-20.898668,162.013794,-3.374648,78.709610,211.672073,176.007095,18.338713,16.837526,-11.009644,-10.080827,155.397003,-9.419417,79.960701,102.146790,179.673950,-80.186996,210.731339,177.001602,18.755674,163.802612,-4.478950,4.390650,167.445160,-1.394105,,,,,,,,,,,,,-20.898668,162.013794,-3.374648,,,,,,
234,3.900000,5.940176,42.543159,-10.614184,-15.230912,161.162277,-7.626673,-0.354128,0.107644,0.182669,-2.644361,156.756302,175.578934,172.707947,16.832228,164.367844,19.129885,13.916166,-10.366428,-12.514583,163.816254,-11.530155,17.998734,11.431829,-12.775065,-17.644022,163.496872,-6.613641,-82.046234,100.977364,179.970169,21.082699,13.507797,-7.314716,-20.911427,162.012924,-3.353733,78.709778,211.671875,176.008118,18.339155,16.837843,-11.009010,-10.094001,155.400162,-9.408146,79.959526,102.147675,179.673340,-80.186691,210.729355,177.002121,18.743259,163.813095,-4.481912,4.378480,167.451294,-1.386291,,,,,,,,,,,,,-20.911427,162.012924,-3.353733,,,,,,
235,3.916667,5.942914,42.588169,-10.597796,-15.243876,161.163544,-7.609749,-0.353836,0.107931,0.182089,-2.644333,156.756729,175.580383,172.714432,16.836786,164.368256,19.130112,13.916105,-10.366560,-12.531013,163.819260,-11.514640,17.999472,11.432165,-12.775440,-17.656895,163.497192,-6.594321,-82.046585,100.977432,179.971909,21.081676,13.506574,-7.314901,-20.923279,162.013519,-3.335106,78.710365,211.671448,176.009445,18.340038,16.838423,-11.008808,-10.107270,155.403961,-9.396797,79.958641,102.147820,179.674057,-80.186478,210.731339,177.005753,18.732042,163.819855,-4.484057,4.367257,167.454453,-1.378399,,,,,,,,,,,,,-20.923279,162.013519,-3.335106,,,,,,
236,3.933333,5.962138,42.637310,-10.595222,-15.256855,161.166077,-7.594253,-0.353467,0.108836,0.182652,-2.644741,156.756638,175.581055,172.707672,16.830135,164.368378,19.130081,13.915966,-10.366878,-12.547043,163.824280,-11.501944,17.999044,11.431818,-12.775418,-17.669292,163.499069,-6.575921,-82.047012,100.975754,179.976517,21.082855,13.507581,-7.315344,-20.935566,162.015121,-3.316700,78.709427,211.672165,176.009186,18.339424,16.837582,-11.009359,-10.120710,155.407364,-9.387732,79.958305,102.147850,179.672760,-80.185699,210.730240,177.003571,18.721067,163.824753,-4.486722,4.357584,167.457596,-1.374865,,,,,,,,,,,,,-20.935566,162.015121,-3.316700,,,,,,
237,3.950000,5.981544,42.678238,-10.594277,-15.268385,161.168610,-7.581356,-0.353298,0.108790,0.182441,-2.644221,156.756073,175.579956,172.705353,16.826372,164.371033,19.130484,13.916014,-10.367409,-12.561037,163.828201,-11.490101,17.999611,11.432250,-12.775786,-17.680302,163.501038,-6.560498,-82.046211,100.975708,179.973679,21.083220,13.507295,-7.315875,-20.945988,162.016922,-3.302169,78.710152,211.671280,176.008316,18.339672,16.837553,-11.010050,-10.132856,155.411118,-9.380621,79.958153,102.148125,179.670044,-80.185608,210.730103,177.005188,18.711365,163.827164,-4.490155,4.349313,167.459686,-1.370919,,,,,,,,,,,,,-20.945988,162.016922,-3.302169,,,,,,
