Format Version,1.22,Take Name,BJS2 walk,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 03.34.07.960 PM,Total Frames in Take,78703,Total Exported Frames,19677,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12621,210.350000,3.928458,2.124435,4.056641,-5.583199,156.847260,1.439801,-0.126459,0.928050,0.383846,1.754187,155.767853,174.749969,-26.126198,-45.478367,-27.640240,8.286274,7.462124,23.115088
12622,210.366667,4.088115,2.016874,3.945111,-5.553858,156.997452,1.368777,-0.122358,0.930464,0.383508,1.755699,155.768494,174.758347,-25.258602,-45.836842,-27.967823,8.216631,7.390497,20.926672
12623,210.383333,4.172125,1.879036,3.882281,-5.524126,157.177765,1.288346,-0.126569,0.931014,0.384760,1.755414,155.766617,174.756210,-24.738159,-46.389496,-28.540705,8.171580,7.353354,18.715271
12624,210.400000,4.183050,1.784582,3.857438,-5.507100,157.388321,1.199913,-0.128200,0.931965,0.384425,1.755497,155.766113,174.759018,-23.788532,-46.572613,-28.540428,8.147051,7.380427,16.461077
12625,210.416667,4.372309,1.687850,3.799210,-5.504483,157.642929,1.093858,-0.125411,0.933942,0.384423,1.756216,155.765594,174.764969,-22.723133,-46.509918,-28.317938,8.120875,7.411199,14.150910
12626,210.433333,4.734879,1.599851,3.786180,-5.511180,157.900711,0.975233,-0.127575,0.934030,0.385220,1.756137,155.765869,174.762863,-21.684315,-46.502815,-28.132162,8.057297,7.440326,11.838576
12627,210.450000,5.036909,1.581661,3.824940,-5.526562,158.127136,0.850912,-0.125618,0.936018,0.385620,1.756405,155.765472,174.764709,-20.362854,-46.374897,-27.723066,7.947638,7.490832,9.516193
12628,210.466667,5.286571,1.554944,3.868786,-5.555219,158.307861,0.714108,-0.127232,0.934808,0.385683,1.756487,155.764893,174.765472,-19.056841,-46.107738,-27.101954,7.828284,7.593319,7.191315
12629,210.483333,5.534729,1.600877,3.940738,-5.592569,158.438614,0.577643,-0.130966,0.935191,0.386340,1.755741,155.764191,174.761276,-17.740074,-45.391598,-26.628275,7.625142,7.693292,4.848551
12630,210.500000,5.717238,1.650124,4.002722,-5.636349,158.511002,0.452449,-0.130212,0.934732,0.385773,1.756754,155.763794,174.763748,-16.239119,-44.371635,-26.075712,7.326883,7.821743,2.472519
12631,210.516667,5.858743,1.687842,4.119187,-5.678706,158.523499,0.347132,-0.130180,0.935322,0.385879,1.757217,155.764481,174.763245,-14.333799,-43.265266,-24.904327,7.022302,8.041855,0.078973
12632,210.533333,5.906844,1.713714,4.229069,-5.720371,158.473557,0.264065,-0.128564,0.935881,0.385658,1.756869,155.765778,174.765274,-12.767108,-42.228561,-24.123827,6.712759,8.264169,-2.284697
12633,210.550000,5.848472,1.752522,4.351192,-5.763684,158.368820,0.199343,-0.131238,0.933476,0.385770,1.757359,155.765076,174.763779,-11.340673,-41.479481,-23.587833,6.460843,8.500467,-4.606660
12634,210.566667,5.724357,1.812452,4.441192,-5.813887,158.219696,0.150983,-0.131184,0.933658,0.386520,1.757323,155.764847,174.761887,-10.034273,-40.761280,-23.125505,6.258882,8.755662,-6.892800
12635,210.583333,5.596311,1.866351,4.479288,-5.877769,158.044174,0.113283,-0.130305,0.933200,0.385565,1.757757,155.765503,174.761627,-8.527212,-40.279747,-22.579082,6.126364,9.051705,-9.146859
12636,210.600000,5.473534,1.919319,4.508157,-5.949027,157.853806,0.085272,-0.127358,0.932257,0.385226,1.757977,155.766388,174.763794,175.765747,40.413368,-161.136795,6.044911,9.394112,-11.360720
12637,210.616667,5.353013,1.921652,4.520442,-6.024098,157.657303,0.063258,-0.127870,0.932213,0.385304,1.758111,155.767212,174.759827,-5.251311,-39.368649,-21.617327,5.987418,9.788098,-13.543619
12638,210.633333,5.197595,1.925127,4.527278,-6.109515,157.449295,0.051189,-0.127792,0.929796,0.385660,1.758369,155.765671,174.760712,179.176865,39.204224,-161.811279,5.971716,10.252484,-15.683511
12639,210.650000,5.043344,1.925436,4.482631,-6.212955,157.242172,0.052397,-0.129103,0.929323,0.384888,1.758270,155.766556,174.758667,-1.468361,-38.323978,-20.797613,6.027102,10.769421,-17.753979
12640,210.666667,4.863239,1.938446,4.403654,-6.340049,157.047302,0.063624,-0.126891,0.929399,0.384007,1.758479,155.767258,174.759247,-176.735046,38.452389,-162.468445,6.142587,11.325930,-19.721510
12641,210.683333,4.755949,1.977893,4.304306,-6.491257,156.857681,0.082206,-0.128410,0.928490,0.384042,1.757172,155.768143,174.755447,2.866659,-37.892120,-20.452547,6.293725,11.939071,-21.568281
12642,210.700000,4.565101,2.045339,4.244085,-6.662668,156.669159,0.105792,-0.125517,0.927984,0.384024,1.757262,155.768600,174.755936,5.391148,-37.583565,-20.347305,6.451154,12.613240,-23.285576
12643,210.716667,4.421410,2.174219,4.167519,-6.850477,156.497437,0.125726,-0.125352,0.927926,0.383902,1.756851,155.768387,174.755096,8.261288,-37.020508,-20.318365,6.576426,13.354270,-24.843082
12644,210.733333,4.253650,2.291654,4.093906,-7.058348,156.337509,0.146793,-0.122748,0.926888,0.383681,1.757332,155.767288,174.756866,-165.881516,36.219707,-162.696487,6.631756,14.167808,-26.154324
12645,210.750000,3.748092,2.497468,4.008185,-7.291379,156.261276,0.172015,-0.122667,0.926643,0.382863,1.756407,155.769272,174.755905,-162.323334,34.383892,-162.483795,6.623939,15.090733,-27.107597
12646,210.766667,3.899933,2.644935,3.821093,-7.536767,156.346054,0.182032,-0.123605,0.926081,0.383085,1.756770,155.768234,174.754913,-158.404968,31.442080,-162.311737,6.526947,16.113607,-27.549215
12647,210.783333,4.381466,2.717071,3.658629,-7.768199,156.483887,0.176331,-0.122244,0.927975,0.383302,1.756549,155.767624,174.756348,24.386211,-27.179390,-20.165489,6.501888,17.276733,-27.436737
12648,210.800000,4.594334,2.775776,3.555793,-7.964892,156.552551,0.174814,-0.124798,0.927232,0.383345,1.756274,155.767853,174.753754,-147.100586,25.156059,-162.775436,6.576733,18.627995,-26.956400
12649,210.816667,4.322349,2.835989,3.628844,-8.112415,156.518555,0.188243,-0.124251,0.927347,0.382748,1.756954,155.767502,174.754364,33.809490,-24.240084,-19.984221,6.464307,19.972572,-25.992466
12650,210.833333,3.758134,2.858285,3.794223,-8.211382,156.488556,0.207036,-0.126154,0.926815,0.382885,1.756904,155.767578,174.754456,36.820572,-24.099899,-20.029741,6.392969,21.318779,-24.557196
12651,210.850000,3.747307,2.769749,3.923313,-8.272014,156.559891,0.208725,-0.124814,0.927492,0.383573,1.756639,155.767715,174.757141,38.034470,-23.208094,-21.105717,6.079053,22.568398,-22.931559
12652,210.866667,4.021975,2.628566,3.993948,-8.313800,156.698151,0.196588,-0.125354,0.929318,0.383359,1.756118,155.767426,174.758011,38.276863,-22.373150,-20.905725,5.739979,23.696238,-20.902624
12653,210.883333,4.126496,2.534296,3.997310,-8.346826,156.846130,0.183765,-0.125278,0.928346,0.383719,1.757945,155.766281,174.757935,37.506802,-23.562683,-20.456020,5.692278,24.272982,-18.377308
12654,210.900000,4.146875,2.508966,3.967282,-8.377380,157.016937,0.157905,-0.125266,0.931179,0.384339,1.756674,155.766220,174.759705,35.232857,-24.956656,-20.906878,5.671981,24.315668,-15.698110
12655,210.916667,4.380054,2.506604,3.955494,-8.397572,157.223038,0.110106,-0.124338,0.931491,0.384136,1.757528,155.765564,174.760788,32.730289,-26.543245,-20.724371,5.674599,23.990015,-12.766208
12656,210.933333,4.732950,2.501721,4.006002,-8.398642,157.434662,0.052489,-0.123351,0.931643,0.384309,1.757590,155.765625,174.761642,29.209211,-28.313557,-21.187777,5.689307,23.217590,-9.601186
12657,210.950000,5.066183,2.507010,4.061081,-8.387813,157.628769,-0.007331,-0.122036,0.932779,0.384419,1.757010,155.765015,174.763565,-152.808533,30.461555,-161.017654,5.723750,22.100296,-6.260957
12658,210.966667,5.331083,2.545609,4.075171,-8.378378,157.782623,-0.061709,-0.120398,0.932048,0.384603,1.757165,155.765808,174.763290,-157.897491,31.832293,-161.077011,5.778538,20.739578,-2.760751
12659,210.983333,5.535281,2.579211,4.017507,-8.373825,157.890228,-0.103284,-0.121691,0.931443,0.384364,1.757242,155.764786,174.763596,14.296184,-32.528187,-21.585823,5.877280,19.167089,0.936333
12660,211.000000,5.679883,2.623349,3.855559,-8.366854,157.948929,-0.127410,-0.123319,0.931294,0.384794,1.756821,155.765289,174.761490,8.598433,-33.321671,-21.327827,6.078075,17.473972,4.804871
12661,211.016667,5.752276,2.645521,3.693394,-8.353477,157.957825,-0.132725,-0.124587,0.930566,0.384958,1.755852,155.765701,174.759781,2.822121,-33.729176,-20.675594,6.357968,15.731493,8.832897
12662,211.033333,5.789845,2.657874,3.534196,-8.325149,157.926422,-0.120135,-0.127584,0.929230,0.385380,1.755357,155.765350,174.756012,-3.063289,-33.773636,-19.793087,6.708858,14.011799,13.022943
12663,211.050000,5.749485,2.618532,3.402343,-8.274775,157.852448,-0.091018,-0.125017,0.930265,0.384544,1.756114,155.765793,174.761337,-9.131621,-33.645405,-18.728024,7.126660,12.438408,17.327538
12664,211.066667,5.579665,2.570683,3.332255,-8.203458,157.744049,-0.049446,-0.125903,0.931397,0.384498,1.756301,155.765900,174.760086,-15.574406,-33.313541,-18.052526,7.600795,11.120508,21.717266
12665,211.083333,5.536108,2.508572,3.264430,-8.114046,157.632278,0.004480,-0.128494,0.929910,0.384726,1.754996,155.765259,174.758835,-21.921312,-33.042934,-17.414473,8.097658,10.198318,26.040718
12666,211.100000,5.486230,2.442824,3.200815,-8.010587,157.521378,0.056619,-0.129308,0.931317,0.385671,1.754961,155.765778,174.758560,-27.850588,-33.154202,-16.723646,8.600664,9.789864,29.963074
12667,211.116667,5.531679,2.317588,3.135827,-7.891167,157.406189,0.112710,-0.131481,0.931573,0.385297,1.754406,155.766022,174.756378,-32.967785,-33.637272,-15.552612,8.262353,9.136968,33.935177
12668,211.133333,5.416524,2.252033,3.085147,-7.756510,157.272522,0.174568,-0.129306,0.933431,0.385137,1.755129,155.765930,174.759430,,,,,,
12669,211.150000,5.263374,2.161700,3.066612,-7.608555,157.118256,0.245735,-0.130829,0.933771,0.385654,1.754646,155.765778,174.758499,,,,,,
12670,211.166667,5.051649,2.083728,3.085705,-7.443645,156.960648,0.317682,-0.127223,0.933939,0.385880,1.754933,155.766953,174.760300,,,,,,
12671,211.183333,4.842823,2.010720,3.124881,-7.269639,156.808670,0.393647,-0.126575,0.934083,0.384957,1.755176,155.767883,174.761658,,,,,,
12672,211.200000,4.762609,1.926750,3.198457,-7.086483,156.683319,0.461493,-0.125203,0.933699,0.384711,1.755759,155.767044,174.761230,,,,,,
12673,211.216667,4.778322,1.841916,3.278266,-6.891232,156.565674,0.510863,-0.126885,0.934101,0.385478,1.754736,155.766449,174.761566,,,,,,
12674,211.233333,4.460496,1.835546,3.400153,-6.696002,156.450775,0.562601,-0.124735,0.933400,0.385093,1.755358,155.767105,174.760513,,,,,,
12675,211.250000,4.118977,1.861098,3.484827,-6.512527,156.485443,0.599013,-0.125895,0.932381,0.385115,1.754927,155.767349,174.758621,,,,,,
12676,211.266667,4.804462,1.727171,3.689688,-6.292634,156.653748,0.596690,-0.126150,0.932342,0.384842,1.755370,155.767242,174.757538,,,,,,
12677,211.283333,5.222329,1.583139,3.982374,-6.050868,156.760254,0.598521,-0.125742,0.931154,0.384835,1.755236,155.767471,174.756592,,,,,,
12678,211.300000,5.070540,1.450207,4.158938,-5.830745,156.760925,0.617035,-0.124731,0.931005,0.384335,1.754238,155.767960,174.756165,,,,,,
12679,211.316667,4.581242,1.449344,4.125001,-5.676004,156.729553,0.636116,-0.125048,0.929192,0.384706,1.754646,155.768066,174.754105,-26.447491,-44.250725,-24.663403,9.715136,7.729688,24.246275
12680,211.333333,4.173606,1.512140,3.920266,-5.567317,156.753616,0.655738,-0.122851,0.930471,0.384371,1.754378,155.768402,174.752884,-25.538282,-44.344223,-25.547998,9.651342,7.610231,22.136377
12681,211.350000,4.280446,1.460479,3.802561,-5.450997,156.852264,0.665043,-0.127308,0.927209,0.384683,1.754076,155.767731,174.747650,-24.410879,-44.583870,-25.651937,9.614471,7.537151,19.956839
12682,211.366667,4.436879,1.315303,3.849098,-5.310658,156.965271,0.671440,-0.123610,0.926747,0.384165,1.754386,155.768250,174.751312,-23.571915,-44.929688,-26.126484,9.564711,7.447060,17.746458
12683,211.383333,4.214236,1.210499,3.935381,-5.178542,157.066055,0.688681,-0.126354,0.923856,0.384108,1.754948,155.768341,174.746567,-22.848768,-45.326683,-26.477930,9.571089,7.413605,15.522178
12684,211.400000,4.089285,1.156455,3.995468,-5.066913,157.203171,0.695266,-0.125422,0.925247,0.383689,1.754553,155.769348,174.746246,-21.741516,-45.293789,-26.355623,9.608125,7.420459,13.223186
12685,211.416667,4.272063,1.034929,4.019856,-4.966711,157.381699,0.685100,-0.122909,0.924437,0.383109,1.754941,155.769821,174.748657,-20.603977,-45.070591,-26.280573,9.628188,7.431358,10.896791
12686,211.433333,4.481789,0.921515,4.038728,-4.864748,157.557617,0.665535,-0.123478,0.924817,0.383151,1.755385,155.768829,174.745911,-19.309799,-45.010635,-26.026011,9.602588,7.479964,8.570853
12687,211.450000,4.589762,0.802266,4.072884,-4.771456,157.698685,0.635157,-0.119860,0.925575,0.383183,1.755567,155.768936,174.750702,-17.689407,-44.611450,-25.350817,9.539379,7.561052,6.231151
12688,211.466667,4.725215,0.752714,4.126847,-4.699337,157.809906,0.586169,-0.117895,0.925818,0.382846,1.756365,155.770462,174.752136,-16.119444,-44.210457,-24.813528,9.450356,7.662241,3.897525
12689,211.483333,4.882180,0.721947,4.173425,-4.641270,157.887146,0.532813,-0.121256,0.925927,0.382735,1.755614,155.769135,174.751328,-14.864017,-43.645828,-24.429876,9.326134,7.777423,1.580392
12690,211.500000,4.980663,0.723776,4.259448,-4.595873,157.921310,0.482464,-0.118469,0.926988,0.382997,1.755115,155.769684,174.751251,-13.596679,-42.639767,-24.094210,9.115613,7.916347,-0.756044
12691,211.516667,5.013766,0.764159,4.353711,-4.565788,157.909485,0.441025,-0.118294,0.926708,0.382848,1.754831,155.770233,174.751709,-12.202265,-41.684628,-23.514753,8.920160,8.120548,-3.098820
12692,211.533333,5.002869,0.863270,4.439264,-4.556134,157.847458,0.415857,-0.120428,0.926896,0.382435,1.753482,155.770020,174.750488,-10.757499,-40.812725,-22.923906,8.739491,8.360783,-5.430873
12693,211.550000,4.917752,0.963872,4.525142,-4.559167,157.735748,0.404050,-0.117604,0.926665,0.382909,1.753602,155.769913,174.750107,-9.446811,-40.128727,-22.560608,8.578119,8.625025,-7.717980
12694,211.566667,4.740897,1.115110,4.639477,-4.572700,157.594879,0.400755,-0.120019,0.925962,0.383417,1.753338,155.769257,174.748001,174.690628,39.934895,-161.209503,8.447443,8.932810,-9.988781
12695,211.583333,4.674515,1.200814,4.733608,-4.590898,157.446030,0.406167,-0.117330,0.926035,0.382392,1.753432,155.769989,174.750320,176.284454,39.294918,-161.863800,8.362471,9.304600,-12.232927
12696,211.600000,4.645198,1.267218,4.827238,-4.611720,157.302124,0.415777,-0.115245,0.925228,0.382521,1.753096,155.770309,174.750320,177.889328,38.636742,-162.402618,8.298180,9.714908,-14.442405
12697,211.616667,4.637972,1.294446,4.888329,-4.632935,157.153580,0.433134,-0.115661,0.923917,0.381941,1.753756,155.770844,174.748337,179.593460,37.906502,-162.904861,8.249048,10.190856,-16.614189
12698,211.633333,4.612586,1.292281,4.897230,-4.661244,156.995300,0.460531,-0.114515,0.922408,0.382572,1.753481,155.771011,174.747849,-178.551285,36.957508,-163.298386,8.236604,10.737503,-18.732361
12699,211.650000,4.578766,1.258270,4.845856,-4.703950,156.835526,0.492500,-0.115974,0.920603,0.382351,1.753109,155.770569,174.744827,0.891534,-35.735168,-19.274473,8.268606,11.324189,-20.766735
12700,211.666667,4.520187,1.192502,4.726576,-4.763772,156.679779,0.524876,-0.112938,0.922406,0.381711,1.753303,155.771362,174.746918,-174.240753,35.464661,-163.937317,8.341033,11.958717,-22.685848
12701,211.683333,4.524556,1.187426,4.576506,-4.841571,156.514893,0.565703,-0.113475,0.921813,0.381931,1.753037,155.770523,174.747253,-171.758774,34.931881,-164.127396,8.458950,12.638840,-24.458204
12702,211.700000,4.408777,1.185683,4.417400,-4.939641,156.329544,0.605777,-0.113802,0.921667,0.381805,1.754063,155.771210,174.745911,-168.952011,34.369053,-164.233658,8.617077,13.379061,-26.075169
12703,211.716667,4.346732,1.245582,4.277766,-5.052895,156.130188,0.645627,-0.114576,0.920974,0.381981,1.753409,155.770798,174.744766,-166.032227,33.393337,-163.890274,8.764058,14.171505,-27.487383
12704,211.733333,3.933682,1.368819,4.173644,-5.186457,155.938416,0.688852,-0.113965,0.921185,0.381325,1.753015,155.771179,174.746857,-162.568237,31.511587,-163.640350,8.894046,15.050444,-28.581339
12705,211.750000,3.560755,1.538431,4.018743,-5.350919,155.880020,0.729160,-0.113483,0.920945,0.381549,1.753658,155.771713,174.744858,-158.981415,28.775967,-163.120743,8.976414,16.016800,-29.201612
12706,211.766667,4.025717,1.646872,3.823215,-5.521435,155.958710,0.749735,-0.112131,0.919791,0.381575,1.753976,155.771027,174.744888,-154.565872,26.308758,-162.743729,9.109199,17.034765,-29.134432
12707,211.783333,4.381365,1.757867,3.681831,-5.683971,156.036591,0.764982,-0.111830,0.921913,0.381580,1.754559,155.770905,174.745193,-147.907761,25.746155,-163.733627,9.501316,18.193369,-28.450066
12708,211.800000,4.283717,1.902627,3.672109,-5.811608,156.053741,0.792382,-0.114272,0.921220,0.381623,1.754317,155.770905,174.745895,33.114201,-25.693083,-18.684975,9.763958,19.408625,-27.536102
12709,211.816667,3.922492,2.003857,3.780753,-5.891273,156.060272,0.822484,-0.114364,0.921118,0.381924,1.754865,155.771378,174.744492,35.490734,-25.763098,-20.043642,9.810894,20.593977,-26.274372
12710,211.833333,3.789866,1.973352,3.962414,-5.925891,156.140121,0.847291,-0.114532,0.921443,0.381985,1.753889,155.770935,174.746780,37.230934,-25.658257,-21.183283,9.797204,21.782347,-24.642229
12711,211.850000,3.955602,1.868081,4.085930,-5.933298,156.296097,0.863554,-0.115930,0.922698,0.382016,1.753911,155.770950,174.744919,37.852108,-24.829908,-21.764172,9.659474,22.963247,-22.680912
12712,211.866667,4.116497,1.754593,4.137192,-5.938457,156.478745,0.878626,-0.115759,0.922670,0.381839,1.754228,155.770935,174.747849,37.501972,-23.930817,-21.429989,9.464418,23.905254,-20.354511
12713,211.883333,4.054512,1.723942,4.114341,-5.951088,156.688538,0.881918,-0.114950,0.923240,0.381982,1.754749,155.771088,174.748535,36.184299,-24.843407,-20.695946,9.572205,24.256948,-17.643946
12714,211.900000,4.189152,1.740372,4.073635,-5.960683,156.948273,0.863792,-0.117288,0.923514,0.383017,1.753977,155.768890,174.748917,33.640938,-25.654091,-20.471962,9.649728,24.095346,-14.793332
12715,211.916667,4.553272,1.714823,4.054531,-5.962533,157.245209,0.820277,-0.120799,0.922909,0.382978,1.754139,155.769043,174.746887,30.495903,-26.864801,-20.418268,9.724150,23.519497,-11.696445
12716,211.933333,4.967585,1.726078,4.098054,-5.959541,157.538025,0.758200,-0.121107,0.924087,0.382682,1.754288,155.770111,174.747772,26.635647,-28.464025,-20.598118,9.805570,22.565613,-8.351481
12717,211.950000,5.267580,1.771570,4.120347,-5.958782,157.788437,0.695141,-0.120225,0.925888,0.382751,1.753738,155.769760,174.748947,-155.561172,30.440870,-161.804260,9.911270,21.315256,-4.798387
12718,211.966667,5.481003,1.822633,4.114175,-5.969468,157.979889,0.642766,-0.120686,0.927303,0.383139,1.754229,155.769608,174.750870,-160.449677,31.905521,-162.026108,9.969226,19.860464,-1.042389
12719,211.983333,5.601985,1.917028,4.045616,-5.989957,158.105423,0.609656,-0.120038,0.928959,0.382226,1.754185,155.770813,174.753250,11.491541,-32.707878,-20.512657,10.003893,18.205694,2.851774
12720,212.000000,5.583040,2.007874,3.931850,-6.015115,158.161407,0.600529,-0.120924,0.928353,0.382683,1.754377,155.769089,174.753021,5.480927,-33.458660,-20.227579,10.047628,16.440792,6.903378
12721,212.016667,5.490037,2.088734,3.817067,-6.039720,158.161407,0.612187,-0.121131,0.928985,0.383197,1.754340,155.768066,174.755569,-0.695435,-33.817253,-19.913359,10.107223,14.692269,11.111697
12722,212.033333,5.390718,2.145025,3.703182,-6.060215,158.128021,0.633810,-0.123529,0.929290,0.383655,1.753817,155.768387,174.753876,-6.805800,-33.711422,-19.319387,10.170989,13.023998,15.452003
12723,212.050000,5.273908,2.186522,3.576115,-6.075991,158.057266,0.662879,-0.122565,0.930033,0.383386,1.753762,155.768539,174.756104,-13.308012,-33.286083,-19.040205,10.265275,11.569334,19.860401
12724,212.066667,5.136021,2.241239,3.500857,-6.085913,157.966019,0.696339,-0.123995,0.930403,0.383682,1.754053,155.768616,174.754990,-19.527042,-32.759140,-18.625786,10.366254,10.466301,24.221748
12725,212.083333,5.128662,2.294069,3.451204,-6.085755,157.856339,0.732868,-0.124050,0.928120,0.383447,1.753926,155.769058,174.752777,-25.538559,-32.160450,-18.039238,10.420940,9.789988,28.314627
12726,212.100000,5.160199,2.367125,3.395131,-6.079268,157.732040,0.769276,-0.123681,0.928978,0.383217,1.754293,155.769424,174.752670,-30.717396,-31.736307,-16.833542,9.720469,8.941284,32.466431
12727,212.116667,5.124284,2.463805,3.326883,-6.075347,157.585907,0.808682,-0.121678,0.928002,0.383427,1.755256,155.769257,174.756683,,,,,,
12728,212.133333,4.978148,2.580944,3.259884,-6.067428,157.413315,0.853475,-0.126558,0.927970,0.384147,1.755094,155.768097,174.751572,,,,,,
12729,212.150000,4.816421,2.694613,3.273947,-6.038258,157.224243,0.900004,-0.124104,0.929027,0.384046,1.755563,155.767853,174.756653,,,,,,
12730,212.166667,4.648293,2.720545,3.408608,-5.969533,157.031647,0.946406,-0.123621,0.929609,0.383996,1.755833,155.767899,174.758224,,,,,,
12731,212.183333,4.487755,2.756495,3.627361,-5.866091,156.856018,0.987154,-0.124242,0.930647,0.384632,1.755637,155.767868,174.759094,,,,,,
12732,212.200000,4.472244,2.680890,3.912207,-5.732612,156.688553,1.013523,-0.126911,0.930417,0.384579,1.756110,155.767258,174.756485,,,,,,
12733,212.216667,4.270269,2.645933,4.166573,-5.585999,156.503281,1.035169,-0.123798,0.931282,0.384080,1.756128,155.768555,174.758743,,,,,,
12734,212.233333,3.683098,2.610699,4.372027,-5.444073,156.408447,1.058382,-0.126664,0.932683,0.384861,1.756618,155.767715,174.760757,,,,,,
12735,212.250000,3.851330,2.497071,4.517910,-5.292028,156.477951,1.045428,-0.130366,0.933108,0.386185,1.756698,155.765610,174.761246,,,,,,
12736,212.266667,4.253497,2.298938,4.700746,-5.134334,156.582291,1.012128,-0.130437,0.933737,0.385657,1.757007,155.766525,174.763336,,,,,,
12737,212.283333,4.436216,2.116227,4.747810,-5.004099,156.629425,0.978256,-0.132119,0.936646,0.385923,1.757138,155.765289,174.764587,,,,,,
12738,212.300000,4.103404,2.022532,4.652103,-4.930436,156.615128,0.964320,-0.130063,0.937857,0.386160,1.758211,155.764954,174.767365,,,,,,
12739,212.316667,3.659768,2.049570,4.322333,-4.924976,156.642685,0.955019,-0.132252,0.938384,0.386416,1.757408,155.764893,174.767715,-26.090813,-43.782967,-27.108936,8.917871,7.414652,23.401443
12740,212.333333,3.514045,2.091179,4.012234,-4.946119,156.743805,0.938451,-0.135727,0.938551,0.386727,1.756936,155.764740,174.766602,-25.252192,-43.949772,-27.603899,8.935579,7.354115,21.225769
12741,212.350000,3.683223,2.108444,3.817520,-4.972362,156.884583,0.920783,-0.134511,0.941036,0.386078,1.757058,155.765152,174.771042,-24.572981,-44.402996,-28.208813,8.942513,7.276762,19.025593
12742,212.366667,3.734997,2.116743,3.736376,-4.997462,157.029205,0.898742,-0.135429,0.941705,0.386324,1.757674,155.764053,174.772583,-23.962210,-44.712265,-28.677471,8.948142,7.236653,16.792212
12743,212.383333,3.719896,2.168245,3.660103,-5.035001,157.191879,0.862358,-0.133691,0.942976,0.386648,1.757484,155.763962,174.773758,-22.980448,-44.555790,-28.660021,8.923049,7.247107,14.483285
12744,212.400000,3.907611,2.223057,3.607719,-5.077789,157.391861,0.808606,-0.136628,0.942771,0.386200,1.757052,155.764191,174.771774,-21.762430,-44.312008,-28.279730,8.877073,7.273141,12.155027
12745,212.416667,4.256292,2.246135,3.614313,-5.116856,157.610764,0.738860,-0.136664,0.942403,0.386248,1.756783,155.763870,174.771744,-20.531328,-44.138416,-27.861567,8.801735,7.299319,9.824602
12746,212.433333,4.603816,2.241438,3.670637,-5.144584,157.802933,0.670625,-0.134273,0.942967,0.386590,1.756846,155.764099,174.770889,-19.110657,-44.072838,-27.311003,8.710711,7.358638,7.479708
12747,212.450000,4.890102,2.198761,3.789380,-5.163708,157.955750,0.610001,-0.133287,0.939744,0.386247,1.757561,155.763931,174.769974,-17.891964,-43.777035,-26.770075,8.608674,7.436831,5.126534
12748,212.466667,5.097516,2.143813,3.923714,-5.173213,158.054214,0.565241,-0.130410,0.938190,0.386122,1.757496,155.763458,174.768097,-16.267183,-42.927074,-25.846531,8.449505,7.597806,2.774140
12749,212.483333,5.220090,2.066089,4.093001,-5.173954,158.092529,0.546233,-0.129511,0.934048,0.385695,1.756037,155.764175,174.760666,-14.478628,-41.767735,-24.860115,8.155099,7.789857,0.400306
12750,212.500000,5.239936,1.969423,4.292538,-5.169137,158.070251,0.548632,-0.126867,0.931388,0.384199,1.755866,155.766861,174.756271,-12.808949,-40.696884,-23.920404,7.824071,8.005934,-1.971678
12751,212.516667,5.216622,1.883909,4.468617,-5.167347,158.000687,0.567351,-0.123763,0.927848,0.383666,1.755733,155.767914,174.754517,171.361710,40.286243,-160.002487,7.481392,8.253382,-4.305427
12752,212.533333,5.151418,1.824960,4.637644,-5.175780,157.894760,0.596227,-0.119560,0.925387,0.382705,1.756516,155.768997,174.751892,-9.895748,-38.962471,-22.584896,7.178904,8.529595,-6.605433
12753,212.550000,5.132899,1.768098,4.751411,-5.198677,157.758911,0.635179,-0.118389,0.922454,0.382663,1.755823,155.768829,174.747849,174.329880,38.856422,-161.199600,6.945878,8.858719,-8.870288
