Format Version,1.22,Take Name,pm2_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-16 10.25.55.069 AM,Total Frames in Take,88207,Total Exported Frames,22053,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
29,0.483333,8.413995,4.737273,-5.673837,-5.110377,178.048950,-28.818020,-0.342170,0.053471,0.180827,-2.597370,156.807892,175.568115,-174.377045,-33.658394,5.920437,12.239051,16.842758,-20.788841
30,0.500000,8.419052,4.741873,-5.693001,-5.083972,178.051361,-28.804058,-0.341960,0.052364,0.180201,-2.597229,156.807983,175.569473,-174.332077,-33.582378,5.972990,12.243525,16.842529,-20.786680
31,0.516667,8.425426,4.744867,-5.710346,-5.057641,178.053131,-28.790218,-0.342473,0.052965,0.180602,-2.597998,156.807190,175.568848,-174.322800,-33.580677,5.978240,12.245152,16.841633,-20.784912
32,0.533333,8.425447,4.732255,-5.730546,-5.028226,178.054443,-28.772827,-0.344017,0.052672,0.180621,-2.598142,156.807953,175.567657,-174.309204,-33.574131,5.984643,12.246713,16.840162,-20.782907
33,0.550000,8.433816,4.753373,-5.743034,-5.004052,178.056244,-28.757626,-0.343111,0.052307,0.180515,-2.597160,156.808456,175.568771,-174.289566,-33.569981,5.988412,12.247720,16.838894,-20.779100
34,0.566667,,,,,,,,,,,,,,,,,,
35,0.583333,8.481101,4.805593,-5.762276,-4.961427,178.061035,-28.727304,-0.341572,0.053232,0.180090,-2.597418,156.808929,175.568222,-174.239761,-33.565048,5.995930,12.244686,16.834898,-20.766155
36,0.600000,,,,,,,,,,,,,,,,,,
37,0.616667,,,,,,,,,,,,,,,,,,
38,0.633333,8.498625,4.878421,-5.778930,-4.898542,178.068192,-28.681446,-0.340246,0.052869,0.180017,-2.596751,156.809158,175.569168,-174.147064,-33.543091,6.022375,12.239412,16.826906,-20.744347
39,0.650000,,,,,,,,,,,,,,,,,,
40,0.666667,,,,,,,,,,,,,,,,,,
41,0.683333,8.585201,4.888410,-5.803981,-4.823834,178.081589,-28.645260,-0.344071,0.052567,0.180555,-2.598216,156.807877,175.567276,-174.104019,-33.547630,6.065939,12.247106,16.825113,-20.738575
42,0.700000,8.604970,4.881766,-5.817743,-4.795564,178.086273,-28.636127,-0.340514,0.052424,0.180066,-2.596849,156.810226,175.568848,-174.088272,-33.562725,6.093010,12.250533,16.825373,-20.736864
43,0.716667,,,,,,,,,,,,,,,,,,
44,0.733333,,,,,,,,,,,,,,,,,,
45,0.750000,,,,,,,,,,,,,,,,,,
46,0.766667,8.634989,4.859123,-5.844031,-4.699078,178.096954,-28.602468,-0.345243,0.052078,0.180179,-2.598124,156.808380,175.566177,-174.055588,-33.573196,6.138568,12.258324,16.825155,-20.732792
47,0.783333,,,,,,,,,,,,,,,,,,
48,0.800000,8.651322,4.844161,-5.829786,-4.659715,178.104385,-28.591084,-0.344539,0.053156,0.180845,-2.597844,156.806976,175.567932,-174.021851,-33.617489,6.204274,12.263346,16.823668,-20.735460
49,0.816667,8.669654,4.824599,-5.817698,-4.640001,178.107117,-28.584545,-0.343682,0.053218,0.181075,-2.598212,156.807510,175.566605,-174.023376,-33.615551,6.210639,12.266165,16.822752,-20.735821
50,0.833333,8.684492,4.803363,-5.810799,-4.620655,178.109070,-28.577688,-0.344592,0.053205,0.180765,-2.597933,156.807632,175.565842,-174.021713,-33.608433,6.216303,12.269840,16.821890,-20.734657
51,0.850000,8.673799,4.784035,-5.808583,-4.598900,178.110077,-28.570086,-0.343023,0.051557,0.180499,-2.597336,156.807526,175.567642,-174.014832,-33.604046,6.225821,12.273060,16.820517,-20.733438
52,0.866667,,,,,,,,,,,,,,,,,,
53,0.883333,8.695194,4.717975,-5.796237,-4.557875,178.112747,-28.556198,-0.342730,0.053785,0.180610,-2.597769,156.808762,175.567215,-174.009399,-33.585926,6.233633,12.277971,16.816565,-20.732801
54,0.900000,8.718791,4.683153,-5.797720,-4.539854,178.114075,-28.548197,-0.342032,0.053330,0.180174,-2.597486,156.808105,175.568329,-173.998367,-33.542946,6.270642,12.279950,16.812874,-20.732475
55,0.916667,8.730519,4.667410,-5.792872,-4.525410,178.116074,-28.540745,-0.342905,0.051993,0.180880,-2.597132,156.808212,175.566818,-173.991699,-33.536179,6.278119,12.280753,16.810911,-20.731050
56,0.933333,8.743641,4.658009,-5.785351,-4.512726,178.119690,-28.532770,-0.341472,0.053336,0.180932,-2.597344,156.807983,175.566940,-173.978058,-33.518261,6.239103,12.282012,16.811943,-20.728531
57,0.950000,8.752720,4.652123,-5.767517,-4.499544,178.124420,-28.524632,-0.340534,0.052860,0.180145,-2.596905,156.808716,175.568893,-173.972855,-33.508804,6.240916,12.282623,16.810673,-20.727638
58,0.966667,8.764591,4.640535,-5.752759,-4.488174,178.128128,-28.517193,-0.341566,0.052095,0.179750,-2.596320,156.808304,175.569443,-173.971436,-33.502583,6.246174,12.284300,16.810183,-20.728333
59,0.983333,8.789047,4.630172,-5.738335,-4.479392,178.132599,-28.511148,-0.343164,0.052626,0.180281,-2.597717,156.808563,175.566650,-173.985306,-33.505219,6.285224,12.284681,16.806551,-20.731016
60,1.000000,8.810476,4.623293,-5.731493,-4.470230,178.135986,-28.505224,-0.341001,0.052241,0.179821,-2.596417,156.809067,175.567398,-173.984604,-33.497265,6.297052,12.286063,16.805298,-20.732218
61,1.016667,8.834168,4.604727,-5.721604,-4.460865,178.139526,-28.499695,-0.341755,0.053711,0.179699,-2.596702,156.809189,175.567795,-173.989700,-33.498020,6.298096,12.287547,16.804390,-20.733210
62,1.033333,8.848964,4.592657,-5.709474,-4.451455,178.143005,-28.494886,-0.341406,0.052741,0.179737,-2.596684,156.808517,175.567856,-173.993546,-33.490948,6.296231,12.288101,16.803621,-20.733770
63,1.050000,8.867489,4.573339,-5.698277,-4.443245,178.147034,-28.490765,-0.344867,0.052329,0.180604,-2.598949,156.808960,175.562531,-173.989502,-33.486057,6.263606,12.290376,16.805916,-20.733223
64,1.066667,8.889107,4.564417,-5.682378,-4.436334,178.151566,-28.488386,-0.342866,0.053233,0.180190,-2.597775,156.808395,175.565811,-173.997986,-33.488224,6.309146,12.290241,16.803329,-20.735563
65,1.083333,8.911544,4.556664,-5.668687,-4.430716,178.155853,-28.487265,-0.342381,0.053965,0.180334,-2.597303,156.808990,175.568054,-174.002670,-33.488441,6.312712,12.292086,16.803267,-20.735826
66,1.100000,,,,,,,,,,,,,,,,,,
67,1.116667,8.928788,4.546184,-5.644111,-4.419843,178.162842,-28.489811,-0.342924,0.053680,0.179922,-2.597897,156.809143,175.567245,-174.005035,-33.480320,6.321769,12.295499,16.801783,-20.735935
68,1.133333,8.924925,4.542418,-5.633765,-4.413377,178.162521,-28.492430,-0.341741,0.053576,0.180301,-2.597695,156.808838,175.566422,-173.988678,-33.468346,6.304440,12.297822,16.802126,-20.734974
69,1.150000,8.912728,4.537880,-5.631499,-4.407310,178.159271,-28.495068,-0.343360,0.053443,0.180255,-2.597495,156.808609,175.566589,-173.991455,-33.466145,6.305990,12.299301,16.800240,-20.734842
70,1.166667,,,,,,,,,,,,,,,,,,
71,1.183333,8.882788,4.531147,-5.643910,-4.398164,178.153976,-28.501453,-0.343701,0.054182,0.180167,-2.598098,156.807892,175.567383,-173.943604,-33.354061,6.362874,12.306372,16.798231,-20.731310
72,1.200000,,,,,,,,,,,,,,,,,,
73,1.216667,,,,,,,,,,,,,,,,,,
74,1.233333,8.893657,4.550096,-5.638646,-4.394133,178.160370,-28.520176,-0.341490,0.052427,0.179708,-2.597226,156.809311,175.566071,-173.944473,-33.346939,6.382046,12.310210,16.796362,-20.731462
75,1.250000,8.891491,4.562962,-5.631508,-4.394292,178.162842,-28.529839,-0.342237,0.053572,0.179503,-2.597661,156.809753,175.565796,-173.949448,-33.338657,6.374463,12.311057,16.795332,-20.731586
76,1.266667,8.884464,4.577713,-5.626927,-4.395002,178.163635,-28.539980,-0.341284,0.053959,0.179843,-2.597411,156.809814,175.566254,-173.946381,-33.335796,6.383653,12.311416,16.794134,-20.730881
77,1.283333,8.866755,4.587961,-5.622487,-4.396609,178.162231,-28.550396,-0.340331,0.053952,0.179686,-2.597342,156.809753,175.568741,-173.940018,-33.329193,6.378585,12.310643,16.791353,-20.728401
78,1.300000,8.837619,4.595255,-5.618435,-4.399142,178.158264,-28.561756,-0.343228,0.053410,0.179940,-2.597653,156.808945,175.564896,-173.932800,-33.310291,6.373006,12.309335,16.788383,-20.724409
79,1.316667,8.819223,4.598353,-5.613637,-4.402451,178.154907,-28.574038,-0.342852,0.053754,0.180090,-2.598076,156.808441,175.565521,-173.924698,-33.297691,6.365848,12.309461,16.787117,-20.719944
80,1.333333,8.806623,4.603647,-5.610718,-4.407819,178.151718,-28.585989,-0.342781,0.053461,0.179779,-2.596811,156.809158,175.567276,-173.917740,-33.297798,6.361723,12.308613,16.786776,-20.716751
81,1.350000,,,,,,,,,,,,,,,,,,
82,1.366667,,,,,,,,,,,,,,,,,,
83,1.383333,,,,,,,,,,,,,,,,,,
84,1.400000,,,,,,,,,,,,,,,,,,
85,1.416667,8.760463,4.746041,-5.572337,-4.471265,178.144806,-28.662645,-0.342083,0.054810,0.180480,-2.597478,156.807083,175.569580,-173.916977,-33.272083,6.330480,12.304928,16.785101,-20.716785
86,1.433333,8.740454,4.774769,-5.569565,-4.488523,178.141678,-28.679190,-0.338978,0.054320,0.180427,-2.596951,156.807800,175.569412,-173.918732,-33.299301,6.364511,12.306647,16.786913,-20.716932
87,1.450000,,,,,,,,,,,,,,,,,,
88,1.466667,8.724006,4.840085,-5.560775,-4.523203,178.138184,-28.716290,-0.342713,0.053382,0.180240,-2.597483,156.808319,175.566025,-173.928467,-33.300873,6.356162,12.305662,16.786934,-20.718639
89,1.483333,,,,,,,,,,,,,,,,,,
90,1.500000,8.724665,4.863908,-5.548978,-4.549268,178.136459,-28.751680,-0.343062,0.052640,0.180362,-2.597306,156.807861,175.567764,-173.929260,-33.307747,6.352818,12.305019,16.787231,-20.719412
91,1.516667,,,,,,,,,,,,,,,,,,
92,1.533333,8.720627,4.911849,-5.556834,-4.581167,178.135056,-28.792582,-0.341387,0.052465,0.180063,-2.596432,156.808807,175.567719,-173.930008,-33.295044,6.338065,12.302468,16.785292,-20.717937
93,1.550000,8.702000,4.934805,-5.559904,-4.595325,178.130920,-28.810760,-0.338285,0.054323,0.179819,-2.595987,156.808945,175.569839,-173.933655,-33.302944,6.332160,12.302088,16.785753,-20.717916
94,1.566667,,,,,,,,,,,,,,,,,,
95,1.583333,,,,,,,,,,,,,,,,,,
96,1.600000,,,,,,,,,,,,,,,,,,
97,1.616667,8.655605,4.994687,-5.556798,-4.652909,178.119415,-28.877567,-0.340476,0.052207,0.179827,-2.594962,156.808640,175.566666,-173.930954,-33.323853,6.337037,12.300217,16.786943,-20.723352
98,1.633333,8.654325,5.003151,-5.548546,-4.665302,178.122101,-28.891506,-0.341702,0.052832,0.180348,-2.596330,156.808701,175.565552,-173.945099,-33.341335,6.337179,12.299022,16.788305,-20.727011
99,1.650000,8.659054,5.003263,-5.538440,-4.675331,178.126175,-28.904194,-0.342407,0.052628,0.180361,-2.596339,156.808395,175.565582,-173.949463,-33.346725,6.342525,12.299048,16.788683,-20.730907
100,1.666667,,,,,,,,,,,,,,,,,,
101,1.683333,,,,,,,,,,,,,,,,,,
102,1.700000,,,,,,,,,,,,,,,,,,
103,1.716667,,,,,,,,,,,,,,,,,,
104,1.733333,,,,,,,,,,,,,,,,,,
105,1.750000,,,,,,,,,,,,,,,,,,
106,1.766667,,,,,,,,,,,,,,,,,,
107,1.783333,,,,,,,,,,,,,,,,,,
108,1.800000,8.610149,4.873158,-5.482822,-4.718712,178.125626,-29.009399,-0.338841,0.052863,0.180180,-2.596033,156.810684,175.566666,-174.206619,-33.410732,6.259894,12.296778,16.786783,-20.772978
109,1.816667,8.605441,4.851882,-5.475278,-4.719072,178.126419,-29.014904,-0.341170,0.050254,0.179339,-2.595413,156.810211,175.566666,-174.213638,-33.419834,6.263623,12.296183,16.787806,-20.775198
110,1.833333,8.607053,4.832967,-5.466509,-4.719874,178.126160,-29.018435,-0.339732,0.051347,0.179750,-2.595191,156.810150,175.566803,-174.216537,-33.433567,6.292173,12.296832,16.789991,-20.777468
111,1.850000,,,,,,,,,,,,,,,,,,
112,1.866667,,,,,,,,,,,,,,,,,,
113,1.883333,8.591039,4.781259,-5.439079,-4.723355,178.121429,-29.024202,-0.339757,0.051160,0.179691,-2.595087,156.808853,175.568222,-174.246368,-33.408817,6.254352,12.297106,16.787827,-20.783701
114,1.900000,8.588530,4.763006,-5.427053,-4.721885,178.121292,-29.024628,-0.342298,0.051845,0.180404,-2.596076,156.809418,175.566971,-174.250580,-33.406456,6.251419,12.297529,16.787165,-20.783693
115,1.916667,,,,,,,,,,,,,,,,,,
116,1.933333,8.635324,4.714463,-5.414213,-4.714554,178.130386,-29.025892,-0.341652,0.051630,0.180237,-2.596107,156.808609,175.566177,-174.251907,-33.402916,6.233650,12.296266,16.787130,-20.781343
