Format Version,1.22,Take Name,PM1_cali_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-08 01.42.35.142 PM,Total Frames in Take,88163,Total Exported Frames,22042,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
30,0.500000,4.478880,1.258262,-4.140703,-5.164587,176.780121,-17.498312,-0.337822,0.058874,0.182071,-2.595953,156.774536,175.568848,176.513138,46.998459,-172.080978,15.023676,15.921413,-14.717825
31,0.516667,4.467028,1.199961,-4.129955,-5.160423,176.774734,-17.507795,-0.336753,0.058714,0.182658,-2.594867,156.774551,175.569153,176.517670,47.010975,-172.069168,15.023449,15.919723,-14.715091
32,0.533333,,,,,,,,,,,,,,,,,,
33,0.550000,4.425561,1.137025,-4.107930,-5.155392,176.766632,-17.522879,-0.334644,0.059060,0.181995,-2.594481,156.774887,175.570862,176.509872,47.033047,-172.020981,15.025849,15.919438,-14.710569
34,0.566667,4.406825,1.108728,-4.080406,-5.150364,176.765015,-17.529083,-0.336118,0.058918,0.182372,-2.594266,156.774414,175.571747,176.515656,47.030682,-172.025085,15.026005,15.919629,-14.710288
35,0.583333,4.407585,1.083619,-4.052910,-5.144940,176.765289,-17.534996,-0.335575,0.059199,0.181791,-2.594232,156.774551,175.570892,176.511047,47.025387,-172.011215,15.026084,15.920298,-14.710371
36,0.600000,4.392619,1.058088,-4.037094,-5.137991,176.764114,-17.538544,-0.334445,0.059750,0.181532,-2.593959,156.774612,175.572845,176.518158,47.020786,-172.020020,15.025806,15.920507,-14.710383
37,0.616667,4.386007,1.034834,-4.030406,-5.130845,176.762970,-17.542784,-0.334951,0.060314,0.181672,-2.594924,156.773956,175.572235,176.518448,47.029354,-172.021805,15.026244,15.920265,-14.710320
38,0.633333,,,,,,,,,,,,,,,,,,
39,0.650000,,,,,,,,,,,,,,,,,,
