Format Version,1.22,Take Name,AR2_ten_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-22 11.34.55.361 AM,Total Frames in Take,83890,Total Exported Frames,20973,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
33,0.550000,1.420313,2.948684,-4.489652,-4.988101,165.404968,-17.365376,-0.282619,0.001581,0.190359,-2.570950,156.750244,175.524841,-155.963882,-73.384285,28.814642,9.234306,11.417432,-13.489638
34,0.566667,1.434277,2.883405,-4.478200,-4.986073,165.400131,-17.368647,-0.279425,0.002331,0.190304,-2.570912,156.750183,175.526749,-155.956497,-73.376686,28.791805,9.233350,11.418045,-13.486105
35,0.583333,,,,,,,,,,,,,,,,,,
36,0.600000,1.432125,2.757100,-4.462801,-4.984166,165.385330,-17.376522,-0.279365,0.001100,0.190351,-2.570437,156.750015,175.524673,-155.898941,-73.365395,28.808653,9.233735,11.420491,-13.476435
37,0.616667,,,,,,,,,,,,,,,,,,
38,0.633333,,,,,,,,,,,,,,,,,,
39,0.650000,1.423130,2.613295,-4.448325,-4.999538,165.366058,-17.398865,-0.281656,0.005642,0.190621,-2.571604,156.749619,175.526672,-155.893311,-73.349800,28.742935,9.231356,11.424525,-13.462332
40,0.666667,1.423412,2.595556,-4.446109,-5.014355,165.359604,-17.406284,-0.281471,0.003749,0.190382,-2.571663,156.750534,175.526291,-155.899719,-73.348000,28.711206,9.229815,11.425859,-13.457892
41,0.683333,1.407284,2.599451,-4.437303,-5.032228,165.350922,-17.412865,-0.281251,0.002039,0.190247,-2.570872,156.750595,175.522278,-155.894104,-73.341209,28.694216,9.228120,11.426858,-13.453629
42,0.700000,,,,,,,,,,,,,,,,,,
43,0.716667,1.348641,2.593455,-4.394824,-5.069587,165.332169,-17.426361,-0.279046,0.002858,0.190975,-2.570880,156.750565,175.524384,-155.844284,-73.323532,28.698946,9.226767,11.430401,-13.446386
44,0.733333,,,,,,,,,,,,,,,,,,
45,0.750000,1.296836,2.610832,-4.365834,-5.106452,165.319550,-17.437891,-0.279427,0.000489,0.190619,-2.571490,156.751297,175.518753,-155.838776,-73.337578,28.676636,9.223197,11.432705,-13.442625
46,0.766667,,,,,,,,,,,,,,,,,,
47,0.783333,,,,,,,,,,,,,,,,,,
48,0.800000,1.245348,2.577456,-4.356931,-5.149422,165.301346,-17.449879,-0.280612,0.002657,0.190743,-2.571097,156.751251,175.521957,-155.857864,-73.347733,28.624447,9.219733,11.436316,-13.437794
49,0.816667,,,,,,,,,,,,,,,,,,
50,0.833333,1.245293,2.541200,-4.348056,-5.170938,165.298553,-17.450970,-0.279813,0.003539,0.190405,-2.571167,156.751129,175.522873,-155.885437,-73.354561,28.579739,9.216313,11.437253,-13.435355
51,0.850000,1.259467,2.534900,-4.353997,-5.182882,165.298843,-17.449181,-0.280586,0.000063,0.191181,-2.570374,156.749146,175.519302,-155.893677,-73.357857,28.562376,9.215259,11.438208,-13.434315
52,0.866667,1.247130,2.527812,-4.353543,-5.196501,165.297562,-17.445118,-0.281098,0.003915,0.190698,-2.570942,156.749969,175.525909,-155.902603,-73.357704,28.544706,9.213420,11.438831,-13.433578
53,0.883333,1.251939,2.537270,-4.346135,-5.212430,165.297180,-17.440031,-0.281547,0.005362,0.190654,-2.570427,156.749710,175.529541,-155.924988,-73.363380,28.514315,9.212068,11.439612,-13.432392
54,0.900000,1.258063,2.554497,-4.340682,-5.230226,165.297531,-17.433777,-0.280694,0.003429,0.190541,-2.570925,156.750748,175.528580,30.775644,72.269012,143.692841,9.215505,11.444423,-13.430352
