Format Version,1.22,Take Name,CS1T_tran_000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 12.05.51.482 PM,Total Frames in Take,78255,Total Exported Frames,19565,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
105,1.750000,-4.163563,-6.533854,-6.934925,1.798033,166.476212,-18.180899,-0.348994,0.104225,0.179403,-2.648485,156.761124,175.577118,175.218445,48.562973,-174.837753,17.056053,13.500781,-10.229123
106,1.766667,,,,,,,,,,,,,,,,,,
107,1.783333,,,,,,,,,,,,,,,,,,
108,1.800000,,,,,,,,,,,,,,,,,,
109,1.816667,-4.154109,-6.442351,-6.959671,1.789825,166.474091,-18.237160,-0.346767,0.105875,0.179321,-2.647482,156.760895,175.579651,-8.100935,-48.644627,-9.069726,17.055418,13.499549,-10.234344
110,1.833333,-4.120759,-6.433208,-6.965741,1.787206,166.475159,-18.249903,-0.348749,0.106433,0.180016,-2.648603,156.761719,175.576752,-8.108460,-48.649101,-9.070198,17.055660,13.498838,-10.235370
111,1.850000,-4.130810,-6.420782,-6.971545,1.783794,166.477707,-18.261395,-0.349232,0.104721,0.179526,-2.647825,156.760742,175.577927,-8.163269,-48.630089,-9.119375,17.055662,13.497527,-10.236663
112,1.866667,-4.123738,-6.407039,-6.969387,1.780659,166.480103,-18.272114,-0.348925,0.105384,0.179530,-2.647089,156.760727,175.579376,-8.168126,-48.625744,-9.116245,17.056246,13.497072,-10.237224
113,1.883333,-4.120009,-6.403802,-6.967051,1.776855,166.482224,-18.282270,-0.347290,0.105509,0.179832,-2.647523,156.761688,175.577682,175.107483,48.560295,-174.777145,17.057844,13.498877,-10.238835
114,1.900000,-4.112117,-6.406293,-6.955904,1.772925,166.482986,-18.291868,-0.349357,0.104570,0.179540,-2.647573,156.760193,175.578140,175.104416,48.566135,-174.771317,17.058468,13.498461,-10.239741
115,1.916667,,,,,,,,,,,,,,,,,,
116,1.933333,,,,,,,,,,,,,,,,,,
117,1.950000,,,,,,,,,,,,,,,,,,
118,1.966667,,,,,,,,,,,,,,,,,,
119,1.983333,-4.095464,-6.481176,-6.909164,1.750353,166.482773,-18.335400,-0.346736,0.106718,0.179520,-2.647505,156.761749,175.578461,175.051453,48.554356,-174.736603,17.062326,13.495148,-10.245220
120,2.000000,-4.096213,-6.496848,-6.896817,1.745581,166.483490,-18.342459,-0.349119,0.107251,0.180098,-2.648671,156.760956,175.579163,175.062088,48.552742,-174.753784,17.062143,13.493607,-10.246185
121,2.016667,,,,,,,,,,,,,,,,,,
122,2.033333,-4.091851,-6.521841,-6.874713,1.735918,166.483307,-18.351639,-0.350009,0.106793,0.179804,-2.648027,156.760712,175.576950,175.039124,48.552799,-174.735580,17.062754,13.491922,-10.247602
123,2.050000,-4.094654,-6.532113,-6.865151,1.729846,166.485260,-18.354052,-0.349435,0.105883,0.179678,-2.647909,156.761581,175.576279,175.033966,48.557819,-174.734634,17.062181,13.490886,-10.248225
124,2.066667,-4.087739,-6.541299,-6.853232,1.723393,166.488281,-18.354631,-0.348338,0.104881,0.179475,-2.647216,156.761353,175.577423,175.051117,48.593735,-174.764999,17.062836,13.489132,-10.249402
125,2.083333,-4.071821,-6.543207,-6.828518,1.719020,166.491425,-18.355137,-0.350992,0.105991,0.180272,-2.648077,156.760086,175.578278,175.042908,48.594357,-174.762909,17.063776,13.489349,-10.250648
126,2.100000,-4.063095,-6.553036,-6.805376,1.714846,166.495850,-18.354979,-0.350157,0.105504,0.179862,-2.648346,156.760101,175.577698,175.033722,48.592365,-174.761536,17.063263,13.487927,-10.251811
127,2.116667,,,,,,,,,,,,,,,,,,
128,2.133333,,,,,,,,,,,,,,,,,,
129,2.150000,,,,,,,,,,,,,,,,,,
130,2.166667,-4.042482,-6.611206,-6.781339,1.711512,166.505783,-18.337082,-0.349737,0.105918,0.179639,-2.647848,156.761108,175.578064,175.020645,48.588310,-174.779495,17.059580,13.480955,-10.261469
131,2.183333,,,,,,,,,,,,,,,,,,
132,2.200000,-4.035613,-6.641170,-6.793152,1.716272,166.505127,-18.319221,-0.351349,0.106532,0.179454,-2.647464,156.760239,175.578278,175.008224,48.596802,-174.771805,17.059439,13.477762,-10.263721
133,2.216667,-4.020850,-6.656105,-6.795828,1.717634,166.504730,-18.308685,-0.351226,0.106867,0.180114,-2.648223,156.761398,175.578873,175.007309,48.595802,-174.778107,17.059315,13.476703,-10.265369
134,2.233333,-4.012169,-6.656100,-6.802240,1.716737,166.503738,-18.296837,-0.349390,0.107955,0.180076,-2.648403,156.760422,175.580338,175.002625,48.596416,-174.779602,17.060303,13.476007,-10.265408
