Format Version,1.22,Take Name,CS1_tran,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 11.20.45.254 AM,Total Frames in Take,1053,Total Exported Frames,264,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
76,1.266667,-7.411066,42.878338,0.070370,-13.035138,166.702347,-1.611785,-0.355687,0.098017,0.176674,-2.646333,156.771454,175.580902,176.933670,29.943594,-179.568268,16.313206,14.821741,0.134332,-10.715803,169.292145,-5.808359,15.359695,13.100627,-2.950814,-15.744284,168.781769,-0.814170,-82.040230,101.011398,179.935638,17.301870,13.488758,3.383486,-18.570698,167.223297,3.041193,78.713425,211.678604,176.022308,16.294024,17.894449,-0.032800,-7.132299,161.511337,-2.843893,79.930115,102.165749,179.661697,-80.178871,210.748123,176.987579,20.008564,172.452469,-4.084980,5.699582,176.706757,2.242476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.283333,-7.415397,42.851448,0.072403,-13.035122,166.699326,-1.621384,-0.356563,0.098609,0.177214,-2.647131,156.771973,175.580460,176.931671,29.936522,-179.564285,16.313150,14.820853,0.134153,-10.714071,169.289124,-5.817019,15.359643,13.100216,-2.950796,-15.744814,168.778564,-0.825128,-82.040771,101.011719,179.936798,17.302105,13.487837,3.383108,-18.572872,167.220047,3.029009,78.712120,211.679886,176.020187,16.293625,17.893105,-0.032951,-7.131065,161.508759,-2.850699,79.929337,102.167908,179.659027,-80.179642,210.747498,176.986267,20.008743,172.455627,-4.089087,5.697330,176.707458,2.234089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1.300000,-7.426849,42.844814,0.071825,-13.034839,166.696426,-1.628968,-0.357640,0.097724,0.177075,-2.647478,156.771805,175.578323,176.910721,29.932375,-179.547333,16.314404,14.819996,0.133326,-10.713323,169.285370,-5.824870,15.360726,13.099461,-2.951408,-15.744638,168.775803,-0.833457,-82.040771,101.011124,179.936462,17.304087,13.488214,3.382621,-18.573132,167.218063,3.020675,78.711876,211.679504,176.018280,16.294415,17.891056,-0.034356,-7.130568,161.505676,-2.856553,79.930580,102.164566,179.662796,-80.180908,210.748703,176.980316,20.008078,172.457245,-4.095835,5.695599,176.707367,2.224827,,,,,,,,,,,,,,,,27.110620,67.647545,7.408710,,,,,,,,,,,,,,,,,,,,,,,,
79,1.316667,-7.436174,42.825333,0.063523,-13.035000,166.695114,-1.637838,-0.357802,0.096596,0.176303,-2.646760,156.772522,175.579102,176.906815,29.934605,-179.543381,16.314442,14.819105,0.132438,-10.711852,169.282822,-5.833601,15.360901,13.098582,-2.952204,-15.744951,168.774872,-0.843820,-82.040520,101.013794,179.932755,17.303101,13.486603,3.381953,-18.574894,167.218307,3.009726,78.713318,211.679153,176.020508,16.295372,17.890848,-0.035524,-7.130634,161.503723,-2.861995,79.930153,102.165138,179.665894,-80.180298,210.750168,176.983353,20.008987,172.451981,-4.101533,5.695904,176.706909,2.216876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1.333333,-7.454243,42.804157,0.061812,-13.035621,166.694321,-1.647062,-0.359761,0.096164,0.177109,-2.647675,156.771362,175.578339,176.890610,29.921173,-179.539856,16.313099,14.817286,0.131153,-10.710991,169.280670,-5.842837,15.360668,13.097836,-2.952977,-15.745920,168.774277,-0.854744,-82.040054,101.012444,179.934570,17.303068,13.486067,3.380903,-18.577246,167.218918,2.998280,78.711632,211.679169,176.018478,16.291796,17.886940,-0.037542,-7.130633,161.502594,-2.867270,79.929375,102.165810,179.664429,-80.180794,210.747452,176.974731,20.010944,172.445160,-4.102272,5.696226,176.705002,2.208233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1.350000,-7.463062,42.799126,0.055468,-13.035933,166.692108,-1.652932,-0.360285,0.096761,0.177037,-2.647245,156.771988,175.577728,176.900589,29.920282,-179.549454,16.313890,14.817519,0.131040,-10.710714,169.277344,-5.849071,15.360044,13.096705,-2.953025,-15.746164,168.772430,-0.861354,-82.041252,101.011696,179.936264,17.303211,13.485384,3.380565,-18.577972,167.218155,2.991748,78.712143,211.679703,176.016510,16.294422,17.889156,-0.037482,-7.131029,161.499664,-2.871490,79.930122,102.166595,179.664902,-80.180206,210.748474,176.977264,20.011980,172.439285,-4.104018,5.696277,176.700882,2.202111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1.366667,-7.475334,42.779789,0.047557,-13.037472,166.690094,-1.659804,-0.358805,0.097580,0.176948,-2.646849,156.771790,175.579330,176.876068,29.909235,-179.537735,16.312691,14.816202,0.129612,-10.710649,169.273895,-5.855930,15.360208,13.096685,-2.953909,-15.747860,168.770798,-0.869810,-82.040451,101.011536,179.937500,17.303116,13.485533,3.379604,-18.581095,167.217880,2.982786,78.712639,211.679337,176.018372,16.290873,17.885317,-0.039894,-7.132387,161.496948,-2.874798,79.929672,102.167023,179.662033,-80.179436,210.748367,176.980240,20.010715,172.434952,-4.111063,5.695709,176.697876,2.196544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1.383333,-7.221866,42.707836,-0.129422,-13.022487,166.681747,-1.642179,-0.355963,0.097720,0.176578,-2.646806,156.772095,175.581604,176.872101,29.908932,-179.538773,16.312191,14.815275,0.129212,-10.683392,169.248825,-5.805201,15.360135,13.095942,-2.954281,-15.729739,168.766296,-0.851498,-82.040718,101.012077,179.935699,17.302603,13.484762,3.379507,-18.572134,167.210342,2.993122,78.713043,211.679108,176.023163,16.289757,17.883923,-0.040585,-7.134217,161.495941,-2.877867,79.930267,102.165291,179.665039,-80.179855,210.749481,176.988815,20.009401,172.429443,-4.118032,5.695480,176.694061,2.191389,,,,,,,,,,,,,,,,,,,-10.683392,169.248825,-5.805201,,,,,,,,,,,,,,,,,,,,,
84,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1.433333,-7.222629,42.670227,-0.171654,-13.024905,166.684204,-1.655181,-0.358198,0.097343,0.177058,-2.646986,156.770844,175.582642,176.860626,29.902449,-179.552048,16.312532,14.816168,0.125988,-10.681243,169.247894,-5.817646,15.361132,13.096153,-2.956615,-15.731777,168.770386,-0.867517,-82.040802,101.011147,179.936890,17.301867,13.485289,3.376769,-18.577644,167.217697,2.975856,78.712379,211.678558,176.022583,16.290592,17.885834,-0.045107,-7.138312,161.495453,-2.884406,79.929146,102.166382,179.666565,-80.180038,210.746552,176.988403,20.011734,172.412155,-4.112768,5.696515,176.688690,2.184725,,,,,,,,,,,,,,,,,,,-10.681243,169.247894,-5.817646,,,,,,,,,,,,,,,,,,,,,
87,1.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1.466667,-7.219877,42.657154,-0.167964,-13.025787,166.683365,-1.661927,-0.355984,0.098272,0.176479,-2.647514,156.772385,175.581360,176.857391,29.911926,-179.564163,16.312651,14.816363,0.125424,-10.680861,169.247742,-5.824476,15.361099,13.094738,-2.956928,-15.732990,168.769257,-0.874668,-82.042107,101.014076,179.934341,17.302052,13.486567,3.376278,-18.579586,167.216003,2.967935,78.712433,211.679245,176.022125,16.290962,17.886654,-0.046055,-7.138184,161.494980,-2.890360,79.928986,102.166405,179.662842,-80.179832,210.748215,176.989609,20.012321,172.421600,-4.105103,5.693121,176.691360,2.183199,,,,,,,,,,,,,,,,,,,-10.680861,169.247742,-5.824476,,,,,,,,,,,,,,,,,,,,,
89,1.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.500000,-7.200372,42.650837,-0.162091,-13.029158,166.683319,-1.669169,-0.358574,0.097450,0.176656,-2.647141,156.771057,175.579254,176.863571,29.907476,-179.557358,16.312183,14.817148,0.126824,-10.684199,169.249374,-5.829728,15.360451,13.096460,-2.955948,-15.736625,168.768646,-0.881326,-82.039383,101.013161,179.932144,17.301708,13.486602,3.377693,-18.583467,167.213577,2.960355,78.712616,211.678192,176.018707,16.290140,17.886950,-0.044207,-7.141308,161.496323,-2.899325,79.927063,102.167618,179.659225,-80.180145,210.747345,176.983734,20.007614,172.433960,-4.108423,5.685185,176.695389,2.182418,,,,,,,,,,,,,,,,,,,-10.684199,169.249374,-5.829728,,,,,,,,,,,,,,,,,,,,,
91,1.516667,-7.188154,42.646534,-0.156762,-13.031070,166.682709,-1.672837,-0.357690,0.098908,0.176700,-2.648332,156.771988,175.579254,176.874161,29.915857,-179.561569,16.310932,14.816223,0.127781,-10.686387,169.249802,-5.831945,15.360333,13.096395,-2.955333,-15.738750,168.767624,-0.884596,-82.041878,101.014053,179.934280,17.300230,13.485442,3.378453,-18.585724,167.211258,2.956468,78.711403,211.679169,176.017471,16.288223,17.885628,-0.042718,-7.142990,161.496613,-2.903980,79.927231,102.168419,179.656891,-80.180672,210.747711,176.985245,20.004679,172.432358,-4.108805,5.681548,176.695831,2.182156,,,,,,,,,,,,,,,,,,,-10.686387,169.249802,-5.831945,,,,,,,,,,,,,,,,,,,,,
92,1.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1.550000,-7.169328,42.613613,-0.156361,-13.032309,166.681427,-1.684868,-0.357827,0.098129,0.176972,-2.647757,156.772461,175.578629,176.875107,29.929846,-179.552063,16.311199,14.815826,0.130228,-10.685485,169.250031,-5.842191,15.361023,13.096394,-2.953431,-15.740596,168.765854,-0.897474,-82.040138,101.012672,179.934189,17.300556,13.485536,3.380889,-18.589636,167.207993,2.941448,78.711700,211.680023,176.017822,16.288149,17.884512,-0.039771,-7.143119,161.496048,-2.914107,79.926308,102.169464,179.655884,-80.180206,210.748749,176.982773,20.004812,172.438080,-4.106421,5.679091,176.697571,2.179366,,,,,,,,,,,,,,,,27.047289,67.655418,7.403000,-10.685485,169.250031,-5.842191,,,,,,,,,,,,,,,,,,,,,
94,1.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.600000,-7.171859,42.731922,-0.089936,-13.023483,166.677536,-1.699452,-0.356524,0.098542,0.176212,-2.647295,156.771896,175.582001,176.871262,29.934719,-179.556717,16.310415,14.814443,0.129865,-10.684557,169.250412,-5.861348,15.360241,13.094182,-2.953564,-15.731293,168.759781,-0.904677,-82.039398,101.015068,179.932693,17.299931,13.485003,3.380428,-18.571138,167.197403,2.939219,78.712914,211.678360,176.021881,16.287432,17.883266,-0.040321,-7.132881,161.497467,-2.947557,79.925133,102.168121,179.656845,-80.179131,210.748367,176.989548,20.005430,172.440918,-4.113060,5.676313,176.696686,2.167380,,,,,,,,,,,,,,,,,,,-10.684557,169.250412,-5.861348,,,,,,,,,,,,,,,,,,,,,
97,1.616667,-7.174248,42.724762,-0.098275,-13.024256,166.677567,-1.706129,-0.355840,0.099164,0.176472,-2.646869,156.771332,175.582260,176.870621,29.931087,-179.561768,16.309261,14.813828,0.129098,-10.685081,169.249847,-5.867738,15.359993,13.094227,-2.954245,-15.731984,168.760178,-0.912018,-82.039177,101.012955,179.932922,17.298756,13.484216,3.379926,-18.572500,167.198593,2.931707,78.713097,211.678177,176.021896,16.285484,17.882261,-0.041401,-7.133834,161.496643,-2.952498,79.926498,102.166855,179.659988,-80.179680,210.747620,176.996063,20.003149,172.432739,-4.118270,5.674349,176.694183,2.162766,,,,,,,,,,,,,,,,,,,-10.685081,169.249847,-5.867738,,,,,,,,,,,,,,,,,,,,,
98,1.633333,-7.181824,42.703285,-0.106895,-13.026054,166.677017,-1.712502,-0.358467,0.098234,0.177227,-2.647766,156.770432,175.581284,176.864639,29.927219,-179.563812,16.309053,14.814079,0.127873,-10.685499,169.247925,-5.873078,15.358654,13.093172,-2.955084,-15.733959,168.759979,-0.919924,-82.038727,101.012756,179.933502,17.298174,13.484346,3.378819,-18.576054,167.199463,2.923072,78.711449,211.678360,176.019699,16.286608,17.883726,-0.043112,-7.135711,161.495544,-2.955443,79.926392,102.166855,179.660461,-80.179993,210.745193,176.984711,20.003160,172.432297,-4.122191,5.673498,176.692261,2.156472,,,,,,,,,,,,,,,,,,,-10.685499,169.247925,-5.873078,,,,,,,,,,,,,,,,,,,,,
99,1.650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1.683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1.700000,-7.212307,42.714687,-0.097590,-13.038531,166.673447,-1.723950,-0.359133,0.098612,0.177121,-2.647969,156.770508,175.579407,176.851761,29.920649,-179.603256,16.304939,14.814583,0.122653,-10.699008,169.243484,-5.886692,15.354969,13.091204,-2.959093,-15.746462,168.756500,-0.931676,-82.038963,101.014313,179.931595,17.294285,13.486220,3.374483,-18.587595,167.197342,2.912580,78.711365,211.678284,176.016663,16.281580,17.885082,-0.050370,-7.147699,161.491653,-2.965730,79.927757,102.164604,179.661896,-80.181190,210.745285,176.983551,19.988163,172.424347,-4.143882,5.658416,176.690292,2.134365,,,,,,,,,,,,,,,,,,,-10.699008,169.243484,-5.886692,,,,,,,,,,,,,,,,,,,,,
103,1.716667,-7.223526,42.721542,-0.079279,-13.043664,166.672821,-1.725663,-0.355108,0.098207,0.176107,-2.646765,156.771820,175.583130,176.843521,29.925886,-179.595825,16.304953,14.814848,0.121928,-10.705047,169.242828,-5.888563,15.355635,13.091705,-2.959642,-15.751931,168.755264,-0.932944,-82.038956,101.014671,179.932373,17.293453,13.486393,3.373816,-18.592155,167.195419,2.911701,78.713539,211.678177,176.024826,16.281818,17.885216,-0.051307,-7.152143,161.492767,-2.968699,79.928085,102.163528,179.665512,-80.179443,210.748627,176.993561,19.984446,172.436371,-4.148573,5.653326,176.693146,2.131355,,,,,,,,,,,,,,,,,,,-10.705047,169.242828,-5.888563,,,,,,,,,,,,,,,,,,,,,
104,1.733333,-7.217731,42.721691,-0.067466,-13.047353,166.673904,-1.728387,-0.353917,0.098182,0.175994,-2.646587,156.770844,175.585098,176.842041,29.916218,-179.606003,16.304510,14.815190,0.120629,-10.710072,169.246536,-5.891437,15.355086,13.091810,-2.960730,-15.755914,168.755753,-0.935108,-82.038567,101.013992,179.932953,17.294003,13.487324,3.372741,-18.595821,167.194550,2.909222,78.713814,211.676971,176.027969,16.280621,17.885328,-0.053049,-7.154395,161.493713,-2.971637,79.927010,102.164017,179.662415,-80.178864,210.747833,176.995117,19.979519,172.443146,-4.148817,5.648797,176.695908,2.129412,,,,,,,,,,,,,,,,,,,-10.710072,169.246536,-5.891437,,,,,,,,,,,,,,,,,,,,,
105,1.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1.766667,-7.208187,42.704456,-0.058994,-13.052273,166.674133,-1.731867,-0.356175,0.098489,0.176123,-2.647405,156.770462,175.582703,176.858673,29.927631,-179.622040,16.303684,14.816374,0.118860,-10.714407,169.248474,-5.893922,15.354280,13.092050,-2.962417,-15.761364,168.755371,-0.938803,-82.038841,101.013649,179.932495,17.291254,13.486939,3.370570,-18.602137,167.192734,2.904301,78.712883,211.676788,176.022964,16.281797,17.888956,-0.054489,-7.158112,161.494843,-2.974379,79.926857,102.162766,179.664139,-80.180428,210.747665,176.992386,19.972464,172.443573,-4.139149,5.640103,176.698410,2.135581,,,,,,,,,,,,,,,,,,,-10.714407,169.248474,-5.893922,,,,,,,,,,,,,,,,,,,,,
107,1.783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.800000,-7.201290,42.654778,-0.053130,-13.054453,166.676254,-1.736778,-0.356437,0.099164,0.176772,-2.647755,156.769745,175.583481,176.864136,29.922089,-179.638489,16.303335,14.817325,0.118003,-10.713684,169.251846,-5.896342,15.354301,13.092966,-2.963331,-15.764600,168.756836,-0.945625,-82.039108,101.013435,179.934357,17.291874,13.488410,3.369959,-18.608356,167.192947,2.894765,78.711914,211.677002,176.022537,16.279692,17.889112,-0.055493,-7.158249,161.498184,-2.975136,79.926788,102.164093,179.660751,-80.179817,210.744995,176.989685,19.975138,172.454025,-4.113221,5.635243,176.703171,2.148199,,,,,,,,,,,,,,,,27.021843,67.670288,7.343069,-10.713684,169.251846,-5.896342,,,,,,,,,,,,,,,,,,,,,
109,1.816667,-7.182110,42.628456,-0.057115,-13.055844,166.678757,-1.740339,-0.355849,0.099112,0.176443,-2.647534,156.769363,175.586029,176.870514,29.928988,-179.640457,16.303942,14.818439,0.118979,-10.712962,169.255753,-5.898589,15.354806,13.093834,-2.962534,-15.766371,168.759094,-0.949840,-82.040100,101.012894,179.936676,17.292133,13.489283,3.370780,-18.611891,167.194077,2.888784,78.712456,211.676163,176.025742,16.280855,17.890785,-0.054202,-7.158881,161.500854,-2.977347,79.926125,102.164795,179.661850,-80.178795,210.744507,176.994247,19.975260,172.460892,-4.101646,5.632887,176.707382,2.156079,,,,,,,,,,,,,,,,,,,-10.712962,169.255753,-5.898589,,,,,,,,,,,,,,,,,,,,,
110,1.833333,-7.179677,42.626881,-0.043536,-13.056190,166.681244,-1.741527,-0.354137,0.097752,0.176190,-2.646727,156.771545,175.583893,176.865952,29.919279,-179.628525,16.302326,14.818562,0.119346,-10.714156,169.259613,-5.899000,15.353608,13.095389,-2.962180,-15.767089,168.760956,-0.950620,-82.038589,101.013062,179.932220,17.290262,13.488561,3.371335,-18.612354,167.194656,2.887672,78.713478,211.677979,176.027161,16.279026,17.890314,-0.053950,-7.158246,161.504501,-2.979356,79.925644,102.165161,179.661987,-80.178932,210.748672,176.994980,19.973501,172.468216,-4.093957,5.628895,176.712601,2.163059,,,,,,,,,,,,,,,,,,,-10.714156,169.259613,-5.899000,,,,,,,,,,,,,,,,,,,,,
111,1.850000,-7.175044,42.622292,-0.028685,-13.057230,166.683685,-1.743412,-0.356126,0.099097,0.176718,-2.647638,156.770798,175.582642,176.872314,29.917326,-179.632401,16.302977,14.819736,0.119561,-10.715508,169.263550,-5.900341,15.353640,13.096179,-2.962061,-15.768586,168.762650,-0.952123,-82.039299,101.013329,179.934052,17.291155,13.489582,3.371366,-18.613752,167.194809,2.885608,78.712090,211.678009,176.022095,16.280140,17.892061,-0.053481,-7.158054,161.508316,-2.982092,79.926392,102.165749,179.660126,-80.180244,210.746262,176.992203,19.971041,172.477264,-4.088497,5.625134,176.716690,2.168804,,,,,,,,,,,,,,,,,,,-10.715508,169.263550,-5.900341,,,,,,,,,,,,,,,,,,,,,
112,1.866667,-7.178448,42.609505,-0.016029,-13.059113,166.684830,-1.745513,-0.358928,0.097737,0.176847,-2.648453,156.770615,175.579590,176.871414,29.923113,-179.629517,16.303959,14.820525,0.120273,-10.716975,169.265823,-5.902177,15.355070,13.097186,-2.961407,-15.771021,168.763214,-0.954582,-82.040649,101.012543,179.935318,17.292145,13.490711,3.371972,-18.616661,167.194473,2.882435,78.711143,211.678024,176.018295,16.280943,17.892519,-0.052647,-7.158472,161.510437,-2.983332,79.928360,102.162659,179.665466,-80.180565,210.746552,176.978409,19.969801,172.488174,-4.084653,5.620943,176.721115,2.172923,,,,,,,,,,,,,,,,27.012867,67.636574,7.392007,-10.716975,169.265823,-5.902177,,,,,,,,,,,,,,,,,,,,,
113,1.883333,-7.179071,42.603600,-0.002963,-13.059632,166.685211,-1.747194,-0.356164,0.097038,0.176227,-2.646666,156.769714,175.584045,176.864670,29.925938,-179.619781,16.304396,14.820618,0.121083,-10.717067,169.266937,-5.903405,15.355194,13.097212,-2.960753,-15.771977,168.763000,-0.956186,-82.038208,101.012848,179.934219,17.292246,13.490756,3.373092,-18.617649,167.193192,2.880375,78.713501,211.676239,176.026398,16.281570,17.892387,-0.051954,-7.157943,161.512421,-2.985805,79.928787,102.160858,179.667908,-80.179062,210.746765,176.986496,19.968102,172.498779,-4.081690,5.616930,176.724915,2.174753,,,,,,,,,,,,,,,,,,,-10.717067,169.266937,-5.903405,,,,,,,,,,,,,,,,,,,,,
114,1.900000,-7.173576,42.590164,-0.000927,-13.060091,166.685104,-1.749026,-0.355367,0.098089,0.176750,-2.647120,156.770340,175.583862,176.868042,29.929537,-179.620392,16.304571,14.820483,0.121559,-10.717765,169.268036,-5.904150,15.355613,13.097270,-2.960496,-15.772733,168.762634,-0.958391,-82.039619,101.013359,179.932327,17.292229,13.490406,3.373646,-18.619198,167.192230,2.877330,78.712563,211.677597,176.025467,16.281677,17.892262,-0.051329,-7.157955,161.512100,-2.985841,79.927864,102.164803,179.663467,-80.179504,210.745331,176.992752,19.966757,172.505447,-4.078400,5.613369,176.728622,2.176780,,,,,,,,,,,,,,,,26.956249,67.646667,7.387453,-10.717765,169.268036,-5.904150,,,,,,,,,,,,,,,,,,,,,
115,1.916667,-7.182054,42.564999,0.009626,-13.061158,166.684189,-1.752088,-0.357226,0.097448,0.176657,-2.647666,156.771011,175.582642,176.872025,29.927973,-179.618973,16.305410,14.821705,0.120948,-10.717757,169.267258,-5.905896,15.356324,13.098643,-2.960984,-15.774525,168.761230,-0.962637,-82.040031,101.012611,179.935410,17.292524,13.490889,3.372711,-18.622297,167.190369,2.871927,78.712097,211.678146,176.023376,16.283400,17.894192,-0.051745,-7.157858,161.512375,-2.986223,79.927811,102.164673,179.665710,-80.180252,210.747360,176.986557,19.966078,172.510559,-4.075551,5.609377,176.731033,2.178878,,,,,,,,,,,,,,,,,,,-10.717757,169.267258,-5.905896,,,,,,,,,,,,,,,,,,,,,
116,1.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1.950000,-7.199911,42.538521,0.025770,-13.061701,166.680603,-1.755855,-0.358986,0.098263,0.177006,-2.648566,156.769928,175.580688,176.872498,29.918238,-179.613861,16.305529,14.822147,0.121574,-10.717407,169.264053,-5.908954,15.356005,13.099499,-2.960213,-15.775956,168.757034,-0.967830,-82.039627,101.013855,179.933289,17.293337,13.491398,3.372924,-18.624973,167.185883,2.865693,78.710861,211.677551,176.018585,16.283455,17.894325,-0.050872,-7.156206,161.510010,-2.986807,79.926033,102.164948,179.660889,-80.180023,210.744293,176.980942,19.965796,172.516052,-4.067201,5.604308,176.732391,2.182746,,,,,,,,,,,,,,,,,,,-10.717407,169.264053,-5.908954,,,,,,,,,,,,,,,,,,,,,
118,1.966667,-7.211660,42.530247,0.033973,-13.061504,166.680450,-1.757529,-0.358169,0.096679,0.176057,-2.647203,156.769180,175.583008,176.870941,29.914436,-179.610046,16.307644,14.823296,0.121883,-10.717039,169.263672,-5.910307,15.357431,13.100534,-2.960115,-15.776117,168.756622,-0.970081,-82.039505,101.013161,179.933121,17.295832,13.492587,3.373484,-18.625439,167.185532,2.863241,78.713104,211.675476,176.023941,16.285370,17.895178,-0.050566,-7.155193,161.510605,-2.987456,79.926422,102.163086,179.665085,-80.178795,210.745712,176.983887,19.965387,172.514297,-4.062706,5.603662,176.732620,2.185112,,,,,,,,,,,,,,,,,,,-10.717039,169.263672,-5.910307,,,,,,,,,,,,,,,,,,,,,
119,1.983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2.000000,-7.206471,42.487110,0.018621,-13.059442,166.682205,-1.762356,-0.356796,0.098146,0.176394,-2.648017,156.770218,175.582275,176.867615,29.914709,-179.604095,16.309734,14.823009,0.122077,-10.711971,169.264832,-5.912888,15.359309,13.100193,-2.959867,-15.774449,168.758728,-0.977191,-82.039848,101.011490,179.936676,17.297838,13.492351,3.373583,-18.626888,167.188293,2.854073,78.712013,211.676971,176.022446,16.287888,17.894989,-0.050350,-7.153156,161.511627,-2.986884,79.926231,102.164268,179.661469,-80.180016,210.747528,176.985672,19.968061,172.515564,-4.045165,5.602775,176.733383,2.196157,,,,,,,,,,,,,,,,,,,-10.711971,169.264832,-5.912888,,,,,,,,,,,,,,,,,,,,,
121,2.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
