Format Version,1.22,Take Name,BRS2 Stand10min,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 02.59.21.496 PM,Total Frames in Take,79990,Total Exported Frames,19998,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
48,0.800000,18.981354,-3.406497,6.022788,-3.117424,165.564163,-15.171001,-0.080636,0.915136,0.360880,1.692056,155.793686,174.700806,-9.887862,-32.347649,-13.869680,15.381357,13.261511,-13.629608
49,0.816667,19.007183,-3.439103,6.046062,-3.122332,165.569275,-15.188822,-0.080138,0.914671,0.360351,1.692979,155.794540,174.700394,-9.918106,-32.397240,-13.917450,15.376763,13.258071,-13.633924
50,0.833333,19.020922,-3.467090,6.063291,-3.126868,165.572296,-15.206914,-0.080316,0.915067,0.360142,1.693069,155.794220,174.698990,-9.925713,-32.390659,-13.897804,15.375937,13.256044,-13.637030
51,0.850000,19.026691,-3.493139,6.076692,-3.130860,165.571716,-15.225092,-0.079387,0.916320,0.361019,1.692474,155.794357,174.700165,-9.932719,-32.394314,-13.901716,15.376818,13.254674,-13.639227
52,0.866667,19.009174,-3.514001,6.084721,-3.137402,165.568359,-15.245162,-0.078944,0.915412,0.360439,1.692356,155.795471,174.698685,-9.948861,-32.387295,-13.900720,15.382483,13.259066,-13.643068
53,0.883333,18.962315,-3.527238,6.088325,-3.144278,165.563675,-15.263992,-0.078311,0.916976,0.360775,1.692694,155.794556,174.702774,-9.947287,-32.392113,-13.897862,15.382792,13.258533,-13.643829
54,0.900000,18.935684,-3.550796,6.089166,-3.154316,165.559250,-15.283900,-0.078401,0.916318,0.360415,1.692660,155.795502,174.702225,-9.939247,-32.390968,-13.897927,15.383286,13.258544,-13.642812
55,0.916667,18.931755,-3.563590,6.076168,-3.165240,165.555328,-15.303003,-0.078934,0.916073,0.360670,1.692452,155.795395,174.700134,-9.933990,-32.407604,-13.896733,15.378057,13.253357,-13.640406
56,0.933333,18.910908,-3.564540,6.074228,-3.175148,165.550354,-15.319840,-0.076575,0.917337,0.360727,1.692082,155.795319,174.703491,-9.931080,-32.402149,-13.887487,15.382643,13.258701,-13.642177
57,0.950000,18.873182,-3.557832,6.086411,-3.184819,165.544876,-15.336850,-0.078512,0.917714,0.360817,1.692211,155.795227,174.702057,-9.930775,-32.400581,-13.891422,15.381850,13.259041,-13.641989
58,0.966667,18.842350,-3.554955,6.108470,-3.192921,165.540649,-15.353586,-0.077362,0.916848,0.360734,1.692286,155.794937,174.702698,-9.913891,-32.414444,-13.882162,15.376154,13.253864,-13.639953
59,0.983333,18.820179,-3.558229,6.135043,-3.198962,165.537994,-15.369836,-0.078787,0.916453,0.360718,1.692397,155.794785,174.702637,-9.905678,-32.414227,-13.878489,15.375668,13.254402,-13.639442
60,1.000000,18.803673,-3.580013,6.159286,-3.202945,165.536285,-15.384601,-0.076084,0.916225,0.360486,1.692295,155.795532,174.702866,-9.893550,-32.414417,-13.871417,15.374741,13.254968,-13.638685
61,1.016667,18.791578,-3.612183,6.174531,-3.203105,165.535278,-15.398088,-0.079039,0.915917,0.360734,1.691817,155.795288,174.699905,-9.886994,-32.410088,-13.868841,15.373116,13.255355,-13.637793
62,1.033333,18.791231,-3.656836,6.182882,-3.200360,165.534134,-15.408725,-0.078386,0.915169,0.360446,1.692378,155.794785,174.701050,-9.879551,-32.407631,-13.850490,15.372583,13.256235,-13.637625
63,1.050000,18.789227,-3.697479,6.190907,-3.196420,165.534241,-15.418983,-0.078293,0.914041,0.360343,1.692079,155.795105,174.698715,-9.881489,-32.409374,-13.843094,15.371529,13.256952,-13.638039
64,1.066667,18.797615,-3.740260,6.196945,-3.192341,165.535812,-15.428726,-0.081335,0.913830,0.360567,1.692675,155.795258,174.697144,-9.903897,-32.401371,-13.836709,15.375278,13.262375,-13.641485
65,1.083333,18.817368,-3.775451,6.197068,-3.188832,165.538010,-15.438402,-0.077979,0.915725,0.360363,1.692658,155.794937,174.700165,172.678925,32.668556,-169.001541,15.372424,13.258925,-13.645929
66,1.100000,18.851152,-3.800109,6.189028,-3.189486,165.541656,-15.449202,-0.079774,0.916161,0.360795,1.692221,155.793991,174.699936,172.673569,32.671036,-169.007111,15.372510,13.259099,-13.647647
67,1.116667,18.867611,-3.807910,6.177466,-3.192376,165.544373,-15.457659,-0.078285,0.915965,0.360458,1.693091,155.793839,174.702728,172.663589,32.677734,-169.008240,15.371776,13.259651,-13.648410
68,1.133333,18.874060,-3.811172,6.162182,-3.196109,165.545059,-15.465082,-0.082920,0.916756,0.361595,1.692134,155.792953,174.699768,172.673706,32.668526,-169.020294,15.369685,13.259096,-13.648338
69,1.150000,18.871424,-3.798757,6.149656,-3.201758,165.543671,-15.470399,-0.078676,0.917240,0.360967,1.692888,155.793243,174.705048,172.676773,32.662159,-169.023712,15.368525,13.258730,-13.647650
70,1.166667,18.854898,-3.773105,6.135169,-3.208094,165.540680,-15.475411,-0.077403,0.916782,0.360893,1.692476,155.793625,174.704163,-9.913295,-32.399677,-13.806039,15.371222,13.263148,-13.644884
71,1.183333,18.838308,-3.739346,6.119462,-3.214357,165.537506,-15.477741,-0.080874,0.915449,0.360922,1.692247,155.794342,174.701263,172.688019,32.664452,-169.036453,15.367354,13.259290,-13.647994
72,1.200000,18.823732,-3.715220,6.098957,-3.220306,165.535263,-15.479519,-0.079254,0.915865,0.360787,1.691970,155.794907,174.700119,172.694977,32.661072,-169.042084,15.367161,13.260256,-13.648751
73,1.216667,18.813437,-3.687165,6.071805,-3.225607,165.533493,-15.479127,-0.082080,0.916128,0.360727,1.691277,155.794754,174.698059,172.709915,32.660561,-169.059158,15.365696,13.260346,-13.648722
74,1.233333,18.798756,-3.671597,6.043056,-3.229554,165.531631,-15.477427,-0.078171,0.916655,0.360828,1.691672,155.794815,174.702942,172.712570,32.654709,-169.068237,15.364367,13.260928,-13.649055
75,1.250000,18.789639,-3.658901,6.013311,-3.230873,165.529175,-15.474235,-0.080264,0.917200,0.360750,1.692079,155.794037,174.700455,172.712051,32.650715,-169.073624,15.363317,13.261954,-13.649527
76,1.266667,18.788179,-3.663134,5.989523,-3.230314,165.526169,-15.469557,-0.083348,0.914352,0.361477,1.691595,155.793274,174.699158,-9.853422,-32.453255,-13.714870,15.360576,13.261123,-13.649929
