Format Version,1.22,Take Name,BJS2 stand10min,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 03.47.42.947 PM,Total Frames in Take,76769,Total Exported Frames,19193,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2582,43.033333,4.142328,-2.798114,5.957919,-3.683009,157.159424,-22.641565,-0.073625,0.919919,0.359652,1.690047,155.789871,174.701096,-10.317804,-19.607073,-0.431562,20.178417,8.833775,-16.452593
2583,43.050000,4.113059,-2.869629,6.001482,-3.673625,157.150345,-22.650490,-0.072547,0.919686,0.359700,1.691087,155.789932,174.702881,-10.282653,-19.643366,-0.473817,20.174273,8.832906,-16.444700
2584,43.066667,4.078621,-2.926777,6.027535,-3.666110,157.143753,-22.658579,-0.072020,0.920859,0.359568,1.691044,155.790359,174.703247,-10.230724,-19.636063,-0.489825,20.172626,8.832327,-16.438431
2585,43.083333,4.046154,-2.965280,6.044174,-3.660790,157.138397,-22.666506,-0.071119,0.921085,0.359355,1.690999,155.789902,174.705200,-10.137920,-19.646797,-0.510397,20.169268,8.834993,-16.428473
2586,43.100000,4.021734,-2.989055,6.061638,-3.659220,157.134277,-22.673822,-0.072677,0.919748,0.359510,1.690533,155.790024,174.702835,-10.096404,-19.672867,-0.565544,20.165201,8.834657,-16.415230
2587,43.116667,3.999925,-2.992554,6.074245,-3.660396,157.131683,-22.679638,-0.075351,0.919917,0.359781,1.690398,155.790085,174.700851,172.274170,19.519310,178.542999,20.164074,8.835472,-16.402840
2588,43.133333,3.980180,-2.988128,6.085108,-3.663905,157.129639,-22.684895,-0.071652,0.919448,0.359113,1.690740,155.791016,174.703033,172.328674,19.530085,178.577194,20.160732,8.833019,-16.391090
2589,43.150000,3.966331,-2.974571,6.092221,-3.668711,157.129288,-22.688742,-0.073024,0.919965,0.359028,1.690635,155.791779,174.702454,-9.967259,-19.667461,-0.672057,20.160837,8.831856,-16.377357
2590,43.166667,3.972419,-2.958546,6.100544,-3.673573,157.131073,-22.691820,-0.073116,0.920146,0.359385,1.690961,155.790527,174.703522,-9.927672,-19.703522,-0.724458,20.162392,8.832952,-16.365553
2591,43.183333,3.985871,-2.941923,6.110758,-3.679284,157.133759,-22.692877,-0.075266,0.920108,0.359154,1.690883,155.790176,174.702240,-9.859262,-19.723009,-0.764931,20.165356,8.831942,-16.355556
2592,43.200000,3.995633,-2.932115,6.111259,-3.683650,157.136658,-22.692904,-0.072905,0.920899,0.359647,1.691023,155.790634,174.704330,-9.811869,-19.723278,-0.784666,20.167091,8.830440,-16.348253
2593,43.216667,4.002509,-2.930735,6.107701,-3.686463,157.139313,-22.691641,-0.077148,0.918407,0.359545,1.690698,155.790192,174.702271,-9.771313,-19.723238,-0.803210,20.167469,8.828736,-16.341579
2594,43.233333,4.023242,-2.938266,6.105957,-3.687097,157.143341,-22.690851,-0.072817,0.919987,0.359439,1.691222,155.791428,174.703140,-9.732565,-19.713682,-0.805639,20.166712,8.827017,-16.335236
2595,43.250000,4.048541,-2.946100,6.106764,-3.688430,157.148422,-22.689123,-0.074663,0.920089,0.359618,1.690530,155.791168,174.701385,-9.702929,-19.707979,-0.800839,20.163662,8.826295,-16.330023
2596,43.266667,4.076012,-2.949330,6.111947,-3.691324,157.152496,-22.686377,-0.073761,0.920432,0.359279,1.691097,155.791031,174.703384,-9.678617,-19.699186,-0.784912,20.160179,8.826827,-16.327868
2597,43.283333,4.084839,-2.945738,6.111655,-3.697110,157.152878,-22.680935,-0.074865,0.919112,0.359418,1.690294,155.790680,174.701385,-9.665221,-19.686314,-0.766473,20.158062,8.828057,-16.327404
2598,43.300000,4.080135,-2.929736,6.114146,-3.704333,157.149902,-22.672419,-0.075425,0.917492,0.359557,1.689843,155.791016,174.700150,-9.660131,-19.682224,-0.744239,20.154974,8.829089,-16.327675
2599,43.316667,4.073473,-2.915792,6.123015,-3.713401,157.145233,-22.661558,-0.073683,0.919347,0.359529,1.690314,155.790680,174.703506,-9.668420,-19.690268,-0.742767,20.152496,8.829404,-16.327269
2600,43.333333,4.051544,-2.892917,6.126597,-3.723511,157.139999,-22.648602,-0.073608,0.919657,0.359444,1.690642,155.791718,174.701141,-9.674125,-19.703535,-0.733635,20.150843,8.830626,-16.326866
2601,43.350000,4.029813,-2.857184,6.138824,-3.735300,157.134872,-22.633570,-0.075761,0.917781,0.359151,1.690383,155.790573,174.700851,-9.696483,-19.681997,-0.754348,20.148779,8.832631,-16.325298
2602,43.366667,4.005897,-2.827665,6.151409,-3.746501,157.130188,-22.615936,-0.071695,0.918249,0.358875,1.691081,155.791733,174.703781,-9.706176,-19.675568,-0.751665,20.145361,8.833210,-16.324675
2603,43.383333,3.987342,-2.807000,6.166401,-3.755598,157.126694,-22.596785,-0.075657,0.918878,0.359366,1.689990,155.790817,174.699753,-9.701095,-19.669312,-0.750791,20.141783,8.834572,-16.324017
2604,43.400000,3.970412,-2.793062,6.175353,-3.762429,157.124771,-22.573565,-0.074949,0.919236,0.359198,1.690644,155.790573,174.704193,-9.695442,-19.665993,-0.753970,20.138206,8.834698,-16.322273
2605,43.416667,3.960151,-2.786859,6.191364,-3.765418,157.124161,-22.547258,-0.075028,0.918464,0.359331,1.690784,155.790878,174.702530,-9.697699,-19.672447,-0.771921,20.135384,8.834804,-16.319130
2606,43.433333,3.959613,-2.788801,6.207578,-3.765681,157.124680,-22.520027,-0.074799,0.917504,0.358887,1.690765,155.792084,174.701981,-9.691093,-19.680933,-0.784367,20.132732,8.834119,-16.314425
2607,43.450000,3.947905,-2.788776,6.224514,-3.765839,157.127136,-22.493435,-0.073155,0.918707,0.359483,1.690654,155.791550,174.703598,-9.683311,-19.699432,-0.807822,20.131269,8.834261,-16.309763
2608,43.466667,3.950494,-2.784180,6.245230,-3.765963,157.131485,-22.467487,-0.076625,0.918173,0.359454,1.689890,155.791183,174.700623,-9.668643,-19.705772,-0.828326,20.129778,8.834538,-16.305338
2609,43.483333,3.960501,-2.770020,6.269200,-3.762646,157.137604,-22.440893,-0.076513,0.918965,0.359329,1.690373,155.790665,174.701477,-9.646603,-19.715597,-0.842862,20.129141,8.834637,-16.300018
2610,43.500000,3.971452,-2.774060,6.290165,-3.756568,157.143158,-22.411238,-0.074507,0.918346,0.358884,1.690645,155.792007,174.704193,-9.624305,-19.730392,-0.859106,20.128670,8.833731,-16.294237
2611,43.516667,3.990530,-2.783111,6.304822,-3.749797,157.148285,-22.382549,-0.078149,0.919753,0.359340,1.690117,155.789963,174.701096,-9.639223,-19.775883,-0.968343,20.129351,8.831340,-16.286972
2612,43.533333,3.993927,-2.791975,6.304494,-3.745357,157.153534,-22.356899,-0.081376,0.918827,0.360041,1.688354,155.790131,174.698700,-9.518849,-19.808025,-0.886580,20.130249,8.834599,-16.277761
2613,43.550000,3.998392,-2.805154,6.295788,-3.739245,157.158661,-22.332893,-0.080944,0.917671,0.359232,1.689103,155.790726,174.697556,172.828674,19.685564,178.855667,20.129957,8.834598,-16.269974
2614,43.566667,4.008028,-2.819028,6.292931,-3.731204,157.160385,-22.307652,-0.080237,0.915147,0.359308,1.689042,155.790802,174.693710,-9.485620,-19.851902,-0.947162,20.126863,8.832838,-16.261091
2615,43.583333,4.022172,-2.831581,6.294834,-3.723389,157.159332,-22.281898,-0.073881,0.915086,0.358959,1.690000,155.791183,174.696472,-9.497651,-19.917841,-0.988871,20.127083,8.835955,-16.251268
2616,43.600000,4.007741,-2.829528,6.288358,-3.718195,157.155899,-22.258043,-0.073842,0.915647,0.358661,1.689755,155.791214,174.697418,-9.496968,-19.918722,-1.012395,20.127510,8.838029,-16.243195
2617,43.616667,3.989523,-2.824819,6.283632,-3.716691,157.152725,-22.237505,-0.072985,0.916011,0.358589,1.690381,155.791641,174.698547,-9.461511,-19.917900,-1.015213,20.125240,8.836489,-16.238380
2618,43.633333,3.977787,-2.801027,6.277668,-3.718401,157.150070,-22.220640,-0.076120,0.916835,0.359180,1.690497,155.790421,174.698135,-9.446788,-19.933485,-1.030895,20.125221,8.837356,-16.233044
2619,43.650000,3.970361,-2.781708,6.279876,-3.721388,157.146759,-22.205500,-0.077206,0.917074,0.359241,1.689793,155.790955,174.699158,-9.422677,-19.938778,-1.040154,20.124405,8.837984,-16.227747
2620,43.666667,3.960680,-2.773993,6.278934,-3.724899,157.142029,-22.189451,-0.077908,0.917093,0.359231,1.690806,155.791122,174.698334,-9.399658,-19.952791,-1.045154,20.122129,8.837678,-16.220613
2621,43.683333,3.935084,-2.765521,6.266014,-3.727685,157.136871,-22.173134,-0.076008,0.918189,0.359036,1.691175,155.791397,174.698776,-9.375950,-19.963886,-1.062932,20.118908,8.836547,-16.211847
2622,43.700000,3.916334,-2.755443,6.258896,-3.727919,157.130325,-22.156261,-0.075031,0.918870,0.359330,1.691510,155.789810,174.701859,-9.325603,-19.980349,-1.063235,20.116858,8.837481,-16.205238
2623,43.716667,3.897915,-2.750890,6.254603,-3.726806,157.123581,-22.140770,-0.077268,0.918148,0.359757,1.690260,155.790131,174.698593,-9.299567,-19.975296,-1.065690,20.114561,8.837291,-16.201738
2624,43.733333,3.888575,-2.761482,6.255194,-3.724111,157.117172,-22.125378,-0.077256,0.917243,0.358897,1.691114,155.790771,174.697128,173.051483,19.818916,178.987350,20.114323,8.838706,-16.198673
2625,43.750000,3.874955,-2.770783,6.257939,-3.720186,157.112030,-22.112564,-0.073761,0.918128,0.358677,1.691911,155.791229,174.700516,-9.255541,-19.969204,-1.081532,20.109529,8.836410,-16.193521
2626,43.766667,3.860533,-2.785672,6.254956,-3.715710,157.106842,-22.100229,-0.072310,0.917873,0.358590,1.692315,155.791519,174.701492,173.099197,19.843277,179.010513,20.108076,8.836261,-16.185665
2627,43.783333,3.846485,-2.795993,6.255919,-3.710065,157.101624,-22.088604,-0.074369,0.918303,0.358973,1.691643,155.792542,174.699097,173.124527,19.878403,179.036804,20.102974,8.832817,-16.173704
2628,43.800000,3.825244,-2.812802,6.259862,-3.704123,157.095581,-22.077412,-0.076509,0.917116,0.359459,1.691211,155.791656,174.698257,-9.207923,-20.010086,-1.183556,20.098692,8.832053,-16.162329
2629,43.816667,3.811549,-2.831069,6.256567,-3.697589,157.091034,-22.066977,-0.078430,0.916049,0.359632,1.691396,155.792038,174.695053,-9.185572,-20.008675,-1.205780,20.096928,8.831921,-16.156454
2630,43.833333,3.801116,-2.848894,6.257179,-3.690418,157.086487,-22.054893,-0.075747,0.918568,0.360019,1.692334,155.791229,174.699631,-9.142441,-19.974611,-1.190219,20.095652,8.834136,-16.155842
2631,43.850000,3.791957,-2.867490,6.264622,-3.682076,157.081863,-22.041859,-0.075765,0.918064,0.359295,1.692270,155.791168,174.698898,-9.121521,-19.944590,-1.191236,20.096905,8.835692,-16.157022
2632,43.866667,3.785882,-2.873752,6.267620,-3.673897,157.077225,-22.027929,-0.075176,0.918427,0.359731,1.691868,155.790268,174.701813,-9.105039,-19.899612,-1.180200,20.098572,8.838297,-16.162260
2633,43.883333,3.780819,-2.873513,6.275155,-3.666112,157.072693,-22.013941,-0.077655,0.917233,0.359926,1.692018,155.790680,174.698776,-9.086657,-19.864819,-1.164794,20.100409,8.840413,-16.167330
2634,43.900000,3.768909,-2.875053,6.281891,-3.657766,157.068802,-22.001123,-0.075032,0.917180,0.359489,1.692459,155.791458,174.699707,-9.081219,-19.849216,-1.160735,20.099724,8.841506,-16.168715
2635,43.916667,3.761944,-2.877147,6.288077,-3.649521,157.064682,-21.989492,-0.074692,0.917891,0.359131,1.692140,155.791733,174.698807,-9.088295,-19.870319,-1.168186,20.096449,8.840611,-16.163574
2636,43.933333,3.759306,-2.892768,6.287292,-3.639646,157.060242,-21.977680,-0.077489,0.916144,0.359634,1.692081,155.791779,174.697250,-9.109336,-19.917339,-1.180515,20.091351,8.838526,-16.152477
2637,43.950000,3.751642,-2.906021,6.294027,-3.629192,157.054489,-21.964184,-0.079368,0.916139,0.360396,1.691226,155.790222,174.696350,-9.201693,-20.008278,-1.217511,20.091398,8.841582,-16.135519
2638,43.966667,3.734119,-2.916895,6.297189,-3.616460,157.047745,-21.948999,-0.078439,0.914653,0.359550,1.691674,155.791000,174.697311,-9.314903,-20.014505,-1.226947,20.094099,8.847932,-16.122904
2639,43.983333,3.730391,-2.926683,6.298000,-3.602574,157.040054,-21.930788,-0.080309,0.914614,0.359782,1.691911,155.790359,174.698807,-9.427043,-20.026493,-1.274613,20.098368,8.850597,-16.114925
2640,44.000000,3.718109,-2.930458,6.304352,-3.590075,157.032196,-21.911358,-0.077931,0.916142,0.359521,1.691317,155.791367,174.697891,-9.444224,-20.079237,-1.209448,20.100088,8.855226,-16.103666
2641,44.016667,3.705170,-2.925375,6.306987,-3.579743,157.024902,-21.891642,-0.078455,0.915530,0.360026,1.691311,155.789993,174.699432,-9.565011,-20.183016,-1.239112,20.098967,8.857864,-16.085255
2642,44.033333,3.697221,-2.917920,6.313734,-3.571935,157.018829,-21.870977,-0.074236,0.916122,0.359951,1.691914,155.790894,174.701630,-9.672423,-20.323669,-1.274896,20.092791,8.855746,-16.054762
2643,44.050000,3.688662,-2.906814,6.311777,-3.564124,157.012100,-21.845818,-0.074683,0.916914,0.359651,1.691606,155.790039,174.703156,-9.701439,-20.532267,-1.349172,20.086107,8.855746,-16.008936
2644,44.066667,3.685450,-2.895288,6.304803,-3.557750,157.005615,-21.818125,-0.073435,0.916668,0.359443,1.690361,155.790573,174.702042,-9.688236,-20.691456,-1.375356,20.073889,8.848385,-15.976564
2645,44.083333,3.668359,-2.870679,6.296372,-3.554141,156.998764,-21.789871,-0.071927,0.918079,0.359094,1.691142,155.790878,174.703903,-9.761435,-20.810020,-1.446569,20.073643,8.850300,-15.955788
2646,44.100000,3.658038,-2.835891,6.297017,-3.552363,156.992859,-21.763445,-0.073615,0.916995,0.359359,1.691479,155.790527,174.704391,-9.781186,-20.820644,-1.469061,20.072815,8.851210,-15.948240
2647,44.116667,3.658943,-2.798602,6.300986,-3.552214,156.987900,-21.737444,-0.073009,0.918329,0.359364,1.690665,155.791214,174.702530,-9.772150,-20.924032,-1.512405,20.071501,8.848857,-15.934970
2648,44.133333,3.666629,-2.765897,6.300736,-3.551745,156.981522,-21.706383,-0.075624,0.916953,0.359222,1.690263,155.790207,174.703156,-9.757524,-21.170284,-1.645563,20.061531,8.838458,-15.902117
2649,44.150000,3.658202,-2.702773,6.288228,-3.552675,156.973953,-21.671400,-0.076473,0.916250,0.359336,1.690511,155.790833,174.699753,-9.794379,-21.497534,-1.772268,20.048326,8.826180,-15.844308
2650,44.166667,3.655521,-2.656445,6.280899,-3.558414,156.965546,-21.634800,-0.070896,0.917602,0.358811,1.691187,155.791870,174.703949,-9.713034,-21.682615,-1.833021,20.036701,8.817963,-15.806307
2651,44.183333,3.650401,-2.618324,6.269986,-3.566768,156.957703,-21.597057,-0.074588,0.916769,0.359069,1.691322,155.790771,174.701141,-9.698848,-21.815884,-1.909787,20.027653,8.806906,-15.786435
2652,44.200000,3.639792,-2.563711,6.254855,-3.575083,156.951340,-21.560131,-0.076591,0.917043,0.359463,1.690173,155.790680,174.700745,-9.680763,-21.891581,-1.951987,20.017075,8.797577,-15.777692
2653,44.216667,3.655167,-2.481730,6.256425,-3.583357,156.944077,-21.520086,-0.075324,0.917901,0.359406,1.690502,155.791016,174.702194,-9.744353,-22.124029,-2.065351,20.007923,8.789347,-15.746364
2654,44.233333,3.667762,-2.416668,6.272110,-3.590877,156.931961,-21.480232,-0.074920,0.916200,0.359231,1.690949,155.791306,174.701111,-9.818412,-22.541800,-2.293708,19.985708,8.767101,-15.671296
2655,44.250000,3.687108,-2.385828,6.296280,-3.597362,156.915588,-21.440464,-0.074120,0.916936,0.358961,1.690958,155.792160,174.701950,172.490311,23.240040,-179.579880,19.944796,8.738340,-15.523831
2656,44.266667,3.694576,-2.359782,6.309794,-3.603562,156.892273,-21.396740,-0.075509,0.916018,0.358850,1.691131,155.792419,174.700790,-9.942982,-24.310644,-3.188965,19.866671,8.684016,-15.320538
2657,44.283333,3.665835,-2.319133,6.308929,-3.609571,156.863586,-21.350597,-0.075171,0.917928,0.359180,1.691435,155.791092,174.704056,-9.913618,-25.257675,-3.689298,19.766462,8.613258,-15.112005
2658,44.300000,3.633709,-2.286354,6.295109,-3.615118,156.832153,-21.301275,-0.078142,0.916925,0.359889,1.690178,155.790894,174.699692,-9.910211,-26.047388,-4.195843,19.662285,8.546052,-14.928918
2659,44.316667,3.582156,-2.275043,6.285244,-3.622617,156.802948,-21.249754,-0.077006,0.919277,0.359542,1.690812,155.790741,174.703384,-9.864485,-26.649706,-4.524421,19.570818,8.488058,-14.793756
2660,44.333333,3.550830,-2.251370,6.282669,-3.632830,156.780151,-21.192556,-0.077608,0.918096,0.359277,1.690180,155.792175,174.698837,-9.956087,-27.051292,-4.911699,19.492971,8.438099,-14.687541
2661,44.350000,3.533896,-2.209222,6.291930,-3.646222,156.765564,-21.137417,-0.073826,0.918421,0.359041,1.691183,155.791336,174.705231,-10.020488,-27.528822,-5.272585,19.413105,8.389301,-14.577408
2662,44.366667,3.534873,-2.157302,6.319900,-3.663275,156.757050,-21.085960,-0.074526,0.918444,0.359314,1.690919,155.791489,174.702332,-10.119983,-28.074240,-5.664095,19.341427,8.351943,-14.461534
2663,44.383333,3.540791,-2.085452,6.355071,-3.683264,156.752243,-21.035269,-0.074086,0.919336,0.359787,1.691193,155.790237,174.705933,-10.183790,-28.526756,-5.946630,19.277273,8.312299,-14.367561
2664,44.400000,3.556745,-2.043731,6.389047,-3.698651,156.753159,-20.991369,-0.075078,0.919190,0.359988,1.690961,155.790787,174.705368,-10.187512,-28.868839,-6.184900,19.224283,8.281590,-14.300665
2665,44.416667,3.610000,-2.011477,6.422186,-3.712673,156.756256,-20.950882,-0.072399,0.918966,0.359488,1.691210,155.790985,174.707581,-10.262426,-29.056684,-6.336102,19.187147,8.262741,-14.258519
2666,44.433333,3.664143,-1.974742,6.459230,-3.726217,156.762558,-20.914045,-0.073109,0.919260,0.359818,1.690405,155.790848,174.706680,-10.267317,-29.169956,-6.422185,19.163181,8.256992,-14.227065
2667,44.450000,3.701636,-1.938078,6.492309,-3.733821,156.769684,-20.881302,-0.073410,0.918421,0.359682,1.691444,155.790924,174.704819,-10.302044,-29.266510,-6.507313,19.135553,8.244675,-14.203570
2668,44.466667,3.726437,-1.930842,6.522440,-3.733322,156.774841,-20.847971,-0.072153,0.918016,0.359517,1.691547,155.791321,174.705215,-10.336398,-29.369602,-6.586438,19.114790,8.232585,-14.184074
2669,44.483333,3.772542,-1.957754,6.562121,-3.725211,156.778503,-20.812685,-0.074258,0.919064,0.359947,1.691692,155.790405,174.704987,-10.381526,-29.445509,-6.677833,19.100590,8.221236,-14.170639
2670,44.500000,3.796599,-1.992728,6.592603,-3.712876,156.779221,-20.776085,-0.073355,0.920072,0.359963,1.691655,155.790878,174.706100,-10.420118,-29.499977,-6.769191,19.092579,8.211946,-14.161524
2671,44.516667,3.776489,-2.003644,6.609096,-3.696278,156.777817,-20.737400,-0.074779,0.919568,0.359988,1.690606,155.790131,174.703873,-10.434109,-29.550636,-6.830657,19.090792,8.206921,-14.154212
2672,44.533333,3.766068,-2.047983,6.605198,-3.678201,156.774765,-20.695845,-0.077778,0.917869,0.359840,1.690864,155.790024,174.701843,-10.441603,-29.601719,-6.898608,19.093519,8.203086,-14.148571
2673,44.550000,3.731287,-2.060423,6.601152,-3.663229,156.773010,-20.656631,-0.076304,0.920502,0.360073,1.691047,155.790329,174.702057,-10.438672,-29.621763,-6.955780,19.097822,8.200063,-14.146632
2674,44.566667,3.693980,-2.066217,6.590088,-3.649971,156.772629,-20.617332,-0.075374,0.918563,0.359390,1.691199,155.790985,174.704605,-10.458061,-29.622196,-7.042923,19.100241,8.197761,-14.146802
2675,44.583333,3.681671,-2.065102,6.569288,-3.639193,156.774170,-20.581600,-0.075021,0.918311,0.359630,1.691203,155.790939,174.703568,-10.426068,-29.604176,-7.070366,19.099720,8.196585,-14.148265
2676,44.600000,3.674119,-2.057880,6.545199,-3.632210,156.777878,-20.553385,-0.069946,0.919958,0.359353,1.691703,155.791367,174.706955,-10.394244,-29.579473,-7.081831,19.098021,8.197230,-14.147449
2677,44.616667,3.668020,-2.028886,6.525144,-3.628104,156.784088,-20.531254,-0.073098,0.919468,0.359282,1.691322,155.790878,174.704391,-10.310956,-29.580009,-7.053414,19.097691,8.199135,-14.145489
2678,44.633333,3.684474,-1.998380,6.502072,-3.623609,156.790009,-20.511364,-0.072747,0.918819,0.359000,1.691432,155.790909,174.704391,-10.269305,-29.563225,-7.072239,19.098145,8.199546,-14.143205
2679,44.650000,3.716687,-1.979128,6.474566,-3.617833,156.795685,-20.495371,-0.073783,0.920096,0.359566,1.692317,155.790222,174.705551,-10.227726,-29.545425,-7.094104,19.099483,8.199319,-14.141862
2680,44.666667,3.753588,-1.969628,6.449323,-3.610428,156.799561,-20.482752,-0.075802,0.918343,0.359897,1.691680,155.789734,174.703415,-10.183906,-29.528954,-7.108161,19.102947,8.199934,-14.140665
2681,44.683333,,,,,,,,,,,,,,,,,,
2682,44.700000,,,,,,,,,,,,,,,,,,
2683,44.716667,,,,,,,,,,,,,,,,,,
2684,44.733333,,,,,,,,,,,,,,,,,,
2685,44.750000,3.847836,-2.007215,6.327757,-3.549052,156.824738,-20.481560,-0.076653,0.918519,0.359802,1.690934,155.790543,174.703949,-10.011774,-29.610847,-7.232147,19.108803,8.198414,-14.106382
2686,44.766667,3.882605,-2.013635,6.322906,-3.537711,156.831879,-20.494781,-0.075444,0.918423,0.359461,1.691312,155.790451,174.703827,-9.981699,-29.654278,-7.265311,19.104511,8.196054,-14.094189
2687,44.783333,3.914240,-2.021949,6.322720,-3.527718,156.837692,-20.512304,-0.076459,0.917565,0.359582,1.691387,155.790817,174.702591,-9.961398,-29.672493,-7.297268,19.101316,8.195079,-14.076799
2688,44.800000,3.945376,-2.033638,6.311769,-3.518860,156.841248,-20.532898,-0.077524,0.917396,0.359442,1.691103,155.792023,174.700623,-9.944860,-29.766344,-7.316473,19.088289,8.187279,-14.052197
2689,44.816667,3.950816,-2.048242,6.304830,-3.510759,156.841293,-20.555296,-0.076715,0.917852,0.359252,1.691043,155.790955,174.702637,-9.930622,-29.940475,-7.376729,19.070166,8.173448,-14.014480
2690,44.833333,3.942695,-2.053909,6.294186,-3.504969,156.839386,-20.582851,-0.075162,0.918481,0.359246,1.691028,155.790924,174.701477,-10.075693,-30.166883,-7.626699,19.039419,8.157310,-13.951256
2691,44.850000,3.912983,-2.039395,6.286254,-3.501740,156.837280,-20.615499,-0.079445,0.916537,0.359507,1.690794,155.791061,174.699417,-10.025201,-30.372458,-7.729870,18.995029,8.143168,-13.899684
2692,44.866667,3.887400,-2.034789,6.286605,-3.499339,156.832169,-20.649452,-0.077545,0.917585,0.359016,1.691106,155.791504,174.699646,-10.067725,-30.669302,-7.835688,18.962404,8.129890,-13.836637
2693,44.883333,3.879757,-2.038062,6.290536,-3.496888,156.825211,-20.684490,-0.076120,0.917967,0.359063,1.691473,155.791061,174.702499,-10.125867,-30.899466,-7.998260,18.926571,8.112452,-13.785118
2694,44.900000,3.850339,-2.033483,6.293448,-3.495267,156.817062,-20.721148,-0.074847,0.918175,0.358850,1.691798,155.791229,174.704071,-10.084267,-31.146927,-8.022046,18.891880,8.098070,-13.736637
2695,44.916667,3.791999,-2.027439,6.289317,-3.495502,156.809875,-20.760445,-0.077184,0.918259,0.359202,1.691221,155.791718,174.701920,-10.201937,-31.345217,-8.194256,18.869213,8.089654,-13.686687
2696,44.933333,3.757699,-2.024959,6.294443,-3.494989,156.803711,-20.800014,-0.077036,0.917463,0.358995,1.691506,155.792114,174.701431,-10.226396,-31.557434,-8.280282,18.849903,8.080148,-13.647309
2697,44.950000,3.735623,-2.017864,6.303954,-3.492563,156.798386,-20.838057,-0.078515,0.916888,0.359198,1.691011,155.791306,174.700577,-10.262863,-31.734718,-8.358274,18.829403,8.066612,-13.609841
2698,44.966667,3.713222,-2.039397,6.306152,-3.488154,156.795151,-20.878775,-0.075823,0.917825,0.358629,1.691729,155.792313,174.701859,-10.365420,-31.955700,-8.432517,18.817022,8.060689,-13.572224
2699,44.983333,3.691862,-2.056455,6.313591,-3.482013,156.795258,-20.919613,-0.074370,0.917342,0.358793,1.691890,155.792160,174.704346,-10.432382,-32.137127,-8.487936,18.801445,8.051897,-13.542408
2700,45.000000,3.689080,-2.088459,6.317814,-3.471507,156.795837,-20.959896,-0.075209,0.918265,0.359138,1.692120,155.792068,174.703079,-10.428073,-32.247013,-8.482833,18.785345,8.046046,-13.525359
2701,45.016667,3.695604,-2.136689,6.333919,-3.455812,156.797714,-20.998672,-0.079326,0.915625,0.359148,1.691280,155.790634,174.698776,-10.543192,-32.354263,-8.545739,18.770227,8.036442,-13.504356
2702,45.033333,3.695619,-2.199957,6.342174,-3.436357,156.799835,-21.037201,-0.079153,0.917170,0.359196,1.691725,155.791580,174.698334,-10.640755,-32.440151,-8.556320,18.755827,8.029670,-13.489288
2703,45.050000,3.696174,-2.261660,6.350247,-3.417414,156.802841,-21.076654,-0.077917,0.916557,0.358940,1.691486,155.791687,174.699173,-10.783796,-32.562130,-8.581694,18.748384,8.028009,-13.474936
2704,45.066667,3.716518,-2.341476,6.350437,-3.397517,156.808243,-21.117273,-0.075032,0.917335,0.359201,1.691439,155.791824,174.700989,-10.872705,-32.659710,-8.587934,18.737921,8.023782,-13.463487
2705,45.083333,3.731065,-2.416327,6.340986,-3.379410,156.813416,-21.157032,-0.076777,0.916708,0.359743,1.691614,155.791061,174.700623,-10.888066,-32.722267,-8.535743,18.726067,8.023056,-13.457351
2706,45.100000,3.739349,-2.438872,6.348988,-3.367702,156.814850,-21.193058,-0.077057,0.916864,0.359626,1.691182,155.790985,174.700974,-10.988307,-32.824177,-8.562969,18.719082,8.015421,-13.443577
2707,45.116667,3.733666,-2.438763,6.338985,-3.366024,156.813324,-21.229401,-0.072561,0.917078,0.359445,1.692981,155.791183,174.703720,-11.084181,-32.939587,-8.595990,18.711285,8.008148,-13.431269
