Format Version,1.22,Take Name,Alpha Translation Offset,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-10-02 08.48.43.900 PM,Total Frames in Take,361,Total Exported Frames,91,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
42,0.700000,-3.193343,24.027725,2.556590,-2.697743,159.660309,0.207188,-0.043796,-0.055982,0.258036,0.260875,156.399826,183.542328,-179.386551,17.583549,179.635788,16.548273,21.485352,-2.085992
43,0.716667,-3.186354,23.992950,2.555955,-2.686972,159.661789,0.204599,-0.040933,-0.055637,0.257902,0.261441,156.400345,183.544235,-179.383636,17.579632,179.629135,16.549025,21.485153,-2.084151
44,0.733333,-3.185684,23.999256,2.588177,-2.671850,159.662918,0.201946,-0.040116,-0.054290,0.257478,0.261002,156.400330,183.547348,-179.385666,17.593739,179.634369,16.549646,21.485136,-2.083005
45,0.750000,-3.181189,23.969183,2.581327,-2.661468,159.664703,0.200249,-0.037607,-0.052874,0.257597,0.261570,156.399612,183.551346,-179.386063,17.587179,179.635437,16.549850,21.485243,-2.083005
46,0.766667,-3.175366,23.946318,2.573494,-2.652226,159.665359,0.198864,-0.038813,-0.055271,0.257511,0.261185,156.400208,183.547974,-179.390656,17.584160,179.637527,16.550232,21.485546,-2.082982
47,0.783333,-3.176218,23.920921,2.569467,-2.644334,159.664490,0.197879,-0.040171,-0.053167,0.257604,0.261609,156.400040,183.548050,-179.385422,17.585157,179.635834,16.549814,21.485456,-2.083041
48,0.800000,-3.223429,23.933157,2.586478,-2.631668,159.660690,0.204186,-0.043338,-0.054882,0.257841,0.261200,156.399750,183.544952,-179.386963,17.577782,179.639999,16.550497,21.486021,-2.082877
49,0.816667,-3.233234,23.909660,2.592385,-2.625098,159.658463,0.203879,-0.040271,-0.053229,0.257423,0.261749,156.400497,183.547226,-179.388550,17.570808,179.637314,16.550348,21.485735,-2.082219
50,0.833333,-3.235417,23.891489,2.595541,-2.620541,159.657318,0.203764,-0.039917,-0.054856,0.257582,0.261701,156.399902,183.548279,-179.385056,17.578064,179.642639,16.551189,21.485468,-2.081342
51,0.850000,-3.241137,23.876932,2.597794,-2.616903,159.656494,0.202948,-0.040089,-0.054862,0.257276,0.262257,156.399506,183.548553,-179.385284,17.568180,179.644836,16.551037,21.484783,-2.080428
