Format Version,1.22,Take Name,pm2_tran_005,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-16 11.04.57.329 AM,Total Frames in Take,86577,Total Exported Frames,21645,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
100,1.666667,7.739142,2.079145,-2.723075,-5.351049,178.212326,-27.734938,-0.347652,0.104825,0.178487,-2.648293,156.770370,175.574265,-172.768509,-45.388756,6.891704,12.530777,16.583029,-21.388550
101,1.683333,7.739661,2.094157,-2.724949,-5.350236,178.210159,-27.727049,-0.348474,0.104274,0.178961,-2.648313,156.770477,175.573029,-172.758484,-45.388477,6.900556,12.530353,16.582493,-21.387894
102,1.700000,7.725786,2.099684,-2.718873,-5.346892,178.207855,-27.717495,-0.345851,0.105334,0.178865,-2.647802,156.770767,175.576065,-172.764099,-45.394363,6.889170,12.529804,16.582237,-21.388031
103,1.716667,7.720215,2.107842,-2.723701,-5.343134,178.206207,-27.708954,-0.346816,0.105244,0.179051,-2.648212,156.771225,175.574829,-172.760300,-45.391022,6.890427,12.530669,16.582493,-21.387486
104,1.733333,7.719077,2.118068,-2.728068,-5.337826,178.204727,-27.699589,-0.346111,0.104250,0.178423,-2.647546,156.770081,175.576828,-172.757858,-45.392193,6.890215,12.530194,16.581818,-21.387043
105,1.750000,,,,,,,,,,,,,,,,,,
106,1.766667,7.701009,2.135689,-2.744678,-5.323319,178.202148,-27.680096,-0.347294,0.104485,0.178641,-2.648328,156.770798,175.575378,-172.746170,-45.387424,6.891474,12.529880,16.581453,-21.386236
107,1.783333,,,,,,,,,,,,,,,,,,
108,1.800000,7.710849,2.126787,-2.761205,-5.306946,178.199310,-27.658199,-0.347768,0.105037,0.178927,-2.647835,156.770676,175.574783,-172.733719,-45.383583,6.900765,12.530615,16.581221,-21.383978
109,1.816667,7.715581,2.111870,-2.767005,-5.300031,178.198105,-27.646996,-0.351643,0.104905,0.179154,-2.648459,156.769913,175.572128,-172.735580,-45.381523,6.891489,12.530589,16.580887,-21.382959
