Format Version,1.22,Take Name,BRS2 Stand,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 02.36.42.797 PM,Total Frames in Take,77640,Total Exported Frames,19411,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4924,82.066667,14.334826,-5.627122,5.632093,-3.842195,165.086349,-12.221252,-0.088797,0.916191,0.362433,1.689065,155.806213,174.702576,172.542343,28.549635,-167.735062,14.404962,13.121833,-10.384521
4925,82.083333,14.322612,-5.618759,5.616401,-3.841740,165.085037,-12.221676,-0.089560,0.916238,0.362553,1.688587,155.805557,174.701019,172.549042,28.546019,-167.737534,14.404653,13.121483,-10.383865
4926,82.100000,14.314998,-5.602591,5.595471,-3.844164,165.082932,-12.222623,-0.088264,0.917224,0.362159,1.688629,155.805344,174.701614,172.554031,28.552359,-167.732697,14.404435,13.121769,-10.383233
4927,82.116667,14.303669,-5.587139,5.575366,-3.847299,165.080780,-12.224111,-0.088394,0.917372,0.362810,1.688902,155.805130,174.702454,172.562119,28.549183,-167.729584,14.404986,13.122281,-10.382078
4928,82.133333,14.291116,-5.568089,5.555855,-3.851765,165.079254,-12.226647,-0.088343,0.917724,0.362121,1.688133,155.805511,174.701752,172.572052,28.552767,-167.733353,14.404634,13.122331,-10.381506
4929,82.150000,14.282889,-5.546839,5.544040,-3.855460,165.079681,-12.229804,-0.089005,0.916904,0.362663,1.688812,155.804611,174.702560,172.586731,28.567324,-167.727249,14.406511,13.124190,-10.380365
4930,82.166667,14.290635,-5.530957,5.530852,-3.858678,165.081085,-12.234625,-0.084934,0.916160,0.362384,1.688462,155.806213,174.702805,172.586517,28.565157,-167.726761,14.406136,13.124420,-10.379889
4931,82.183333,14.283116,-5.517508,5.524544,-3.861339,165.081314,-12.238906,-0.083734,0.916217,0.361620,1.689442,155.806503,174.704819,172.598953,28.572371,-167.733978,14.406127,13.124781,-10.379602
4932,82.200000,14.273559,-5.514771,5.515855,-3.860976,165.079163,-12.244316,-0.085508,0.915903,0.361862,1.688668,155.806717,174.701584,172.601593,28.571728,-167.735794,14.406083,13.124798,-10.379307
4933,82.216667,14.261930,-5.521953,5.520606,-3.857670,165.075867,-12.249332,-0.087635,0.916204,0.362161,1.688525,155.806641,174.700516,172.597305,28.567577,-167.727234,14.405876,13.124503,-10.378602
4934,82.233333,14.241381,-5.536944,5.523068,-3.852234,165.072006,-12.254186,-0.085814,0.915122,0.362109,1.688280,155.806427,174.702316,172.602768,28.572287,-167.729233,14.405762,13.124065,-10.378202
4935,82.250000,14.227319,-5.554934,5.527188,-3.846153,165.067703,-12.258633,-0.086440,0.915834,0.362051,1.688478,155.806320,174.700745,172.600098,28.574787,-167.726624,14.405821,13.124196,-10.378244
4936,82.266667,14.223183,-5.578743,5.531560,-3.839491,165.063599,-12.263057,-0.086064,0.916348,0.362184,1.689245,155.805191,174.703308,172.602951,28.573399,-167.733276,14.405913,13.124371,-10.378439
4937,82.283333,14.218320,-5.599608,5.533448,-3.833640,165.060349,-12.268424,-0.087553,0.916255,0.362270,1.688531,155.805008,174.703018,172.602341,28.573511,-167.730377,14.405272,13.124563,-10.378876
4938,82.300000,14.200813,-5.607130,5.534070,-3.829138,165.056747,-12.272408,-0.088571,0.915611,0.362547,1.688811,155.805511,174.701309,172.609222,28.572466,-167.738022,14.404564,13.124561,-10.378776
4939,82.316667,14.200836,-5.611077,5.531958,-3.826888,165.053375,-12.277424,-0.090058,0.916364,0.362423,1.688141,155.805481,174.699768,172.605972,28.565117,-167.735916,14.404342,13.124877,-10.378652
4940,82.333333,14.188145,-5.613556,5.528051,-3.825825,165.050064,-12.280974,-0.089712,0.915431,0.362527,1.688099,155.804977,174.701645,172.602585,28.552626,-167.742233,14.402045,13.123374,-10.378948
4941,82.350000,14.175567,-5.607488,5.527421,-3.825297,165.046585,-12.284140,-0.092689,0.915731,0.362672,1.688264,155.804642,174.698471,172.612534,28.569113,-167.738541,14.404035,13.124992,-10.378547
4942,82.366667,14.161863,-5.600605,5.518412,-3.825037,165.043884,-12.286750,-0.089736,0.915830,0.362941,1.688534,155.804443,174.702560,172.612106,28.567162,-167.743835,14.404047,13.124911,-10.378841
4943,82.383333,14.163032,-5.588670,5.514260,-3.824280,165.043259,-12.290211,-0.087337,0.916959,0.362885,1.688365,155.803986,174.704330,172.615494,28.564102,-167.752426,14.403650,13.125263,-10.379214
4944,82.400000,14.158795,-5.583846,5.506961,-3.822542,165.043793,-12.293046,-0.084345,0.916587,0.362136,1.688518,155.805878,174.703247,172.605408,28.552326,-167.757690,14.401597,13.124211,-10.379676
4945,82.416667,14.168007,-5.578698,5.502217,-3.820357,165.044357,-12.296200,-0.087879,0.916220,0.362244,1.688142,155.806656,174.699158,172.621246,28.564661,-167.754715,14.402575,13.125574,-10.378848
4946,82.433333,14.160000,-5.575239,5.492799,-3.818220,165.043854,-12.298508,-0.085391,0.915538,0.361978,1.688338,155.806534,174.698883,172.608292,28.553713,-167.756943,14.401462,13.124941,-10.378899
4947,82.450000,14.159424,-5.570122,5.484187,-3.815987,165.042831,-12.300707,-0.083763,0.917408,0.362067,1.688616,155.805679,174.704330,172.625427,28.567921,-167.755737,14.402185,13.125886,-10.377893
4948,82.466667,14.155843,-5.566937,5.475527,-3.813189,165.041245,-12.302254,-0.084859,0.917076,0.361995,1.689019,155.805664,174.703171,172.631317,28.567120,-167.762405,14.402707,13.126035,-10.377032
4949,82.483333,14.152182,-5.560580,5.467176,-3.811578,165.040115,-12.304161,-0.085542,0.916808,0.362416,1.688807,155.804962,174.701920,172.631683,28.569126,-167.754303,14.403100,13.126296,-10.376809
4950,82.500000,14.139526,-5.553083,5.449667,-3.810609,165.039520,-12.306248,-0.085496,0.916550,0.362144,1.688914,155.805984,174.704254,172.633041,28.575785,-167.753082,14.403129,13.126516,-10.377012
4951,82.516667,14.140615,-5.541434,5.436430,-3.810505,165.039276,-12.308513,-0.084096,0.917023,0.362386,1.688741,155.805161,174.704315,172.632965,28.573507,-167.755844,14.403007,13.126476,-10.377023
4952,82.533333,14.138789,-5.534707,5.424671,-3.810454,165.038589,-12.310774,-0.084644,0.917796,0.362608,1.689039,155.805664,174.703888,172.633163,28.576593,-167.760406,14.402569,13.126406,-10.377330
4953,82.550000,14.140230,-5.527136,5.414218,-3.812012,165.037354,-12.313031,-0.085352,0.917044,0.362487,1.688801,155.805511,174.703568,172.628067,28.573645,-167.752930,14.402323,13.125877,-10.377365
4954,82.566667,14.138334,-5.515983,5.403763,-3.813288,165.037018,-12.314906,-0.083392,0.916883,0.362862,1.688778,155.806549,174.704056,172.627884,28.571791,-167.761444,14.402631,13.125481,-10.377801
4955,82.583333,14.132520,-5.508424,5.398382,-3.814162,165.037231,-12.317740,-0.083235,0.916757,0.362560,1.689549,155.806122,174.705612,172.624695,28.570196,-167.756271,14.402969,13.125403,-10.377808
4956,82.600000,14.134381,-5.505625,5.396666,-3.814393,165.037292,-12.320507,-0.081791,0.917931,0.362595,1.689656,155.805756,174.708221,172.618927,28.571905,-167.756531,14.402723,13.125150,-10.378339
4957,82.616667,14.129534,-5.507113,5.393319,-3.813680,165.037842,-12.322903,-0.081557,0.918812,0.363008,1.689585,155.805252,174.708145,172.598343,28.557615,-167.750992,14.401692,13.124502,-10.379274
4958,82.633333,14.127366,-5.512076,5.392465,-3.812589,165.037537,-12.325124,-0.079856,0.918034,0.362160,1.689424,155.806091,174.708344,172.599991,28.561636,-167.752930,14.400543,13.123892,-10.379695
4959,82.650000,14.126430,-5.512324,5.391723,-3.812165,165.037216,-12.326814,-0.080675,0.918913,0.362651,1.689434,155.806290,174.707413,172.616913,28.565638,-167.762894,14.402715,13.125591,-10.379274
4960,82.666667,14.117958,-5.518329,5.388756,-3.812046,165.036438,-12.328259,-0.083429,0.917476,0.362752,1.688942,155.805847,174.703735,172.599976,28.557579,-167.756271,14.401288,13.123827,-10.379774
4961,82.683333,14.114268,-5.520156,5.390013,-3.813108,165.033920,-12.328432,-0.081472,0.917488,0.362198,1.689548,155.806976,174.705780,172.598633,28.550974,-167.758301,14.400965,13.123504,-10.379769
4962,82.700000,14.104182,-5.518472,5.402513,-3.813139,165.032059,-12.328591,-0.083429,0.917973,0.362208,1.690163,155.805618,174.706192,172.615372,28.568796,-167.756256,14.402394,13.124813,-10.378955
4963,82.716667,14.098963,-5.518427,5.421194,-3.813389,165.033890,-12.329798,-0.082342,0.917405,0.362551,1.689849,155.806427,174.705276,172.615097,28.566414,-167.757263,14.402442,13.124763,-10.379088
4964,82.733333,14.120327,-5.512565,5.439678,-3.815107,165.038223,-12.331991,-0.081404,0.917148,0.361726,1.689151,155.807465,174.704697,172.610855,28.571230,-167.753357,14.402784,13.125144,-10.379247
4965,82.750000,14.137752,-5.510507,5.447160,-3.817599,165.042435,-12.334141,-0.084761,0.916221,0.362037,1.689519,155.806778,174.703140,172.594070,28.558268,-167.756271,14.401464,13.123745,-10.380077
4966,82.766667,14.150142,-5.511314,5.447315,-3.818689,165.046234,-12.337202,-0.085395,0.915672,0.362018,1.689041,155.807007,174.703552,172.589310,28.558504,-167.757568,14.401196,13.123198,-10.380511
4967,82.783333,14.158912,-5.519017,5.449650,-3.818188,165.048721,-12.340526,-0.084302,0.916125,0.362414,1.689212,155.806213,174.702728,172.583084,28.553869,-167.757614,14.402225,13.123804,-10.381067
4968,82.800000,14.164369,-5.526095,5.446812,-3.818076,165.050491,-12.343832,-0.083690,0.916386,0.362212,1.689616,155.806686,174.703094,172.581909,28.555418,-167.756912,14.401799,13.122746,-10.381457
4969,82.816667,14.167172,-5.529014,5.445305,-3.819840,165.050568,-12.347950,-0.084707,0.915465,0.362165,1.689383,155.805984,174.704437,172.584763,28.555389,-167.757446,14.401643,13.122577,-10.381621
4970,82.833333,14.156336,-5.521765,5.432316,-3.825235,165.049927,-12.352582,-0.083224,0.915945,0.362227,1.689367,155.806305,174.703430,172.579941,28.557732,-167.746490,14.402088,13.122657,-10.381285
4971,82.850000,14.167005,-5.502407,5.421331,-3.834003,165.049118,-12.358262,-0.086299,0.916245,0.362672,1.689071,155.805817,174.701874,172.584732,28.552834,-167.751114,14.402426,13.122887,-10.381557
4972,82.866667,14.162339,-5.477848,5.415673,-3.843230,165.049377,-12.363623,-0.086289,0.915427,0.362398,1.689186,155.806107,174.701935,172.587753,28.550112,-167.754700,14.402141,13.122826,-10.381603
4973,82.883333,14.173390,-5.461881,5.420320,-3.852294,165.050659,-12.370280,-0.087730,0.915142,0.362399,1.688709,155.805725,174.701614,172.582825,28.556351,-167.752090,14.401752,13.122561,-10.382179
4974,82.900000,14.178016,-5.447831,5.423128,-3.862097,165.051224,-12.376369,-0.085026,0.915572,0.362398,1.689301,155.805908,174.702942,172.579437,28.551973,-167.756714,14.402061,13.122656,-10.382699
4975,82.916667,14.195264,-5.438675,5.427006,-3.872089,165.051575,-12.383213,-0.084804,0.917698,0.362459,1.688883,155.805984,174.702896,172.576950,28.549908,-167.757401,14.401625,13.122122,-10.383567
4976,82.933333,14.191725,-5.428641,5.441542,-3.879418,165.050247,-12.389086,-0.084432,0.917553,0.362436,1.688374,155.806259,174.703140,172.571289,28.546516,-167.759537,14.401606,13.121507,-10.384240
4977,82.950000,14.185098,-5.423123,5.464513,-3.883732,165.049103,-12.393435,-0.089341,0.916859,0.362792,1.687591,155.805145,174.700485,172.571274,28.544563,-167.765930,14.401336,13.121152,-10.385183
4978,82.966667,14.184565,-5.427862,5.483905,-3.886555,165.048630,-12.398438,-0.083296,0.917593,0.361869,1.688413,155.806732,174.702744,172.563126,28.541891,-167.768585,14.401722,13.120571,-10.386481
4979,82.983333,14.180859,-5.435449,5.503174,-3.888869,165.048141,-12.402992,-0.084867,0.916649,0.361622,1.688164,155.806976,174.702271,172.556656,28.543617,-167.762650,14.401271,13.119496,-10.387460
4980,83.000000,14.177105,-5.449219,5.517464,-3.889514,165.047623,-12.406487,-0.082291,0.917751,0.361628,1.688332,155.806763,174.703842,172.551132,28.540787,-167.770035,14.402286,13.119158,-10.388565
4981,83.016667,14.179081,-5.464242,5.529668,-3.889329,165.047592,-12.410138,-0.084408,0.917314,0.361661,1.688852,155.807388,174.703445,172.535767,28.533730,-167.779739,14.401035,13.117281,-10.390804
4982,83.033333,14.180902,-5.474656,5.537953,-3.889843,165.048080,-12.412853,-0.084703,0.916703,0.361921,1.688864,155.805054,174.703995,172.518295,28.528730,-167.782898,14.401486,13.116838,-10.392841
4983,83.050000,14.186918,-5.478430,5.544470,-3.891179,165.048355,-12.414825,-0.084481,0.916528,0.361899,1.688030,155.804840,174.703583,-9.951797,-28.271444,-14.802676,14.399585,13.114627,-10.394887
4984,83.066667,14.183471,-5.478277,5.545247,-3.895003,165.048737,-12.416617,-0.085676,0.916493,0.361773,1.688635,155.805603,174.702103,172.488708,28.488735,-167.748596,14.398895,13.115933,-10.399189
4985,83.083333,14.187904,-5.465688,5.547881,-3.900358,165.048141,-12.416889,-0.085375,0.917180,0.362176,1.688062,155.805939,174.701965,172.477722,28.493519,-167.749802,14.399203,13.115677,-10.400580
4986,83.100000,14.189599,-5.451814,5.549494,-3.904574,165.048691,-12.417039,-0.082145,0.917607,0.361935,1.688414,155.806427,174.705933,172.466629,28.491173,-167.748672,14.399436,13.115184,-10.401997
4987,83.116667,14.191371,-5.435374,5.545200,-3.908981,165.049072,-12.416446,-0.084495,0.918204,0.362385,1.688114,155.806046,174.704620,172.457397,28.492067,-167.750916,14.399677,13.115156,-10.403132
4988,83.133333,14.195092,-5.421605,5.546371,-3.911873,165.049942,-12.415782,-0.085877,0.917354,0.362196,1.688359,155.805344,174.703613,172.446335,28.494625,-167.752014,14.399076,13.115051,-10.404357
4989,83.150000,14.201648,-5.417718,5.545344,-3.912364,165.050812,-12.414391,-0.083067,0.918558,0.362069,1.687265,155.806381,174.703842,172.442368,28.488888,-167.757843,14.398736,13.114637,-10.405250
4990,83.166667,14.207198,-5.419472,5.544685,-3.910515,165.051346,-12.412817,-0.081801,0.919117,0.361709,1.688030,155.806213,174.705765,172.438522,28.496378,-167.749619,14.399231,13.114643,-10.405504
4991,83.183333,14.204535,-5.426292,5.542639,-3.906678,165.051376,-12.411191,-0.085402,0.918007,0.362266,1.688349,155.806427,174.701950,172.437027,28.490408,-167.748734,14.399200,13.114454,-10.405137
4992,83.200000,14.215386,-5.441411,5.538438,-3.902676,165.050461,-12.409024,-0.083047,0.919273,0.362164,1.688353,155.807709,174.702621,172.436493,28.489536,-167.746796,14.399533,13.114771,-10.404833
4993,83.216667,14.213760,-5.448245,5.539174,-3.899051,165.048706,-12.406512,-0.085152,0.918127,0.361600,1.688640,155.807022,174.700836,172.440323,28.489115,-167.755005,14.399731,13.114861,-10.404480
4994,83.233333,14.204810,-5.452984,5.531463,-3.894975,165.047470,-12.404856,-0.083683,0.918453,0.362220,1.688873,155.806488,174.702591,172.440552,28.489641,-167.749588,14.399721,13.115142,-10.404411
4995,83.250000,14.215557,-5.456128,5.529791,-3.892385,165.047119,-12.403334,-0.087872,0.917022,0.362477,1.688056,155.805618,174.700760,172.434448,28.489019,-167.745270,14.399717,13.114943,-10.404278
4996,83.266667,14.218498,-5.454278,5.523056,-3.890697,165.047440,-12.402338,-0.086643,0.917621,0.362410,1.688329,155.805939,174.701782,172.438309,28.485144,-167.746948,14.400106,13.115173,-10.404452
4997,83.283333,14.217235,-5.440421,5.514458,-3.890307,165.047272,-12.401260,-0.082602,0.917913,0.362208,1.689400,155.806870,174.704819,172.434662,28.491425,-167.742554,14.399406,13.114685,-10.404367
4998,83.300000,14.205875,-5.433571,5.508883,-3.889194,165.046005,-12.400285,-0.083784,0.917328,0.362188,1.689000,155.806702,174.704147,172.438629,28.487150,-167.746689,14.399928,13.114987,-10.404057
4999,83.316667,14.203193,-5.424145,5.501454,-3.888461,165.044785,-12.399188,-0.086108,0.916575,0.361966,1.689447,155.804413,174.704147,172.443420,28.483507,-167.747406,14.399411,13.114934,-10.403431
5000,83.333333,14.201292,-5.417401,5.494162,-3.886031,165.043610,-12.398601,-0.085824,0.916161,0.361755,1.689064,155.805893,174.703690,172.446671,28.486616,-167.743851,14.399308,13.114673,-10.402783
5001,83.350000,14.193543,-5.414397,5.490596,-3.884162,165.042648,-12.398159,-0.088492,0.915860,0.362275,1.688793,155.805069,174.701370,172.451202,28.479322,-167.744644,14.399767,13.115303,-10.402067
5002,83.366667,14.194100,-5.413315,5.489011,-3.880400,165.042068,-12.398556,-0.088121,0.916301,0.362233,1.688776,155.805344,174.703445,172.455292,28.478342,-167.734009,14.400191,13.115917,-10.401272
5003,83.383333,14.182333,-5.417253,5.487597,-3.875880,165.042084,-12.398490,-0.087755,0.917175,0.362144,1.688553,155.805618,174.703293,172.462402,28.472336,-167.736847,14.399688,13.115814,-10.400188
5004,83.400000,14.191120,-5.430320,5.487479,-3.870282,165.042419,-12.398778,-0.084303,0.916296,0.361978,1.688626,155.806366,174.703705,172.475235,28.505827,-167.778076,14.404121,13.117179,-10.398008
5005,83.416667,14.184257,-5.438670,5.483531,-3.865351,165.042252,-12.399879,-0.085937,0.917563,0.362484,1.688809,155.805710,174.703903,172.485153,28.504948,-167.778671,14.404382,13.117887,-10.396729
5006,83.433333,14.178609,-5.439466,5.477263,-3.862027,165.041031,-12.400435,-0.087147,0.916913,0.362477,1.688372,155.806137,174.699753,172.494614,28.507305,-167.775436,14.403714,13.117440,-10.395460
5007,83.450000,14.167775,-5.439735,5.472167,-3.859314,165.037964,-12.400309,-0.085789,0.917588,0.362205,1.688974,155.805557,174.702377,172.502518,28.503771,-167.775177,14.403437,13.117011,-10.394382
5008,83.466667,14.146535,-5.434287,5.476936,-3.856571,165.032776,-12.399664,-0.087166,0.916504,0.362283,1.688316,155.805115,174.704025,172.515900,28.497358,-167.772491,14.403467,13.117437,-10.392991
5009,83.483333,14.121527,-5.420836,5.490530,-3.853807,165.029037,-12.398772,-0.084458,0.916827,0.362004,1.688973,155.806671,174.704773,172.522537,28.501324,-167.770996,14.404385,13.117829,-10.391448
5010,83.500000,14.122212,-5.420481,5.501242,-3.850988,165.028656,-12.399198,-0.084066,0.917283,0.362235,1.689135,155.806503,174.704361,172.531631,28.501701,-167.763168,14.404329,13.117509,-10.390279
5011,83.516667,14.122648,-5.414992,5.502338,-3.848918,165.029984,-12.400809,-0.083845,0.916313,0.361678,1.689107,155.807083,174.704971,172.540558,28.514704,-167.746475,14.405859,13.118885,-10.388823
5012,83.533333,14.116671,-5.417781,5.494985,-3.845539,165.030212,-12.402996,-0.081673,0.917531,0.361736,1.688610,155.807541,174.704254,172.546661,28.513395,-167.743500,14.405596,13.118714,-10.387858
5013,83.550000,14.105351,-5.426537,5.491479,-3.839996,165.029449,-12.405968,-0.082807,0.916444,0.361850,1.688827,155.806900,174.703796,172.555984,28.518631,-167.739731,14.406353,13.118987,-10.387000
5014,83.566667,14.099993,-5.443661,5.487765,-3.833271,165.028091,-12.409541,-0.086715,0.915528,0.361862,1.687881,155.807144,174.700134,172.558716,28.512959,-167.736801,14.406250,13.118614,-10.386408
5015,83.583333,14.095939,-5.450351,5.487443,-3.828694,165.026276,-12.413816,-0.089532,0.914656,0.362306,1.687512,155.806595,174.697784,172.563416,28.502592,-167.744247,14.406645,13.118811,-10.386041
5016,83.600000,14.093293,-5.448560,5.477501,-3.827713,165.023849,-12.419394,-0.084752,0.917239,0.362336,1.687995,155.805725,174.702698,172.567780,28.506313,-167.733917,14.407413,13.119136,-10.385123
5017,83.616667,14.089881,-5.439475,5.466604,-3.830467,165.021194,-12.426119,-0.086422,0.916798,0.362173,1.688434,155.804962,174.702332,172.572174,28.506504,-167.722000,14.406994,13.119257,-10.383924
5018,83.633333,14.082006,-5.422680,5.465473,-3.834074,165.018738,-12.433057,-0.084391,0.917611,0.362593,1.688721,155.805267,174.704239,172.593460,28.515690,-167.720535,14.408809,13.120459,-10.381884
5019,83.650000,14.069743,-5.402297,5.470182,-3.838237,165.016571,-12.441368,-0.084224,0.917094,0.362094,1.689182,155.806244,174.704071,172.606857,28.519753,-167.710785,14.409204,13.121133,-10.379926
5020,83.666667,14.042999,-5.380694,5.473755,-3.843153,165.014557,-12.451139,-0.084800,0.918846,0.362296,1.688353,155.805893,174.703674,172.615387,28.511900,-167.710754,14.408949,13.120953,-10.378434
5021,83.683333,14.023583,-5.360113,5.476255,-3.849492,165.013229,-12.461878,-0.084312,0.917684,0.362401,1.688473,155.806198,174.704391,172.617538,28.515587,-167.701706,14.409640,13.122047,-10.376782
5022,83.700000,14.005282,-5.344290,5.484751,-3.853975,165.010971,-12.473173,-0.083172,0.918667,0.362066,1.688716,155.805939,174.705429,172.631134,28.517248,-167.700287,14.408484,13.121322,-10.375263
5023,83.716667,13.991758,-5.338066,5.503339,-3.855927,165.008514,-12.485183,-0.084282,0.916295,0.362764,1.689011,155.805069,174.705322,172.640961,28.510365,-167.698303,14.408888,13.121477,-10.373564
5024,83.733333,13.984194,-5.345870,5.522947,-3.856709,165.007019,-12.498031,-0.085043,0.917193,0.362523,1.689301,155.805405,174.704330,172.648926,28.520895,-167.696014,14.409564,13.121592,-10.371622
5025,83.750000,13.972275,-5.344546,5.535368,-3.858782,165.006088,-12.511998,-0.086494,0.917403,0.362444,1.689190,155.804520,174.702972,172.659332,28.520651,-167.693954,14.410503,13.121488,-10.370343
5026,83.766667,13.960785,-5.339922,5.539658,-3.861594,165.003830,-12.525615,-0.084195,0.917441,0.362544,1.689409,155.805054,174.706497,172.661194,28.524305,-167.691544,14.411015,13.121464,-10.369353
5027,83.783333,13.948633,-5.339545,5.536661,-3.866492,165.001038,-12.540928,-0.085167,0.917650,0.362705,1.688954,155.804489,174.705444,172.660294,28.524813,-167.687561,14.411147,13.121174,-10.369107
5028,83.800000,13.917814,-5.326052,5.536100,-3.871852,164.997208,-12.555573,-0.086649,0.916991,0.362692,1.688824,155.805389,174.703812,172.658737,28.530127,-167.679001,14.410554,13.120179,-10.368846
5029,83.816667,13.877222,-5.309532,5.529252,-3.878136,164.992783,-12.571502,-0.085714,0.917605,0.362285,1.688421,155.805359,174.705704,172.651001,28.526484,-167.680634,14.411288,13.120188,-10.369187
5030,83.833333,13.851065,-5.298087,5.529818,-3.883797,164.988113,-12.585981,-0.084701,0.917756,0.362286,1.689429,155.805328,174.706955,172.646530,28.528154,-167.683914,14.411728,13.119856,-10.369929
5031,83.850000,13.830655,-5.295784,5.529078,-3.889443,164.983307,-12.599817,-0.084130,0.918124,0.362377,1.688473,155.804962,174.707977,172.632843,28.532476,-167.674698,14.411736,13.119115,-10.371112
5032,83.866667,13.805980,-5.294368,5.527023,-3.893405,164.979004,-12.613482,-0.086323,0.917672,0.362696,1.688186,155.805267,174.704422,172.624191,28.527294,-167.675262,14.412443,13.118896,-10.372331
5033,83.883333,13.787792,-5.299915,5.528090,-3.895191,164.975067,-12.627043,-0.088001,0.916366,0.362266,1.688270,155.805664,174.702423,172.611420,28.529186,-167.676529,14.412919,13.118587,-10.373793
5034,83.900000,13.782113,-5.315312,5.538880,-3.895665,164.973312,-12.640784,-0.091428,0.915707,0.362608,1.688036,155.805405,174.702103,172.602982,28.530724,-167.675720,14.412999,13.117991,-10.375040
5035,83.916667,13.784210,-5.328778,5.553614,-3.895363,164.972107,-12.654236,-0.087367,0.916215,0.362208,1.688937,155.806412,174.701889,172.596451,28.533588,-167.679092,14.413222,13.117353,-10.376178
5036,83.933333,13.786668,-5.343090,5.563882,-3.895721,164.972198,-12.669600,-0.086192,0.916173,0.361712,1.689720,155.807007,174.702789,172.592667,28.538576,-167.677490,14.412798,13.116323,-10.377546
5037,83.950000,13.778103,-5.354913,5.580149,-3.896265,164.972412,-12.685084,-0.086675,0.917935,0.361634,1.689353,155.806519,174.703842,172.580444,28.542299,-167.678543,14.413290,13.115854,-10.378949
5038,83.966667,13.780265,-5.356538,5.595976,-3.898611,164.972153,-12.701132,-0.087526,0.917430,0.361875,1.689365,155.806900,174.701096,172.570770,28.547329,-167.685593,14.413075,13.114730,-10.381186
5039,83.983333,13.780088,-5.348172,5.606791,-3.901758,164.972336,-12.717941,-0.087812,0.918267,0.361885,1.689338,155.806702,174.701523,172.546967,28.541325,-167.686737,14.412099,13.113109,-10.383948
5040,84.000000,13.777638,-5.344139,5.611704,-3.905806,164.971344,-12.735216,-0.083705,0.917898,0.361688,1.690125,155.806381,174.707550,172.535614,28.542971,-167.696777,14.412421,13.112152,-10.385923
5041,84.016667,13.775946,-5.334186,5.617103,-3.910587,164.969193,-12.753333,-0.085438,0.919309,0.362200,1.690121,155.805679,174.707764,172.517487,28.546009,-167.701218,14.412393,13.110963,-10.388433
5042,84.033333,13.770657,-5.328744,5.614435,-3.915123,164.966064,-12.772285,-0.080166,0.918297,0.362078,1.691089,155.805756,174.710297,172.491257,28.548069,-167.701675,14.412779,13.110357,-10.391749
5043,84.050000,13.766588,-5.324630,5.610159,-3.919197,164.963028,-12.792131,-0.084083,0.917645,0.362526,1.690550,155.805054,174.710205,172.462128,28.535376,-167.714249,14.411113,13.108017,-10.395879
5044,84.066667,13.748619,-5.303299,5.602688,-3.925324,164.959579,-12.813860,-0.088388,0.915675,0.362632,1.690382,155.805435,174.706070,172.431076,28.491682,-167.699112,14.405908,13.104114,-10.399965
5045,84.083333,13.713811,-5.278350,5.592421,-3.930403,164.954620,-12.834825,-0.087368,0.917619,0.362977,1.689478,155.804520,174.706284,172.409378,28.491819,-167.699188,14.404819,13.102720,-10.403795
5046,84.100000,13.670127,-5.269699,5.577234,-3.935478,164.947128,-12.854968,-0.084124,0.918430,0.362570,1.689920,155.805252,174.708923,172.405289,28.502367,-167.713745,14.404850,13.101776,-10.406731
5047,84.116667,13.636465,-5.267791,5.575770,-3.938446,164.939102,-12.873487,-0.087248,0.918623,0.362742,1.689540,155.804459,174.707321,172.394135,28.506172,-167.718964,14.403791,13.100463,-10.409363
5048,84.133333,13.596265,-5.267449,5.571675,-3.940785,164.931030,-12.890410,-0.088118,0.918753,0.362805,1.689398,155.803757,174.708099,172.384216,28.505894,-167.723969,14.403646,13.099782,-10.411603
5049,84.150000,13.577454,-5.265229,5.573625,-3.943005,164.923813,-12.908199,-0.089570,0.916973,0.362470,1.689240,155.803329,174.705521,172.388367,28.507908,-167.736938,14.402862,13.099003,-10.413553
