Format Version,1.22,Take Name,CS2__000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.18.09.233 AM,Total Frames in Take,76934,Total Exported Frames,19234,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
78,1.300000,-6.762148,-0.301345,-8.015185,-0.717318,166.012299,-16.684069,-0.296229,-0.005309,0.190951,-2.569580,156.783203,175.533386,178.960022,-53.262413,1.313556,16.188240,13.750519,-8.280313
79,1.316667,-6.751753,-0.306911,-8.019950,-0.708440,166.014038,-16.697773,-0.296176,-0.008667,0.191245,-2.569929,156.783249,175.528854,178.953033,-53.265331,1.318406,16.188223,13.749506,-8.281842
80,1.333333,,,,,,,,,,,,,,,,,,
81,1.350000,,,,,,,,,,,,,,,,,,
82,1.366667,-6.727087,-0.302038,-8.027262,-0.678177,166.017441,-16.742485,-0.293844,-0.005454,0.190905,-2.569751,156.782944,175.536514,178.936295,-53.314926,1.341680,16.185406,13.744296,-8.288116
83,1.383333,-6.727632,-0.296194,-8.036299,-0.668796,166.017517,-16.757687,-0.293994,-0.006795,0.190863,-2.570034,156.783508,175.532471,178.925262,-53.314823,1.344550,16.184423,13.742656,-8.290156
84,1.400000,,,,,,,,,,,,,,,,,,
85,1.416667,,,,,,,,,,,,,,,,,,
86,1.433333,,,,,,,,,,,,,,,,,,
87,1.450000,-6.744385,-0.313910,-8.090439,-0.623964,166.015076,-16.818302,-0.451270,0.149189,0.184621,-2.596988,156.805557,175.675018,178.869888,-53.299400,1.381255,16.186445,13.739017,-8.298318
88,1.466667,-6.721288,-0.320420,-8.108471,-0.613978,166.014984,-16.834579,-0.436431,0.139521,0.184556,-2.598804,156.804886,175.662231,178.850571,-53.294529,1.376370,16.187695,13.738865,-8.300977
89,1.483333,,,,,,,,,,,,,,,,,,
90,1.500000,-6.708584,-0.285875,-8.122604,-0.600128,166.012436,-16.864969,-0.423123,0.129274,0.184829,-2.606091,156.800140,175.649078,178.809769,-53.272873,1.316431,16.185701,13.735973,-8.306889
91,1.516667,-6.692863,-0.258608,-8.138872,-0.597084,166.011993,-16.880676,-0.416165,0.124382,0.184677,-2.608902,156.799561,175.639999,178.797440,-53.283035,1.315249,16.185760,13.736010,-8.309098
92,1.533333,-6.703544,-0.231798,-8.154895,-0.594960,166.013016,-16.895889,-0.411351,0.120892,0.185545,-2.610785,156.797195,175.634598,178.794662,-53.281391,1.317663,16.186092,13.736073,-8.310631
93,1.550000,,,,,,,,,,,,,,,,,,
