Format Version,1.22,Take Name,BRS_TRAN_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-10-26 10.36.43.939 AM,Total Frames in Take,851,Total Exported Frames,214,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,13.655716,35.883736,2.170806,-18.050720,163.422485,-19.470766,-0.043491,0.887058,0.347713,1.735339,155.792267,174.787659,-9.204747,-18.248789,-8.188920,7.720642,20.031574,-24.393192,-15.503214,166.794540,-22.911283,9.161271,18.653461,-21.319904,-20.835621,165.299088,-18.459639,-77.455826,99.804512,179.924683,6.008455,18.376251,-27.161911,-23.882053,163.004730,-15.182978,82.867393,210.824371,174.431686,8.020106,23.087160,-24.696127,-11.999274,158.590103,-21.316416,84.576324,101.508308,177.329758,-75.920189,209.537720,177.513199,-0.013594,172.204590,-13.624310,4.114433,164.356552,-10.625797,,,,,,,,,,,,,,,,,,
17,0.283333,13.654513,35.997990,2.125237,-18.062092,163.418060,-19.457457,-0.043039,0.887439,0.347429,1.735465,155.792145,174.790268,-9.217428,-18.236786,-8.195562,7.725997,20.032110,-24.389429,-15.521261,166.788025,-22.904936,9.162362,18.651844,-21.317518,-20.844584,165.295593,-18.441429,-77.455811,99.805214,179.926605,6.020453,18.381054,-27.155579,-23.884518,163.003296,-15.157289,82.869026,210.823227,174.435760,8.024385,23.086388,-24.693108,-12.015425,158.583832,-21.313328,84.576447,101.508522,177.331253,-75.920441,209.537766,177.517654,-0.012253,172.197983,-13.649267,4.113472,164.348602,-10.655421,,,,,,,,,,,,,,,,,,
18,0.300000,13.647972,36.084381,2.080828,-18.069313,163.412338,-19.447926,-0.041674,0.887739,0.346959,1.735776,155.792206,174.791687,-9.211854,-18.257841,-8.205117,7.727501,20.030722,-24.387228,-15.533195,166.779709,-22.901421,9.162466,18.649979,-21.315228,-20.849688,165.291168,-18.428482,-77.456062,99.805046,179.925018,6.024060,18.380999,-27.153980,-23.884901,163.001511,-15.138134,82.870171,210.822037,174.434845,8.025408,23.084345,-24.690321,-12.026605,158.575531,-21.310932,84.574959,101.509705,177.328964,-75.920410,209.538528,177.525833,-0.007745,172.191452,-13.673294,4.116642,164.341370,-10.677946,,,,,,,,,,,,,,,,,,
19,0.316667,13.650829,36.116245,2.034179,-18.070395,163.405777,-19.443110,-0.043899,0.886950,0.347241,1.735993,155.791748,174.790787,-9.207090,-18.267683,-8.205129,7.729191,20.030087,-24.384373,-15.534971,166.770355,-22.899815,9.163197,18.649044,-21.312574,-20.849104,165.286438,-18.422541,-77.455727,99.804985,179.927490,6.025901,18.380201,-27.151548,-23.883188,162.999756,-15.129098,82.870796,210.822388,174.437469,8.027617,23.083950,-24.686897,-12.031350,158.565079,-21.308294,84.575439,101.509346,177.330750,-75.920891,209.537643,177.518494,-0.001618,172.185516,-13.691484,4.121180,164.335312,-10.690557,,,,,,,,,,,,,,,,,,
20,0.333333,13.634233,36.121098,2.008030,-18.067490,163.403015,-19.444349,-0.047055,0.885789,0.347152,1.736072,155.792007,174.786865,-9.199136,-18.277206,-8.205374,7.729485,20.029003,-24.382616,-15.531514,166.764801,-22.903362,9.164050,18.648310,-21.310677,-20.845390,165.285187,-18.424360,-77.454956,99.804733,179.927200,6.026191,18.379173,-27.150471,-23.879688,163.001373,-15.129128,82.870995,210.821960,174.435501,8.027429,23.082533,-24.684637,-12.030443,158.559204,-21.307840,84.574982,101.509872,177.328232,-75.921059,209.539169,177.506882,0.004089,172.182541,-13.701778,4.127088,164.332870,-10.696375,,,,,,,,,,,,,,,,,,
21,0.350000,14.865118,35.547050,1.762921,-18.068974,163.448074,-19.438332,-0.045381,0.885587,0.346942,1.735473,155.792862,174.788040,-9.199956,-18.285656,-8.209606,7.730171,20.027760,-24.381857,-15.483006,166.859772,-22.810383,9.163916,18.646994,-21.309973,-20.844997,165.326981,-18.407248,-77.456596,99.805389,179.927536,6.027761,18.378305,-27.149803,-24.102036,163.205429,-15.513021,82.871559,210.823135,174.440109,8.028379,23.081205,-24.683666,-12.024858,158.559357,-21.310541,84.575371,101.508751,177.330780,-75.921776,209.540039,177.509232,0.010875,172.182373,-13.708305,4.133829,164.332581,-10.700119,-24.102036,163.205429,-15.513021,,,,,,,,,,,,,,,
22,0.366667,13.595344,36.117550,1.994374,-18.056324,163.409088,-19.452864,-0.045714,0.886138,0.347329,1.736262,155.791504,174.788025,-9.196911,-18.294157,-8.209743,7.730004,20.025970,-24.381006,-15.519619,166.767548,-22.914593,9.163685,18.645290,-21.308941,-20.833858,165.292664,-18.434460,-77.455315,99.803139,179.928513,6.027431,18.376234,-27.149433,-23.868670,163.012161,-15.137403,82.871422,210.822128,174.436340,8.028489,23.079626,-24.682526,-12.020276,158.562531,-21.312288,84.575462,101.509430,177.329376,-75.920975,209.538452,177.511246,0.019316,172.181610,-13.710314,4.139297,164.330429,-10.703749,,,,,,,,,,,,,,,,,,
23,0.383333,13.572966,36.106258,1.990384,-18.051878,163.415222,-19.458944,-0.041127,0.886897,0.347042,1.736784,155.793030,174.790649,-9.202655,-18.301170,-8.213600,7.730114,20.025005,-24.381092,-15.514215,166.771942,-22.921669,9.163651,18.644949,-21.308895,-20.829405,165.299530,-18.441849,-77.454636,99.803558,179.926773,6.027874,18.375153,-27.149588,-23.865032,163.020737,-15.144350,82.869576,210.823395,174.434921,8.028444,23.078213,-24.682695,-12.016054,158.567261,-21.315136,84.574738,101.510490,177.327591,-75.918709,209.540741,177.521011,0.028942,172.179428,-13.709002,4.144365,164.325409,-10.705346,,,,,,,,,,,,,,,,,,
24,0.400000,13.577188,36.079330,1.959651,-18.046539,163.422211,-19.465111,-0.042912,0.886949,0.347491,1.735062,155.792435,174.789566,-9.203242,-18.300194,-8.206760,7.730347,20.023922,-24.381170,-15.505864,166.776718,-22.927748,9.163661,18.643791,-21.308979,-20.823423,165.308228,-18.449457,-77.455482,99.804810,179.927017,6.028715,18.374094,-27.149391,-23.861433,163.031845,-15.152484,82.869980,210.824173,174.440247,8.027991,23.076981,-24.683044,-12.012688,158.570572,-21.317968,84.574722,101.508606,177.328781,-75.921913,209.538391,177.514572,0.037870,172.175842,-13.709754,4.148981,164.318390,-10.706192,,,,,,,,,,,,,,,,,,
25,0.416667,13.569112,36.053883,1.923416,-18.043432,163.429291,-19.472809,-0.043260,0.886949,0.347616,1.735430,155.792099,174.790329,-9.214611,-18.301754,-8.215765,7.730965,20.022678,-24.382128,-15.499661,166.780502,-22.936375,9.164256,18.643167,-21.309719,-20.819500,165.317505,-18.458990,-77.455254,99.804710,179.927307,6.029442,18.372803,-27.150166,-23.859905,163.044662,-15.161798,82.868515,210.823303,174.438232,8.028969,23.075462,-24.684361,-12.011661,158.573090,-21.321434,84.575012,101.509750,177.327850,-75.920479,209.537582,177.514069,0.047173,172.170578,-13.713747,4.153731,164.311874,-10.710049,,,,,,,,,,,,,,,,,,
