Format Version,1.22,Take Name,BJS2 stand,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 03.26.29.198 PM,Total Frames in Take,82631,Total Exported Frames,20659,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
512,8.533333,9.908626,1.475494,4.861758,-4.197690,159.284088,-24.544184,-0.079060,0.916674,0.360115,1.691120,155.790588,174.698563,-9.617705,-5.003234,-7.253524,17.102526,8.413664,-22.238945
513,8.550000,9.928810,1.476740,4.854064,-4.203168,159.290405,-24.557518,-0.078621,0.916653,0.360087,1.690180,155.790741,174.699677,-9.612650,-5.003983,-7.262229,17.102415,8.414495,-22.236601
514,8.566667,9.959045,1.482227,4.836015,-4.210658,159.295380,-24.575001,-0.076149,0.918143,0.360142,1.691358,155.791153,174.702438,-9.605503,-5.002281,-7.263916,17.101555,8.414942,-22.233255
515,8.583333,9.961820,1.482730,4.825878,-4.215670,159.297607,-24.593676,-0.076177,0.917303,0.360060,1.691573,155.789902,174.704407,-9.591673,-5.009525,-7.269564,17.101175,8.415417,-22.230154
516,8.600000,9.948839,1.481210,4.819623,-4.219794,159.297638,-24.614746,-0.077731,0.917435,0.360170,1.691491,155.790573,174.702133,-9.580189,-5.013010,-7.274636,17.102657,8.416634,-22.226637
517,8.616667,9.945729,1.488681,4.818942,-4.222913,159.296112,-24.639551,-0.077505,0.918250,0.360737,1.691348,155.789490,174.704193,-9.603348,-5.037127,-7.331951,17.105696,8.417611,-22.223326
518,8.633333,9.937281,1.502929,4.809929,-4.225298,159.293289,-24.667332,-0.079356,0.917673,0.360622,1.691644,155.790466,174.701614,-9.592614,-5.041474,-7.331156,17.105492,8.417669,-22.221786
519,8.650000,9.932985,1.512784,4.792983,-4.226778,159.291656,-24.700291,-0.081749,0.918486,0.361160,1.691348,155.788864,174.701691,-9.584361,-5.040766,-7.329123,17.104490,8.416657,-22.220850
520,8.666667,9.913544,1.521768,4.791979,-4.223405,159.288971,-24.735338,-0.084789,0.918229,0.360558,1.690542,155.789581,174.698608,-9.581607,-5.043501,-7.324529,17.104021,8.416482,-22.219997
521,8.683333,9.916486,1.499029,4.794814,-4.218578,159.285278,-24.773832,-0.085232,0.919013,0.360953,1.690432,155.789688,174.698578,-9.583772,-5.048534,-7.320678,17.103218,8.415959,-22.219685
522,8.700000,9.869638,1.478442,4.789904,-4.210546,159.280350,-24.815882,-0.088101,0.919227,0.360962,1.689955,155.789719,174.696854,-9.584836,-5.053221,-7.313283,17.102680,8.415588,-22.219805
523,8.716667,9.838708,1.462769,4.789478,-4.205806,159.273499,-24.860415,-0.087150,0.918295,0.360966,1.690163,155.789703,174.696213,-9.588975,-5.050778,-7.311843,17.102249,8.415002,-22.220503
524,8.733333,9.815202,1.446125,4.789520,-4.199456,159.264832,-24.905968,-0.085079,0.918893,0.360931,1.691059,155.789688,174.699219,-9.595690,-5.053720,-7.301788,17.102301,8.414605,-22.221403
525,8.750000,9.750373,1.415912,4.785119,-4.192532,159.254593,-24.952969,-0.082212,0.918212,0.360676,1.691414,155.789963,174.701508,-9.588236,-5.046891,-7.245629,17.101156,8.414240,-22.222523
526,8.766667,9.703699,1.399253,4.777644,-4.189242,159.241867,-25.000381,-0.083113,0.916679,0.360372,1.690905,155.790634,174.699951,-9.601845,-5.045808,-7.241640,17.102722,8.414066,-22.224518
527,8.783333,9.661679,1.392332,4.772624,-4.187876,159.228058,-25.047264,-0.081636,0.917825,0.360831,1.691162,155.790680,174.701599,-9.594872,-5.029465,-7.222073,17.099337,8.410210,-22.228695
528,8.800000,9.590704,1.384862,4.779353,-4.183388,159.213181,-25.091883,-0.080584,0.918847,0.360375,1.691137,155.789948,174.703857,-9.605215,-5.023744,-7.209396,17.099485,8.409287,-22.231102
529,8.816667,9.514562,1.384325,4.785317,-4.181260,159.197708,-25.137388,-0.081305,0.917981,0.360530,1.691036,155.791229,174.701141,-9.621099,-5.022933,-7.204445,17.099335,8.407685,-22.233551
530,8.833333,9.477901,1.383076,4.780634,-4.184775,159.183640,-25.180037,-0.080716,0.920015,0.360765,1.690828,155.790573,174.702362,-9.631239,-5.022902,-7.196970,17.100233,8.406924,-22.235645
531,8.850000,9.421912,1.393248,4.773793,-4.187866,159.171799,-25.218224,-0.081572,0.919058,0.360813,1.691148,155.790298,174.703583,-9.640075,-5.026808,-7.181381,17.100565,8.405927,-22.237774
532,8.866667,9.370985,1.381836,4.769535,-4.192237,159.162552,-25.255331,-0.082840,0.918838,0.360577,1.691349,155.790741,174.699829,-9.649707,-5.026377,-7.173307,17.101866,8.405702,-22.239740
533,8.883333,9.386161,1.378828,4.752781,-4.198387,159.157242,-25.291515,-0.080457,0.920406,0.360707,1.691464,155.789673,174.703140,-9.660264,-5.035191,-7.175065,17.103817,8.405032,-22.241396
534,8.900000,9.392622,1.389639,4.758102,-4.203043,159.154968,-25.324921,-0.083936,0.919957,0.360874,1.690777,155.789597,174.701477,-9.670184,-5.045875,-7.174432,17.106205,8.404857,-22.242346
535,8.916667,9.384926,1.393705,4.770826,-4.206505,159.154083,-25.353262,-0.083914,0.919998,0.360639,1.690786,155.790894,174.699799,-9.677508,-5.060115,-7.174325,17.108540,8.404123,-22.242287
536,8.933333,9.381112,1.396032,4.771487,-4.210262,159.155396,-25.379292,-0.084876,0.921269,0.360878,1.688995,155.790619,174.697159,-9.687025,-5.075545,-7.180949,17.110161,8.403186,-22.241188
537,8.950000,9.397502,1.395415,4.770743,-4.216064,159.158844,-25.402674,-0.084447,0.920927,0.361318,1.690050,155.790497,174.700272,-9.693686,-5.086948,-7.181515,17.111162,8.402849,-22.238928
538,8.966667,9.439070,1.411931,4.762334,-4.224453,159.164337,-25.425577,-0.082089,0.920834,0.361077,1.689926,155.790909,174.701675,-9.713528,-5.120744,-7.198616,17.114540,8.404577,-22.233391
539,8.983333,9.448772,1.427633,4.758813,-4.233626,159.169022,-25.446358,-0.080286,0.920761,0.361079,1.689804,155.790939,174.703278,-9.719196,-5.135351,-7.203275,17.113485,8.403382,-22.230711
540,9.000000,9.460983,1.444496,4.760714,-4.243940,159.173721,-25.465628,-0.080314,0.921280,0.360714,1.689960,155.791168,174.705505,-9.727741,-5.148822,-7.205436,17.112446,8.401839,-22.229279
541,9.016667,9.467970,1.467708,4.755115,-4.256740,159.177414,-25.484625,-0.077013,0.920988,0.360612,1.690959,155.791290,174.706390,-9.745861,-5.145606,-7.193104,17.112431,8.401473,-22.230419
542,9.033333,9.497644,1.508986,4.750618,-4.271661,159.179642,-25.505394,-0.083592,0.921139,0.361308,1.690339,155.789627,174.702377,-9.768475,-5.151456,-7.186185,17.113338,8.400723,-22.232193
543,9.050000,9.505738,1.547338,4.752481,-4.283370,159.180313,-25.523685,-0.082879,0.920251,0.361389,1.690722,155.789764,174.701553,-9.792065,-5.160057,-7.176129,17.112909,8.398668,-22.234276
544,9.066667,9.500760,1.574789,4.756046,-4.291265,159.180527,-25.540998,-0.085315,0.920580,0.361619,1.690176,155.789139,174.701477,-9.831507,-5.171960,-7.170584,17.112335,8.396675,-22.235424
545,9.083333,9.488734,1.599285,4.753449,-4.295457,159.180679,-25.556990,-0.084084,0.920803,0.361131,1.690602,155.789703,174.700729,-9.872206,-5.189113,-7.161440,17.108355,8.393862,-22.236208
546,9.100000,9.478241,1.611786,4.752715,-4.296595,159.180527,-25.572565,-0.085554,0.921411,0.361015,1.690371,155.788345,174.701431,-9.925920,-5.218079,-7.158315,17.101540,8.390389,-22.234207
547,9.116667,9.469802,1.612769,4.747833,-4.294306,159.178772,-25.586098,-0.086319,0.920645,0.361069,1.689877,155.788925,174.698608,-9.987419,-5.270227,-7.159118,17.092995,8.385677,-22.228224
548,9.133333,9.449975,1.604990,4.734661,-4.289042,159.174332,-25.596125,-0.084519,0.919042,0.360726,1.690799,155.790390,174.700256,-10.060885,-5.370643,-7.181046,17.083567,8.379574,-22.216772
549,9.150000,9.423585,1.591103,4.727633,-4.281405,159.167435,-25.602739,-0.081899,0.921423,0.360671,1.689970,155.790100,174.701645,-10.116957,-5.416578,-7.171247,17.077879,8.375310,-22.215235
550,9.166667,9.408978,1.580117,4.727702,-4.272310,159.160248,-25.605783,-0.081010,0.920095,0.360651,1.690516,155.789612,174.702789,-10.177729,-5.401783,-7.139423,17.076620,8.375595,-22.225880
551,9.183333,9.396092,1.565879,4.724574,-4.262032,159.153931,-25.605267,-0.079757,0.920448,0.360439,1.690243,155.789612,174.705246,-10.223321,-5.338163,-7.080171,17.070709,8.373415,-22.241138
552,9.200000,9.396914,1.561709,4.725051,-4.252309,159.149658,-25.602568,-0.077621,0.920768,0.360258,1.690173,155.789948,174.705643,-10.328257,-5.322555,-7.089223,17.067919,8.370188,-22.252365
553,9.216667,9.397628,1.559929,4.724076,-4.242401,159.147827,-25.598270,-0.081425,0.919265,0.360395,1.690223,155.790527,174.701782,-10.371374,-5.369188,-7.075936,17.064713,8.366900,-22.261505
554,9.233333,9.402654,1.564114,4.716464,-4.233469,159.148819,-25.592369,-0.083608,0.920751,0.360420,1.689157,155.790588,174.699585,-10.420982,-5.356551,-7.014970,17.063715,8.367104,-22.270298
555,9.250000,9.424801,1.569575,4.703773,-4.225831,159.152374,-25.586111,-0.087225,0.918656,0.360765,1.689892,155.789917,174.696625,-10.467013,-5.368289,-6.966910,17.063330,8.367011,-22.281467
556,9.266667,9.444869,1.579828,4.682455,-4.219170,159.156387,-25.577852,-0.087024,0.919654,0.360979,1.688994,155.789688,174.696838,-10.507931,-5.336650,-6.940536,17.062183,8.367186,-22.291239
557,9.283333,9.466254,1.595425,4.659406,-4.214137,159.160156,-25.568481,-0.084376,0.920029,0.360933,1.689471,155.789322,174.701035,-10.537123,-5.306535,-6.910175,17.061161,8.367604,-22.300129
558,9.300000,9.492437,1.616959,4.640323,-4.209907,159.163254,-25.556751,-0.080663,0.920898,0.360727,1.691146,155.790085,174.702728,-10.562096,-5.277039,-6.888079,17.061169,8.367995,-22.307436
559,9.316667,9.513739,1.633558,4.624227,-4.205398,159.165985,-25.543673,-0.084972,0.920293,0.360572,1.690738,155.789673,174.700165,-10.575786,-5.252264,-6.870167,17.062052,8.369100,-22.313763
560,9.333333,9.510715,1.658103,4.616475,-4.198830,159.169647,-25.528482,-0.082447,0.919029,0.360471,1.691403,155.790512,174.700516,-10.618462,-5.233037,-6.895227,17.062103,8.367159,-22.318653
561,9.350000,9.533951,1.675275,4.607408,-4.193062,159.175140,-25.514332,-0.082167,0.919533,0.360488,1.690620,155.789780,174.702377,-10.615605,-5.229910,-6.898164,17.063702,8.367224,-22.319313
562,9.366667,9.564269,1.686456,4.591604,-4.188112,159.181396,-25.499901,-0.084182,0.919916,0.360714,1.689573,155.789917,174.700684,-10.609011,-5.232848,-6.906857,17.064028,8.366161,-22.317907
563,9.383333,9.579063,1.707936,4.575674,-4.185307,159.185852,-25.484762,-0.082814,0.919698,0.360830,1.690077,155.789261,174.701660,-10.598476,-5.234742,-6.917634,17.064779,8.365372,-22.316431
564,9.400000,9.588912,1.736465,4.561480,-4.184498,159.188644,-25.467474,-0.081328,0.920530,0.360974,1.690255,155.790146,174.703384,-10.549685,-5.243104,-6.891106,17.066742,8.367017,-22.313360
565,9.416667,9.592784,1.763166,4.549239,-4.186130,159.189636,-25.448048,-0.082117,0.919518,0.360904,1.690430,155.789642,174.703461,-10.532829,-5.252311,-6.901222,17.067640,8.366239,-22.310595
566,9.433333,9.598541,1.795499,4.544896,-4.189990,159.190857,-25.428543,-0.081151,0.919853,0.360970,1.690300,155.790131,174.702530,-10.516986,-5.260984,-6.914556,17.069071,8.366004,-22.308100
567,9.450000,9.612742,1.822516,4.547629,-4.192921,159.193069,-25.410452,-0.080093,0.920540,0.360811,1.691319,155.790680,174.704453,-10.499432,-5.253134,-6.919062,17.071005,8.365207,-22.306915
568,9.466667,9.623898,1.836782,4.554751,-4.193852,159.197357,-25.394020,-0.083348,0.919129,0.360741,1.690883,155.790054,174.701691,-10.492852,-5.247708,-6.922350,17.071756,8.365212,-22.307320
569,9.483333,9.638717,1.838031,4.559142,-4.192386,159.202347,-25.377426,-0.082776,0.919291,0.360801,1.691256,155.789917,174.702423,-10.488133,-5.242482,-6.928315,17.072298,8.365429,-22.307924
570,9.500000,9.652891,1.839426,4.550685,-4.190745,159.208282,-25.366089,-0.083567,0.919062,0.360903,1.691118,155.789474,174.701355,-10.485846,-5.233823,-6.929948,17.072945,8.365431,-22.308937
571,9.516667,9.660623,1.835678,4.544939,-4.186374,159.213013,-25.357515,-0.081813,0.918880,0.361373,1.691242,155.789063,174.704224,-10.484294,-5.230216,-6.935842,17.073246,8.365714,-22.309587
572,9.533333,9.672468,1.820376,4.546778,-4.181514,159.216721,-25.351746,-0.083736,0.919409,0.361018,1.690696,155.789291,174.701782,-10.484921,-5.221382,-6.942218,17.072914,8.365576,-22.310328
573,9.550000,9.680598,1.802675,4.555593,-4.175810,159.218765,-25.347477,-0.081462,0.918995,0.360927,1.690832,155.790558,174.701889,-10.475945,-5.209661,-6.946496,17.071938,8.366493,-22.311218
574,9.566667,9.685723,1.785271,4.565839,-4.170368,159.219208,-25.345034,-0.082351,0.918562,0.361048,1.690081,155.789917,174.703857,-10.472471,-5.205464,-6.959011,17.070932,8.366640,-22.311096
575,9.583333,9.675889,1.773701,4.584729,-4.165800,159.216751,-25.342968,-0.082173,0.920313,0.361118,1.689620,155.789764,174.702438,-10.461968,-5.214143,-6.978616,17.071108,8.366941,-22.310116
576,9.600000,9.662731,1.754311,4.614569,-4.160351,159.212097,-25.341404,-0.080311,0.921239,0.360782,1.690319,155.789658,174.704437,-10.440636,-5.219698,-6.996423,17.071424,8.368297,-22.307749
577,9.616667,9.640988,1.736491,4.639459,-4.155640,159.204544,-25.338659,-0.083085,0.919524,0.360663,1.690405,155.789124,174.702011,-10.418267,-5.220540,-7.021376,17.071592,8.368369,-22.304941
578,9.633333,9.622286,1.716291,4.664388,-4.150318,159.195511,-25.334974,-0.082036,0.919820,0.361087,1.690491,155.789322,174.704498,-10.394012,-5.195036,-7.072847,17.070631,8.370042,-22.299517
579,9.650000,9.591903,1.692452,4.695031,-4.143222,159.183533,-25.329784,-0.084737,0.919367,0.361059,1.690785,155.789429,174.703110,-10.361013,-5.197156,-7.091446,17.070581,8.370924,-22.293934
580,9.666667,9.555461,1.673747,4.728131,-4.133166,159.171051,-25.323153,-0.084655,0.920249,0.361409,1.690464,155.789810,174.702148,-10.314610,-5.205090,-7.116470,17.070379,8.371369,-22.287811
581,9.683333,9.508091,1.649006,4.755423,-4.123158,159.161453,-25.314764,-0.083237,0.918663,0.360565,1.690732,155.790039,174.703873,-10.271873,-5.204604,-7.140589,17.070473,8.371493,-22.282349
582,9.700000,9.485285,1.632854,4.769389,-4.115708,159.155624,-25.307650,-0.083593,0.920215,0.360871,1.690441,155.789917,174.700958,-10.225223,-5.208486,-7.155423,17.070337,8.370688,-22.277523
583,9.716667,9.467586,1.617462,4.773846,-4.109238,159.151169,-25.299953,-0.082203,0.920317,0.361088,1.690673,155.789368,174.704224,-10.197857,-5.218149,-7.216724,17.072300,8.369905,-22.271412
584,9.733333,9.460371,1.598470,4.776728,-4.103579,159.148575,-25.291868,-0.082209,0.920018,0.360590,1.691283,155.789368,174.704071,-10.167413,-5.227542,-7.235225,17.073458,8.369654,-22.265867
585,9.750000,9.451968,1.589331,4.780574,-4.098246,159.146851,-25.282845,-0.083015,0.918692,0.360603,1.691174,155.789993,174.703247,-10.091615,-5.240868,-7.215795,17.076651,8.372275,-22.260193
586,9.766667,9.455811,1.582543,4.783667,-4.093802,159.146408,-25.273216,-0.079642,0.919653,0.360035,1.691493,155.790466,174.706451,-10.078838,-5.212209,-7.242500,17.081692,8.374992,-22.254566
587,9.783333,9.440271,1.576351,4.777763,-4.091000,159.145813,-25.263330,-0.083573,0.920384,0.360818,1.690633,155.789642,174.703735,-10.048203,-5.224362,-7.265447,17.084652,8.374701,-22.250570
588,9.800000,9.435095,1.572134,4.767391,-4.090144,159.145233,-25.252575,-0.079966,0.920508,0.360769,1.691775,155.789780,174.706299,-10.030029,-5.241464,-7.269927,17.088362,8.374228,-22.245724
589,9.816667,9.425056,1.579089,4.749094,-4.090918,159.145233,-25.241619,-0.083464,0.920149,0.360525,1.690951,155.790482,174.704330,-10.008389,-5.244565,-7.288427,17.089590,8.373679,-22.243166
590,9.833333,9.420207,1.586508,4.734656,-4.092565,159.145432,-25.230917,-0.083466,0.920256,0.360877,1.690491,155.789902,174.701782,-9.987423,-5.255094,-7.302152,17.092237,8.374984,-22.239361
591,9.850000,9.397519,1.593433,4.725479,-4.091932,159.145462,-25.219604,-0.081825,0.921302,0.360465,1.691274,155.789780,174.704437,-9.975458,-5.256426,-7.310762,17.092241,8.374613,-22.236917
592,9.866667,9.385696,1.594248,4.714661,-4.091448,159.146576,-25.209566,-0.081429,0.920937,0.360450,1.691993,155.789383,174.705215,-9.975417,-5.280338,-7.330476,17.095438,8.376574,-22.233805
593,9.883333,9.376804,1.577426,4.711034,-4.089050,159.147171,-25.200212,-0.082800,0.919729,0.360774,1.691349,155.789734,174.704498,-9.964890,-5.282421,-7.340801,17.095869,8.375959,-22.232298
594,9.900000,9.368690,1.552745,4.705335,-4.083379,159.148544,-25.191820,-0.081592,0.920409,0.360794,1.691799,155.790192,174.705353,-9.964579,-5.280529,-7.351116,17.096287,8.376065,-22.231897
595,9.916667,9.373294,1.515229,4.702356,-4.075776,159.150314,-25.184622,-0.079629,0.920765,0.360294,1.691467,155.790955,174.706177,-9.961247,-5.285189,-7.350871,17.097265,8.376301,-22.231394
596,9.933333,9.376063,1.473122,4.699511,-4.066558,159.152908,-25.178230,-0.079286,0.919803,0.360737,1.691493,155.790619,174.703079,-9.956573,-5.287195,-7.353717,17.097755,8.376554,-22.231081
597,9.950000,9.394318,1.436009,4.703742,-4.057422,159.156494,-25.173489,-0.079423,0.916806,0.361249,1.692569,155.789581,174.702362,-9.954053,-5.284454,-7.349226,17.097546,8.376480,-22.231192
598,9.966667,9.410085,1.395881,4.705698,-4.049283,159.159851,-25.169731,-0.072737,0.908603,0.362602,1.701058,155.788879,174.698532,-9.954596,-5.277687,-7.346047,17.097569,8.376711,-22.231466
599,9.983333,9.428477,1.368215,4.716405,-4.042832,159.161880,-25.165796,-0.070695,0.905964,0.362816,1.706059,155.791138,174.699783,-9.950524,-5.274509,-7.332735,17.097767,8.377420,-22.232054
600,10.000000,9.437510,1.347367,4.730709,-4.038237,159.162354,-25.162262,-0.070384,0.903608,0.363738,1.711803,155.791550,174.698715,-9.951176,-5.261481,-7.324367,17.096344,8.377206,-22.232563
601,10.016667,9.444721,1.339644,4.748175,-4.035830,159.162186,-25.159084,-0.071568,0.897016,0.364812,1.718190,155.791855,174.693436,-9.950834,-5.258890,-7.321560,17.095467,8.377819,-22.233114
602,10.033333,9.441247,1.341540,4.769294,-4.034978,159.160217,-25.156057,-0.071854,0.894708,0.364923,1.719558,155.791092,174.690979,-9.954031,-5.251955,-7.307331,17.094896,8.378572,-22.233688
603,10.050000,9.441408,1.340998,4.792853,-4.035249,159.156906,-25.153097,-0.060842,0.881857,0.367910,1.726761,155.787582,174.682236,-9.940830,-5.234806,-7.295554,17.091452,8.376524,-22.235226
604,10.066667,9.413726,1.344529,4.817112,-4.035224,159.152634,-25.148928,-0.046401,0.866996,0.371545,1.735081,155.782242,174.671799,-9.954851,-5.246528,-7.291353,17.093008,8.378342,-22.234745
605,10.083333,9.404564,1.356833,4.840261,-4.036512,159.149124,-25.145742,-0.033382,0.848988,0.376323,1.742906,155.775391,174.657410,-9.944687,-5.238170,-7.284848,17.090576,8.376037,-22.236069
606,10.100000,9.399623,1.366870,4.858485,-4.038779,159.146118,-25.143484,-0.047483,0.864801,0.370189,1.748823,155.791901,174.675919,-9.951301,-5.246014,-7.284793,17.090893,8.375566,-22.236208
607,10.116667,9.377323,1.381124,4.870339,-4.041882,159.143814,-25.141598,-0.047200,0.864963,0.369986,1.748587,155.791931,174.677307,-9.964540,-5.260917,-7.286453,17.093069,8.377402,-22.235552
608,10.133333,9.367497,1.386278,4.880145,-4.045443,159.142868,-25.140697,-0.048171,0.866149,0.370660,1.749258,155.791122,174.677917,-9.961761,-5.244729,-7.275750,17.090870,8.375183,-22.237583
609,10.150000,9.360883,1.397443,4.882534,-4.048885,159.144531,-25.140518,-0.047405,0.866951,0.370872,1.748771,155.789902,174.680435,-9.962486,-5.239271,-7.270391,17.088266,8.373921,-22.239403
610,10.166667,9.360457,1.399441,4.890687,-4.050964,159.145493,-25.140064,-0.047779,0.865393,0.370573,1.748499,155.790192,174.678223,-9.967935,-5.238717,-7.267378,17.087946,8.374434,-22.240929
611,10.183333,9.338255,1.399960,4.898818,-4.050992,159.144012,-25.138617,-0.048601,0.865233,0.370777,1.747601,155.790085,174.676346,-9.974149,-5.231791,-7.269139,17.088932,8.374948,-22.241936
612,10.200000,9.314205,1.391949,4.909759,-4.049634,159.140656,-25.136332,-0.046675,0.867210,0.370467,1.748448,155.791122,174.678116,-9.975948,-5.231977,-7.267698,17.089603,8.374866,-22.243254
613,10.216667,9.291871,1.383699,4.915181,-4.047866,159.137375,-25.134098,-0.047108,0.867775,0.370000,1.748248,155.792450,174.677307,-9.979326,-5.228893,-7.263549,17.089916,8.374659,-22.244276
614,10.233333,9.278409,1.368312,4.914698,-4.046588,159.135239,-25.131098,-0.048813,0.866390,0.370851,1.747626,155.790344,174.678619,-9.982121,-5.229185,-7.266272,17.090843,8.375050,-22.245050
615,10.250000,9.266329,1.350868,4.912515,-4.044833,159.133713,-25.127224,-0.046836,0.867472,0.370602,1.748453,155.790985,174.679489,-9.980885,-5.219399,-7.282384,17.089180,8.374181,-22.246042
616,10.266667,9.257190,1.336286,4.914899,-4.043608,159.132919,-25.122320,-0.046779,0.866473,0.370413,1.748620,155.791519,174.678345,-9.985430,-5.224515,-7.270399,17.090858,8.374246,-22.245577
617,10.283333,9.263419,1.326476,4.918413,-4.043945,159.133667,-25.116703,-0.047909,0.866565,0.370699,1.747856,155.791534,174.676300,-9.981527,-5.223886,-7.268638,17.091097,8.373989,-22.245642
618,10.300000,9.273805,1.322884,4.923376,-4.047322,159.135361,-25.110031,-0.044414,0.866639,0.370133,1.748562,155.791611,174.679916,-9.977865,-5.223197,-7.265262,17.090883,8.373446,-22.245735
619,10.316667,9.284228,1.337542,4.928902,-4.053453,159.138092,-25.102371,-0.043144,0.867763,0.370341,1.748758,155.792175,174.679764,-9.970534,-5.212197,-7.278405,17.089579,8.373770,-22.246260
620,10.333333,9.296151,1.344090,4.939644,-4.062240,159.141724,-25.094397,-0.045288,0.866805,0.370522,1.747870,155.791397,174.679794,-9.972318,-5.211231,-7.264615,17.090168,8.374011,-22.245852
621,10.350000,9.318154,1.352025,4.954430,-4.071347,159.145996,-25.085756,-0.046490,0.865753,0.371003,1.747890,155.789841,174.678528,-9.966223,-5.205943,-7.276916,17.089479,8.373731,-22.245663
622,10.366667,9.331245,1.359787,4.968139,-4.081133,159.150345,-25.076067,-0.044493,0.865575,0.370417,1.748107,155.792542,174.677597,-9.963522,-5.210285,-7.280456,17.089453,8.373368,-22.244587
623,10.383333,9.359418,1.361905,4.978623,-4.091078,159.155212,-25.065544,-0.044916,0.866682,0.370308,1.747509,155.791336,174.676956,-9.964514,-5.216384,-7.269353,17.090670,8.372942,-22.243021
624,10.400000,9.370443,1.364826,4.992445,-4.099206,159.158340,-25.053532,-0.046660,0.866848,0.370698,1.748044,155.790543,174.677704,-9.961488,-5.208403,-7.269992,17.090261,8.372827,-22.242977
625,10.416667,9.385946,1.366388,5.010466,-4.106606,159.161377,-25.040897,-0.047491,0.864749,0.370580,1.748426,155.790939,174.678284,-9.959008,-5.200970,-7.262105,17.089708,8.373027,-22.243759
626,10.433333,9.404819,1.363014,5.024757,-4.114687,159.163971,-25.027954,-0.049750,0.866000,0.370572,1.747676,155.790436,174.676865,-9.958729,-5.188052,-7.253002,17.089663,8.373783,-22.245066
627,10.450000,9.420931,1.365904,5.034112,-4.123219,159.167404,-25.015343,-0.046362,0.867627,0.369748,1.748780,155.790665,174.680618,-9.962672,-5.182436,-7.247631,17.088989,8.373835,-22.246193
628,10.466667,9.427183,1.374379,5.045062,-4.132365,159.171204,-25.003571,-0.045440,0.868423,0.369966,1.748440,155.790573,174.680695,-9.962314,-5.175172,-7.267518,17.087503,8.373940,-22.247717
629,10.483333,9.444509,1.377235,5.063097,-4.142556,159.175293,-24.993397,-0.047596,0.866962,0.369934,1.748325,155.790405,174.678940,-9.975476,-5.176181,-7.247592,17.088814,8.374113,-22.248808
630,10.500000,9.460650,1.393484,5.079805,-4.154443,159.179657,-24.984930,-0.049162,0.866129,0.370085,1.748082,155.790192,174.679153,-9.982200,-5.172405,-7.260366,17.087654,8.373555,-22.250566
631,10.516667,9.480998,1.413936,5.087899,-4.168256,159.183746,-24.978165,-0.048282,0.866480,0.369719,1.748290,155.790649,174.679871,-9.988739,-5.171055,-7.261463,17.086403,8.373345,-22.252481
632,10.533333,9.489413,1.439993,5.092047,-4.183465,159.186386,-24.971855,-0.047672,0.867103,0.370043,1.747476,155.791443,174.679962,-10.001608,-5.157865,-7.257059,17.085630,8.373896,-22.254522
633,10.550000,9.496399,1.473400,5.095123,-4.199610,159.187592,-24.966646,-0.046618,0.868050,0.369720,1.746888,155.791916,174.678986,-9.989697,-5.185833,-7.243196,17.082163,8.370812,-22.257299
634,10.566667,9.493696,1.511954,5.099280,-4.215226,159.187378,-24.961769,-0.047016,0.866002,0.369995,1.748153,155.791031,174.679291,-9.993526,-5.194826,-7.250969,17.082144,8.371392,-22.257059
635,10.583333,9.491407,1.538468,5.097745,-4.230096,159.186661,-24.958103,-0.048269,0.865494,0.370458,1.748288,155.789764,174.676483,-10.012122,-5.160014,-7.263185,17.084082,8.373923,-22.255440
636,10.600000,9.486341,1.569113,5.091327,-4.244286,159.186874,-24.956062,-0.049218,0.865657,0.369974,1.747712,155.790497,174.676208,-9.994247,-5.199549,-7.262661,17.081339,8.371524,-22.256086
637,10.616667,9.495751,1.589453,5.087170,-4.256797,159.188782,-24.956585,-0.047743,0.866264,0.369822,1.748122,155.791641,174.676437,-9.984345,-5.202361,-7.263387,17.080616,8.371995,-22.255163
